date,belgium brent,belgium co2,belgium gdp,belgium ind_prod,belgium infl,belgium pop,netherlands co2,netherlands gdp,netherlands ind_prod,netherlands infl,netherlands pop,spain co2,spain ind_prod,spain infl
2011-07-01,0.0272113843254908,-0.0678877363773793,0.0028644047299999,0.009,-0.014,0.0008144428304142,-0.0411651944589728,3.84789e-06,0.026,0.009,0.0004591047538085,-0.0069602498002367,0.001,-0.01
2011-08-01,-0.0594391232075262,-0.06405318864741,0.0028817918533333,0.036,0.026,0.000331619966559,-0.0379077801432643,-0.00200859197,0.003,-0.002,0.0004389465353789,0.0026634250927131,-0.004,0.012
2011-09-01,0.0234038926952653,-0.0758413807241851,0.0028991789766666,-0.027,-0.016,0.0003315100312164,-0.0449421872353816,-0.00402103183,-0.021,0.004,0.0004387539458541,-0.0346868165700797,-0.01,0.012
2011-10-01,-0.0295011951088799,-0.0629736003892311,0.0029165661,-0.022,0.002,0.0003314001687328,-0.0302867400011059,-0.00603347169,-0.018,-0.004,0.0004385615252502,-0.0095577492104439,-0.0139999999999999,-0.008
2011-11-01,0.0110749134873664,-0.0536892276249538,0.0026596993266666,0.0,0.003,0.0005420543993963,-0.0303733735852347,-0.00471615877,0.003,-0.005,0.0002192086576258,0.0015357764040437,-0.004,-0.002
2011-12-01,-0.0265291811415036,-0.1741804371781725,0.0024028325533333,-0.002,-0.001,0.0005417607355973,-0.1586903418036698,-0.00339884585,-0.001,0.001,0.0002191606157211,0.0354004087620296,0.01,-0.002
2012-01-01,0.0258067030101942,-0.0858993358011233,0.00214596578,0.01,-0.015,0.0005414673898194,-0.056665458112949,-0.00208153293,0.003,0.004,0.0002191125948733,-0.0454691831974791,-0.016,-0.017
2012-02-01,0.075159262984032,0.1203011841273671,0.0014273083866666,0.018,0.036,0.0004509989703471,0.0671290558517156,-0.0012178942366666,0.039,0.009,0.000159324464608,0.04092392325553,-0.013,0.017
2012-03-01,0.0500145084308671,-0.0762883394620566,0.0007086509933333,0.0069999999999999,-0.023,0.0004507956619619,-0.0719907383226399,-0.0003542555433333,-0.0289999999999999,0.0039999999999999,0.0001592990843661,-0.0767691031634427,-0.016,0.022
2012-04-01,-0.0465010365214064,0.1255729220592911,-1.00064e-05,-0.038,0.0,0.0004505925368007,0.0945877484434447,0.00050938315,0.03,-0.0089999999999999,0.0001592737122102,0.0117547985021992,-0.009,-0.011
2012-05-01,-0.0818397284467407,-0.0579590168478567,0.00080385591,0.0139999999999999,-0.002,0.0004503895946079,-0.0222191104124647,-0.0010911674366666,-0.013,-0.007,0.0003383724318481,-0.0302422928548722,0.005,-0.013
2012-06-01,-0.1480068224095276,-0.0252239386259063,0.00161771822,-0.0069999999999999,0.0,0.0004501868351347,-0.0094542245033117,-0.0026917180233333,0.0,-0.004,0.000338257974672,0.0094491077737863,0.0,0.0
2012-07-01,0.0754731600790625,-0.0290262741674141,0.00243158053,-0.001,-0.012,0.0004499842581431,-0.0098157824488431,-0.00429226861,-0.035,0.01,0.0003381435949023,-0.0066290621310436,-0.006,-0.006
2012-08-01,0.0995357498686058,-0.0054227810981792,0.0014679928033333,0.012,0.034,0.0004797601291457,-0.0086490590393637,-0.00519400752,0.016,-0.003,0.0003579098105497,0.004914810377862,0.016,0.013
2012-09-01,-0.0044204828414313,0.0242534771015137,0.0005044050766666,0.001,-0.022,0.0004795300697288,-0.0013798847373607,-0.00609574643,-0.009,0.004,0.0003577817569464,-0.0162455682135451,-0.0279999999999999,0.0139999999999999
2012-10-01,-0.010241884958237,-0.0141897055205824,-0.00045918265,-0.043,0.003,0.0004793002308502,-0.000188985531679,-0.00699748534,-0.001,0.003,0.0003576537949427,0.0166183263736954,0.003,-0.0139999999999999
2012-11-01,-0.0240080380848413,-0.01156131682594,-0.00122158003,-0.005,-0.003,0.0004191993354218,-0.0191843205475663,-0.0035886520833333,0.013,-0.013,0.0001390530489615,-0.0264515444411053,-0.023,-0.007
2012-12-01,0.0039350313874182,0.000407427547266,-0.00198397741,0.018,0.003,0.0004190236809691,0.006883465145087,-0.0001798188266666,-0.011,0.004,0.0001390337159001,-0.0532857818770793,0.004,0.002
2013-01-01,0.0312005528595982,0.1022756300191467,-0.00274637479,-0.016,-0.02,0.0004188481736591,0.0538761058318542,0.00322901443,0.017,0.001,0.000139014388214,-0.0948614846814663,0.006,-0.018
2013-02-01,0.0269873589755142,-0.0424640489131675,0.0001151997533333,-0.001,0.043,0.0002392630708882,-0.0367573789719912,0.0015503298633333,0.009,0.01,0.0001389950658996,-0.1445101635189765,-0.003,0.019
2013-03-01,-0.0675474956683199,0.1869367520397276,0.0029767742966666,0.027,-0.025,0.0002392058377616,0.1205071799422157,-0.0001283547033333,0.019,0.003,0.0001389757489533,-0.0707400202410255,0.0069999999999999,0.018
2013-04-01,-0.0590528421292146,0.0032179106851444,0.00583834884,0.006,-0.002,0.0002391486320156,-0.0358780096349171,-0.0018070392699999,0.001,-0.012,0.0001389564373823,-0.0785228982812569,-0.009,-0.018
2013-05-01,0.0030271982494483,0.1114972130573974,0.0049243578766666,0.01,0.001,0.0004183725369557,0.0284637458565235,0.0008054312566666,-0.002,-0.001,0.0003373852674037,-0.0782493476838155,0.005,0.0
2013-06-01,0.0035039942411838,-0.0154123756987303,0.0040103669133333,0.0,0.004,0.0004181975745751,-0.0304247442829215,0.0034179017833333,-0.037,-0.005,0.0003372714769724,-0.1300591062439906,0.0069999999999999,0.0
2013-07-01,0.0475308814237118,-0.0105435651444487,0.00309637595,0.015,-0.016,0.0004180227584704,-0.0290739829764099,0.00603037231,-0.023,0.009,0.0003371577632762,-0.0985956581305558,-0.001,-0.012
2013-08-01,0.0305666787779319,-0.0290137120239393,0.0027921176866666,-0.023,0.029,0.0002984807352852,-0.0325107028163209,0.0061360155133333,0.025,-0.006,0.0003766889089824,-0.1028163865866815,0.0069999999999999,0.013
2013-09-01,0.0028715023320229,-0.0515688418358735,0.0024878594233333,-0.012,-0.018,0.0002983916711158,-0.0239303024693313,0.0062416587166666,0.015,0.003,0.00037654706788,-0.0786935530788568,-0.002,0.006
2013-10-01,-0.0228394919698224,-0.0975121963308787,0.00218360116,0.023,0.001,0.000298302660088,-0.0737087325079706,0.00634730192,-0.025,-0.004,0.0003764053335508,-0.0940208200090566,-0.006,-0.008
2013-11-01,-0.0118966681838506,0.0048895189349664,0.0028884887266666,0.0279999999999999,0.002,0.0002982137021483,-0.0080197656261375,0.00391547599,0.027,-0.003,0.0001782478243619,-0.0644031117456691,0.0069999999999999,0.0
2013-12-01,0.0271808085092235,-0.0223295135872909,0.0035933762933333,-0.0139999999999999,0.003,0.0002981247972471,-0.0216675345191994,0.00148365006,-0.013,0.007,0.0001782160577405,-0.0273653393652431,0.003,0.0
2014-01-01,-0.024123976894514,-0.1480650386317386,0.00429826386,-0.02,-0.023,0.0002980359453417,-0.0770123139896945,-0.00094817587,-0.026,-0.007,0.0001781843024311,-0.0129711461303614,0.001,-0.019
2014-02-01,0.0071883085306678,-0.1883210459825086,0.0037497522933333,0.046,0.041,0.0004766728327147,-0.1143624709346688,0.00131948208,-0.009,0.012,0.0002969033007786,-0.0370485699224261,0.005,0.018
2014-03-01,-0.013125246191624,-0.2072183669459981,0.0032012407266666,-0.036,-0.022,0.0004764457239794,-0.1387656955630412,0.00358714003,-0.0139999999999999,0.005,0.0002968151753712,-0.0296777828949643,-0.006,0.017
2014-04-01,0.0026017483548184,-0.1273295367558518,0.00265272916,0.032,-0.002,0.000476218831551,-0.089333577705144,0.00585479798,0.055,-0.005,0.0002967271022633,-0.0760357611043822,0.01,-0.01
2014-05-01,0.0163832472534659,-0.1085985843413048,0.0040699594433333,-0.0289999999999999,0.0,0.0004165055247185,-0.0377396099016316,0.0047365092233333,-0.004,-0.011,0.0004152700798236,-0.0124066637236666,-0.005,-0.006
2014-06-01,0.0204217813654237,-0.0113035681028925,0.0054871897266666,0.016,0.004,0.0004163321200891,-0.0055941714531826,0.0036182204666666,-0.016,0.001,0.0004150977021701,0.029021124414541,-0.005,0.0
2014-07-01,-0.0460345725307878,-0.0241841544152663,0.00690442001,-0.018,-0.015,0.0004161588597852,-0.0148543466956176,0.0024999317099999,0.006,0.007,0.000414925467556,0.0102978966256941,-0.001,-0.015
2014-08-01,-0.0495350326924208,-0.0036702410756355,0.0063448913999999,-0.0279999999999999,0.027,0.0004753981549008,-0.0228223960685625,0.0046522024133333,0.005,-0.004,0.0004147533758178,0.0123598929438202,0.004,0.016
2014-09-01,-0.0455035721157361,0.0385059882986595,0.00578536279,0.044,-0.018,0.0004751722588807,-0.0028046020552423,0.0068044731166666,-0.018,0.001,0.0004145814267673,0.0271778055870086,0.004,0.009
2014-10-01,-0.1047999101892545,0.06221228202374,0.00522583418,-0.027,0.004,0.0004749465774409,-1.590322707301084e-05,0.00895674382,-0.01,-0.001,0.0004144096202338,0.0034019332330537,-0.005,-0.009
2014-11-01,-0.0958364534558819,-0.0432724525767795,0.00521677839,-0.006,-0.002,0.0005043836983311,-0.0144062726431037,0.00795586948,0.005,-0.0059999999999999,0.0003550716098388,-0.0241332519387,-0.004,-0.003
2014-12-01,-0.2423987453977263,0.0406881104746226,0.0052077226,0.006,0.002,0.0005041294236605,0.0525737461934241,0.00695499514,0.0,0.0049999999999999,0.0003549455787386,0.0168468930916816,0.003,-0.0049999999999999
2015-01-01,-0.2664148052548443,0.1072558719080873,0.00519866681,0.017,-0.021,0.0005038754052399,0.0533611987710607,0.0059541208,0.021,-0.01,0.0003548196370743,0.080513260822169,0.005,-0.015
2015-02-01,0.1959771947735191,0.1289467630791385,0.0057052715866666,-0.0409999999999999,0.045,0.0005036216426752,0.0967477024144756,0.0049963508033333,0.006,0.02,0.0001970676342502,0.0571679534429385,0.012,0.023
2015-03-01,-0.0387801905762588,0.0888140798408336,0.0062118763633333,0.031,-0.021,0.0005033681355826,0.0675686419387453,0.0040385808066666,-0.0289999999999999,0.005,0.000197028806248,0.0194418130737084,0.0069999999999999,0.019
2015-04-01,0.0629269172432298,0.0919177378871651,0.00671848114,0.0139999999999999,0.0,0.0005031148835747,0.0989765148428674,0.00308081081,-0.022,-0.005,0.0001969899935474,0.0724678814008612,0.005,-0.013
2015-05-01,0.0738199122352671,0.0362763764447322,0.0051159443733333,0.0,0.0,0.0004732887741454,0.0437449180629734,0.0032015271633333,-0.0069999999999999,-0.005,0.0004726177201455,0.0248492556845327,0.008,-0.0029999999999999
2015-06-01,-0.0414203840897089,-0.0131560266101935,0.0035134076066666,-0.038,-0.001,0.0004730648778412,0.0243286209091699,0.0033222435166666,0.03,-0.009,0.0004723944581499,0.0565335853446207,0.004,-0.002
2015-07-01,-0.0834098970820775,0.0179463743294476,0.00191087084,0.009,-0.015,0.0004728411932752,0.0448017575067218,0.00344295987,-0.001,0.013,0.0004721714069901,0.0989179751765796,0.0069999999999999,-0.017
2015-08-01,-0.1954196939378536,0.0261969697145438,0.0026636014533333,-0.004,0.026,0.0005316792327292,0.052514123797053,0.0023500041733333,-0.036,-0.012,0.0005702431553267,0.0572942321203804,-0.018,0.011
2015-09-01,0.0233705134082526,0.0691257196982313,0.0034163320666666,0.0289999999999999,-0.015,0.0005313967001328,0.0595983375618658,0.0012570484766666,0.015,0.003,0.0005699181633893,0.0296822119467563,0.017,0.008
2015-10-01,0.0168666153564212,0.0891106070480809,0.00416906268,0.006,0.005,0.0005311144676483,0.1044364333461125,0.00016409278,0.024,0.002,0.0005695935416767,0.0428294078774591,-0.002,-0.001
2015-11-01,-0.0898122096710882,-0.0007485010131631,0.00297026035,-0.006,-0.002,0.000412894098531,-0.0213280061449339,0.0031722277166666,0.003,-0.008,0.00031411968218,0.0668705360340773,-0.001,0.0
2015-12-01,-0.1524579637428922,-0.1259255419530731,0.00177145802,-0.012,-0.001,0.0004127236873543,-0.1187165451807032,0.0061803626533333,-0.0279999999999999,0.007,0.0003140210419907,-0.0125655807062301,-0.002,-0.007
2016-01-01,-0.2135866284080059,-0.0682324560046261,0.00057265569,0.054,-0.017,0.0004125534167833,-0.0535251430130472,0.00918849759,0.025,-0.0139999999999999,0.0003139224637287,-0.0589300093294227,0.008,-0.021
2016-02-01,0.0470824869710857,-0.0760295441095983,0.00221321988,-0.0289999999999999,0.034,0.0003534817993688,-0.0619721525568692,0.0069106471766666,0.0069999999999999,0.024,0.0003726549748428,-0.0459145390857251,-0.002,0.021
2016-03-01,0.1717521198945713,0.0093466325015967,0.00385378407,0.015,-0.009,0.0003533568941378,-0.0206050731349733,0.0046327967633333,0.009,0.0059999999999999,0.0003725161548437,0.0398670795165898,0.008,0.024
2016-04-01,0.0845220209710584,-0.0010916077137217,0.00549434826,0.017,-0.006,0.0003532320771455,-0.0123736387270945,0.00235494635,-0.002,-0.0139999999999999,0.0003723774382322,0.0096669612451023,0.004,-0.015
2016-05-01,0.1169810466808449,-0.0588834996583678,0.0042479105233333,-0.038,0.002,0.0003531073482996,-0.0569180346803115,0.0052914597666666,-0.019,0.001,0.0006268487345053,-0.0297463400255608,-0.019,0.0
2016-06-01,0.0317954986742829,0.0152451221329208,0.0030014727866666,0.017,0.0,0.0003529827075148,0.012703699592091,0.0082279731833333,0.017,-0.007,0.0006264560413171,-0.0564176123619404,0.002,-0.001
2016-07-01,-0.0708450668673652,-0.0024594300105462,0.00175503505,0.046,-0.015,0.0003528581546845,-0.0337959054500949,0.0111644866,-0.016,0.008,0.0006260638398281,-0.0871968363592046,0.001,-0.017
2016-08-01,0.0196063114888547,-0.0111144772245701,0.00288094676,-0.018,0.024,0.0002939533811101,-0.0170261902733415,0.0102343051233333,-0.011,-0.001,0.0006256721291215,-0.0458201665892836,0.012,0.013
2016-09-01,0.0157994845878017,-0.1128427535333109,0.00400685847,-0.027,-0.017,0.0002938669979108,-0.0189678217739626,0.0093041236466666,-0.002,-0.006,0.0006252809082738,-0.0295553283070297,-0.004,0.0069999999999999
2016-10-01,0.0614200713820545,0.0120556244292835,0.00513277018,0.002,0.008,0.0002937806654692,0.045061025573382,0.00837394217,0.013,0.008,0.0006248901763612,-0.0050884795088741,0.001,0.001
2016-11-01,-0.1017322109315839,0.081537373071356,0.0055951180633333,0.0069999999999999,-0.005,0.0002643288265993,0.1176512122501058,0.0073304256266666,0.026,-0.01,0.0003708438692235,0.0205013100558097,0.011,-0.006
2016-12-01,0.1754795133899129,0.1491889179450787,0.0060574659466666,0.06,0.006,0.0002642589753314,0.1421836103151577,0.0062869090833333,0.01,0.008,0.000370706395028,0.0331134359438429,0.002,0.003
2017-01-01,0.0235435844455227,0.1288108298882093,0.0065198138299999,-0.064,-0.014,0.0002641891609762,0.1146379824664443,0.00524339254,-0.0279999999999999,-0.008,0.0003705690227207,0.1481433112889227,0.01,-0.015
2017-02-01,0.0052992357906918,-0.017243473761578,0.00515155987,0.036,0.028,0.0003814833880895,0.0163204804392584,0.0064273028633333,0.0279999999999999,0.015,0.0003509387647859,0.0295359841867046,-0.0069999999999999,0.007
2017-03-01,-0.0616388958143256,-0.1035772928614271,0.00378330591,-0.009,-0.019,0.0003813379140069,-0.0535564058050219,0.0076112131866666,-0.012,-0.005,0.0003508156499769,-0.0533886610526899,-0.002,0.014
2017-04-01,0.0138597021259614,0.0328642173822331,0.00241505195,0.021,0.003,0.0003811925508365,0.0083059957062623,0.00879512351,-0.015,0.005,0.0003506926215131,-0.0165005941906102,-0.001,-0.002
2017-05-01,-0.0385862365942513,-0.0040547824488932,0.001395258,-0.0139999999999999,-0.006,0.0003224340870069,0.0057246074385943,0.0082518067833333,0.0,-0.013,0.000623150043534,0.1042397380581761,0.013,-0.009
2017-06-01,-0.0819486223848993,-0.0044477752275078,0.00037546405,0.0139999999999999,0.002,0.0003223301567771,0.0238128830236021,0.0077084900566666,0.013,0.001,0.000622761969371,0.1174400807631315,0.0,0.001
2017-07-01,0.0444986433576897,-0.008162584046218,-0.0006443299,0.034,-0.007,0.0003222262935231,0.0120104285027835,0.00716517333,-0.008,0.011,0.0006223743782669,0.0827821338380161,-0.001,-0.013
2017-08-01,0.0643064397533246,-0.0209697527384982,0.0022428693866666,-0.013,0.023,0.0003221224971845,-0.0591633352956719,0.0072996069333333,-0.001,-0.006,0.0006219872693158,0.043274127848349,0.005,0.014
2017-09-01,0.0825688996700688,0.0222752806030399,0.0051300686733333,-0.023,-0.02,0.0003220187676973,-0.0309540180660405,0.0074340405366666,0.008,-0.006,0.0006216006416153,0.0363776567113092,0.006,0.004
2017-10-01,0.0239321645412102,-0.1266741946848917,0.00801726796,-0.008,0.008,0.0003219151049869,-0.1188636771951827,0.00756847414,0.017,0.006,0.0006212144942736,0.0665387546273166,0.01,0.0
2017-11-01,0.0865620788292664,-0.0115931338208277,0.0065870007233333,0.012,-0.001,0.0004095603134786,-0.0253431186908876,0.0065328398866666,0.004,-0.006,0.0003492636393858,0.0881979929167506,0.01,-0.003
2017-12-01,0.0261267615095954,-0.0276516163742961,0.0051567334866666,-0.006,0.002,0.0004093926424992,-0.0029463018329494,0.0054972056333333,0.001,0.003,0.0003491416968834,0.0565548598637377,0.015,-0.003
2018-01-01,0.0706175672139535,0.0024249511540404,0.00372646625,0.008,-0.016,0.0004092251087506,-0.0227031348026329,0.00446157138,0.006,-0.003,0.0003490198395041,-0.0299996781537252,-0.032,-0.015
2018-02-01,-0.0559669851762141,0.0056563545517249,0.0039927596866666,-0.021,0.028,0.0003798448525529,-0.0115027545838692,0.0051130193666666,-0.006,0.011,0.0003101376260552,0.0018272266492616,0.009,0.016
2018-03-01,0.0106594583227828,0.0034836778280471,0.0042590531233333,0.034,-0.016,0.0003797006252277,-0.021361955569116,0.0057644673533333,0.005,-0.0049999999999999,0.0003100414705308,0.0338514757267738,0.01,0.011
2018-04-01,0.0882350045036215,0.0058058940197582,0.00452534656,0.005,0.004,0.0003795565073829,-0.0358792412268762,0.00641591534,-0.018,0.007,0.0003099453746102,0.0096757453206564,-0.019,-0.004
2018-05-01,0.0653529169269315,0.0093590002454533,0.0043193521433333,0.001,-0.001,0.000437770877717,-0.0687557007753518,0.0051005267066666,0.0,-0.005,0.0006583151243582,-0.0273982174398632,0.003,0.001
2018-06-01,-0.0339553064464306,0.005713781197759,0.0041133577266666,-0.035,0.0,0.0004375793182305,-0.0309226579605415,0.0037851380733333,-0.001,-0.009,0.0006578820306586,-0.0484502101730619,-0.011,-0.007
2018-07-01,-0.0021525637263604,-0.0004191462307794,0.00390736331,0.025,-0.0099999999999999,0.0004373879263184,-0.0376384696705009,0.00246974944,-0.016,0.016,0.0006574495064199,-0.0304434587412529,0.001,-0.014
2018-08-01,-0.023437508307488,0.0017658315284272,0.0058621085966666,0.0289999999999999,0.0209999999999999,0.0004371967017569,0.0018489300990189,0.00302331777,0.011,-0.01,0.0006570175505444,-0.0048415437302011,0.008,0.013
2018-09-01,0.0840542077316772,0.0013655118205342,0.0078168538833333,-0.052,-0.0169999999999999,0.0004370056443292,-0.0195042406880929,0.0035768861,0.001,-0.008,0.0006565861618952,0.0002826025836277,-0.003,0.005
2018-10-01,0.0267649793656357,0.0090904743204411,0.00977159917,0.0,0.0099999999999999,0.0004368147538116,-0.0260516135254924,0.00413045443,0.004,0.012,0.0006561553393673,-0.0215799237866569,0.008,0.0009999999999999
2018-11-01,-0.2242857558929865,0.002010637476264,0.0074273846966666,0.053,-0.009,0.0004366240299908,-0.0398603854726786,0.0050777463633333,0.003,-0.01,0.0003086300707337,-0.0298312413973782,-0.0139999999999999,-0.009
2018-12-01,-0.1211865042882829,0.0026098905286566,0.0050831702233333,-0.044,0.0,0.0004364334726432,-0.0195159092787164,0.0060250382966666,-0.026,0.005,0.0003085348476012,-0.0254733677345981,-0.002,-0.003
2019-01-01,0.035115366076285,-0.0104754447794981,0.00273895575,0.049,-0.014,0.0004362430815589,-0.0278753912796183,0.00697233023,0.034,-0.002,0.0003084396832093,-0.0754573011708004,0.027,-0.012
2019-02-01,0.0737953255981036,-0.0113661920159273,0.0036710723866666,-0.0069999999999999,0.034,0.0005232406154114,-0.0478083355374039,0.0060352526466666,-0.012,0.015,0.0004432154388602,-0.0611239558694052,-0.006,0.019
2019-03-01,0.033515819587893,-0.0086586694046495,0.0046031890233333,-0.012,-0.016,0.0005229669778366,-0.0257795752999037,0.0050981750633333,0.003,-0.008,0.0004430190859601,-0.0443451042169655,-0.004,0.0119999999999999
2019-04-01,0.0741403704366163,-0.0105062192696401,0.00553530566,0.062,0.0,0.0005226936263262,-0.0066288570664347,0.00416109748,-0.011,0.006,0.0004428229069546,-0.0344248645135643,0.001,-0.0029999999999999
2019-05-01,0.0012627150046764,-0.0102616034522604,0.00611580905,-0.039,-0.002,0.0004063506862301,0.0451513597570034,0.0040694043833333,0.005,-0.014,0.0007696600406887,-0.0536311126830746,0.003,-0.009
2019-06-01,-0.1048621043335709,-0.0064738684627734,0.00669631244,0.04,-0.001,0.0004061856324177,-0.0244026569561093,0.0039777112866666,-0.012,0.002,0.0007690681196592,-0.0542004118426611,-0.0069999999999999,-0.003
2019-07-01,-0.0046823872033492,-0.0015464921778871,0.00727681583,-0.068,-0.007,0.0004060207126315,0.0055955456938185,0.00388601819,0.001,0.01,0.0007684771083837,-0.0563569881326664,-0.0069999999999999,-0.01
2019-08-01,-0.0794171211658021,-0.0039618904604061,0.00683661323,0.077,0.019,0.0004928036277327,-0.0445344484903884,0.00389374657,0.003,-0.003,0.00074869701427,-0.0479064603082406,0.008,0.01
2019-09-01,0.0622174861226385,-0.003768500520767,0.00639641063,-0.021,-0.017,0.0004925608919315,-0.0251352809029796,0.00390147495,0.012,-0.017,0.0007481368863864,-0.0478081201036459,-0.006,0.005
2019-10-01,-0.0509331558559544,-0.0095755440708842,0.00595620803,-0.0289999999999999,0.009,0.000492318395139,-0.0267799929281693,0.00390920333,-0.003,0.017,0.000747577595991,-0.0533411784942607,-0.001,0.0029999999999999
