date,act,pred
2012-04-01,0.1515531840843103,2196156092.6724777
2012-05-01,0.015325633815063355,-1569310468.0812783
2012-06-01,0.011283941042066203,-702733488.7442147
2012-07-01,0.01744475987446492,-892766751.5401756
2012-08-01,0.022927427210056806,-485827752.9994832
2012-09-01,0.0047746239707286975,-362760990.0766684
2012-10-01,-0.017485393715396924,-972396334.896588
2012-11-01,0.024536204413674767,-2930189268.8477135
2012-12-01,0.006492736265776955,24785901.551845163
2013-01-01,0.04398934803336729,1363825802.2698298
2013-02-01,-0.09874157987630028,-4400036684.388014
2013-03-01,0.1132952517485819,4632807717.5951805
2013-04-01,-0.04658256563048013,-1172205569.2648885
2013-05-01,0.10227765213378603,685696346.3719695
2013-06-01,-0.03176055259076449,-1517579480.7831938
2013-07-01,-0.0236624532170282,-1180844843.1975176
2013-08-01,-0.022882439731809257,-1405440600.23953
2013-09-01,-0.00944190920076693,-1316160344.3315752
2013-10-01,-0.07578870710641894,-2751232015.37503
2013-11-01,0.01677842835597332,-219460816.3357298
2013-12-01,-0.004512768797159339,-1541602416.3605993
2014-01-01,-0.10807245271561072,-4045322909.654173
2014-02-01,-0.1546610410749274,-5111249068.741531
2014-03-01,-0.11002187821160447,-6223579709.242385
2014-04-01,-0.11763878659525417,-2870889853.4281664
2014-05-01,-0.1241237299987965,-1518121333.5329347
2014-06-01,-0.08367188907635281,-41429947.982130215
2014-07-01,-0.111536249500098,-404828395.58977497
2014-08-01,-0.11938049730949629,-278200563.0364746
2014-09-01,-0.08671245180656229,476065389.2631216
2014-10-01,-0.04012723217073244,931905861.419192
2014-11-01,-0.08857515886623446,-877834810.9485055
2014-12-01,0.03871224466836409,1277692594.387765
2015-01-01,0.07483733465397435,3141073207.5572724
2015-02-01,0.12480317766132032,4234769745.8584843
2015-03-01,0.018746508556734653,2868010581.9177513
2015-04-01,0.0014635239112017473,2817765452.9521556
2015-05-01,-0.06747241279446925,916709395.0916519
2015-06-01,0.0016596285528542865,541126149.557205
2015-07-01,0.036925604510887666,1386002661.7218893
2015-08-01,0.023893975974768722,1305236101.8058507
2015-09-01,0.04354610382843305,1556693366.4847777
2015-10-01,0.1458684533490171,2778902631.3758907
2015-11-01,-0.004798873579265006,705260089.2011907
2015-12-01,-0.14502465424773803,-2941602202.859499
2016-01-01,-0.08858243898258777,-1536087760.5695238
2016-02-01,-0.1309822656651889,-3430478080.637741
2016-03-01,0.007401291798000642,-12286098.767021969
2016-04-01,0.06558169457720098,-528599049.059235
2016-05-01,0.047719219664813295,-1238768135.7149868
2016-06-01,0.033328663770021194,-67935904.55813026
2016-07-01,0.020435742000831425,-937309149.400058
2016-08-01,0.03712034927344732,-657408250.0655998
2016-09-01,0.02299185108586954,-1602162865.9393864
2016-10-01,-0.00482596094026988,662436183.9959753
2016-11-01,0.06526148556128675,2429614667.3683424
2016-12-01,0.13043124947247264,4329417793.727015
2017-01-01,0.1623692624981139,5817905480.909261
2017-02-01,-0.00499689476765397,619236357.4126042
2017-03-01,-0.09864810536756252,-3169105771.070756
2017-04-01,0.005291509678144735,678533352.1077669
2017-05-01,-0.011475351687749935,594387802.0284133
2017-06-01,0.027094941024287778,756599522.820452
2017-07-01,0.04902624204539663,491614921.2119591
2017-08-01,0.009541374515855239,-433511751.2234174
2017-09-01,-0.00044935909966525855,70940897.46501043
2017-10-01,-0.07477459565557609,-2851972164.373242
2017-11-01,0.046161729238498594,-33865203.84367773
2017-12-01,-0.018538920108941426,-1278732045.303678
2018-01-01,-0.04101024515988527,-1286623570.8685052
2018-02-01,-0.032928205835421664,-682682697.7667446
2018-03-01,-0.025591957212171224,-534357393.2204354
2018-04-01,-0.02075149079333727,-636732121.3277227
2018-05-01,-0.011613568634356142,-993624080.3016382
2018-06-01,-0.0073553024512307275,-915239732.8232659
2018-07-01,-0.018104940604914077,-923068659.4864278
2018-08-01,-0.006475418200725613,-438402942.45399034
2018-09-01,-0.01596155173595193,-634099164.3130292
2018-10-01,-0.031300993996786985,-794363953.0391736
2018-11-01,-0.03682044310667365,-1216178988.1845362
2018-12-01,-0.031149768510861264,-1086408993.9196684
2019-01-01,-0.02293089166696305,-1699026319.1979768
2019-02-01,-0.01955707505582538,-1552703400.3542438
2019-03-01,-0.014402407667606809,-1140933176.6004422
2019-04-01,-0.010654881663079152,-927795319.0630611
2019-05-01,-0.011250961076878951,-606646830.5308067
2019-06-01,-0.012003725251663155,-1055441264.8676993
2019-07-01,-0.015659109897971035,-809114647.7280287
2019-08-01,-0.004483185409878132,-1086195680.551756
2019-09-01,-0.013584069097841933,-943416457.931805
2019-10-01,-0.015106593014724723,-1085935244.7999935
