date,pop
2013-10-01,0.0003764053335508777
2013-11-01,0.00017824782436193232
2013-12-01,0.0001782160577405989
2014-01-01,0.00017818430243110583
2014-02-01,0.00029690330077869476
2014-03-01,0.0002968151753712789
2014-04-01,0.0002967271022633611
2014-05-01,0.0004152700798236708
2014-06-01,0.00041509770217018627
2014-07-01,0.00041492546755605986
2014-08-01,0.00041475337581786675
2014-09-01,0.00041458142676731313
2014-10-01,0.00041440962023386874
2014-11-01,0.0003550716098388307
2014-12-01,0.000354945578738608
2015-01-01,0.00035481963707439945
2015-02-01,0.00019706763425020313
2015-03-01,0.0001970288062480563
2015-04-01,0.00019698999354744728
2015-05-01,0.0004726177201455073
2015-06-01,0.0004723944581499495
2015-07-01,0.000472171406990185
2015-08-01,0.0005702431553267218
2015-09-01,0.0005699181633893602
2015-10-01,0.0005695935416767384
2015-11-01,0.0003141196821800918
2015-12-01,0.0003140210419907419
2016-01-01,0.0003139224637287441
2016-02-01,0.0003726549748428454
2016-03-01,0.00037251615484379386
2016-04-01,0.0003723774382322631
2016-05-01,0.0006268487345053586
2016-06-01,0.0006264560413171694
2016-07-01,0.000626063839828106
2016-08-01,0.0006256721291215683
2016-09-01,0.0006252809082738509
2016-10-01,0.000624890176361248
2016-11-01,0.0003708438692235916
2016-12-01,0.00037070639502800873
2017-01-01,0.00037056902272070147
2017-02-01,0.00035093876478597963
2017-03-01,0.00035081564997696546
2017-04-01,0.00035069262151310454
2017-05-01,0.000623150043534082
2017-06-01,0.0006227619693710551
2017-07-01,0.0006223743782669544
2017-08-01,0.0006219872693158379
2017-09-01,0.0006216006416153164
2017-10-01,0.0006212144942736586
2017-11-01,0.0003492636393858106
2017-12-01,0.0003491416968834926
2018-01-01,0.00034901983950419435
2018-02-01,0.0003101376260552513
2018-03-01,0.00031004147053081965
2018-04-01,0.0003099453746102654
2018-05-01,0.0006583151243582108
2018-06-01,0.0006578820306586408
2018-07-01,0.0006574495064199937
2018-08-01,0.0006570175505444809
2018-09-01,0.000656586161895234
2018-10-01,0.0006561553393673591
2018-11-01,0.0003086300707337841
2018-12-01,0.0003085348476012939
2019-01-01,0.00030843968320937165
2019-02-01,0.00044321543886027825
2019-03-01,0.00044301908596011685
2019-04-01,0.0004428229069546319
2019-05-01,0.000769660040688791
2019-06-01,0.0007690681196592664
2019-07-01,0.0007684771083837916
2019-08-01,0.00074869701427005
2019-09-01,0.0007481368863864191
2019-10-01,0.0007475775959910891
