date,cows
2013-02-01,17.91318291027905
2013-03-01,18.003648999472734
2013-04-01,18.028970601076537
2013-05-01,18.044240314884817
2013-06-01,17.91201944301575
2013-07-01,17.973142859422293
2013-08-01,17.96070665034381
2013-09-01,18.088837775714815
2013-10-01,18.145322421189416
2013-11-01,18.043803092696113
2013-12-01,18.118899747121084
2014-01-01,18.113747891908446
2014-02-01,17.956102371351694
2014-03-01,18.049617062561534
2014-04-01,18.030153508208407
2014-05-01,18.03310466867994
2014-06-01,18.04073717307428
2014-07-01,17.936983787574626
2014-08-01,17.97392478142632
2014-09-01,18.088698412604003
2014-10-01,18.20177818689541
2014-11-01,18.045550835640274
2014-12-01,18.192147695353718
2015-01-01,18.070555730877366
2015-02-01,17.97813662760278
2015-03-01,18.117546566941662
2015-04-01,18.058131436821032
2015-05-01,18.024819371986897
2015-06-01,18.189379004936693
2015-07-01,17.995573995588913
2015-08-01,18.061431059641166
2015-09-01,18.156845397974866
2015-10-01,18.163333871296658
2015-11-01,18.163980409109314
2015-12-01,18.21107020692074
2016-01-01,18.09217667698033
2016-02-01,18.099924363771155
2016-03-01,18.14123135642706
2016-04-01,18.097716857355945
2016-05-01,18.13552880135421
2016-06-01,18.148478242348972
2016-07-01,17.98743325483175
2016-08-01,18.150052426066413
2016-09-01,18.2484679213067
2016-10-01,18.21549989301233
2016-11-01,18.17580270049215
2016-12-01,18.226853246972208
2017-01-01,18.159315979817958
2017-02-01,18.053233703031722
2017-03-01,18.238799090386795
2017-04-01,18.068424594175344
2017-05-01,18.20872438202872
2017-06-01,18.15866641824916
2017-07-01,18.03177772414318
2017-08-01,18.135395796100305
2017-09-01,18.179245922665903
2017-10-01,18.21230264483863
2017-11-01,18.200034072836743
2017-12-01,18.19126757962456
2018-01-01,18.17695175902905
2018-02-01,18.05077581124275
2018-03-01,18.1802638639677
2018-04-01,18.109252277770583
2018-05-01,18.145849083479405
2018-06-01,18.041760191066313
2018-07-01,18.002738114333088
2018-08-01,18.128321081949473
2018-09-01,18.069561765584314
2018-10-01,18.228914728330412
2018-11-01,18.16797964039583
2018-12-01,18.109525315314944
2019-01-01,18.095642884956817
2019-02-01,17.96670793177916
2019-03-01,18.035606325491933
2019-04-01,18.091064948127638
2019-05-01,18.108022685430406
2019-06-01,17.98202073098656
2019-07-01,17.996644250258765
2019-08-01,18.058849672864262
2019-09-01,18.098821219698998
2019-10-01,18.14913445340999
