date,gdp
2014-12-01,0.01635373817
2015-01-01,0.01908954993
2015-02-01,0.016837165226666666
2015-03-01,0.014584780523333334
2015-04-01,0.01233239582
2015-05-01,0.012052148876666667
2015-06-01,0.011771901933333334
2015-07-01,0.01149165499
2015-08-01,0.010076124196666668
2015-09-01,0.008660593403333333
2015-10-01,0.00724506261
2015-11-01,0.004810031706666667
2015-12-01,0.0023750008033333334
2016-01-01,-6.00301e-05
2016-02-01,0.0007897937733333332
2016-03-01,0.0016396176466666665
2016-04-01,0.00248944152
2016-05-01,0.0028758883066666665
2016-06-01,0.0032623350933333336
2016-07-01,0.00364878188
2016-08-01,0.0044302952900000005
2016-09-01,0.0052118087
2016-10-01,0.00599332211
2016-11-01,0.00662178183
2016-12-01,0.00725024155
2017-01-01,0.00787870127
