Country,Subject,TIME,Period,Unit Code,PowerCode Code,PowerCode,Value
Luxembourg,Total population,2005-Q4,Q4-2005,PER,3,Thousands,468.7
Luxembourg,Total population,2006-Q1,Q1-2006,PER,3,Thousands,470.3
Luxembourg,Total population,2006-Q2,Q2-2006,PER,3,Thousands,471.7
Luxembourg,Total population,2006-Q3,Q3-2006,PER,3,Thousands,473.9
Luxembourg,Total population,2006-Q4,Q4-2006,PER,3,Thousands,475.8
Luxembourg,Total population,2007-Q1,Q1-2007,PER,3,Thousands,477.8
Luxembourg,Total population,2007-Q2,Q2-2007,PER,3,Thousands,480.1
Luxembourg,Total population,2007-Q3,Q3-2007,PER,3,Thousands,481.6
Luxembourg,Total population,2007-Q4,Q4-2007,PER,3,Thousands,483.3
Luxembourg,Total population,2008-Q1,Q1-2008,PER,3,Thousands,485.8
Luxembourg,Total population,2008-Q2,Q2-2008,PER,3,Thousands,488
Luxembourg,Total population,2008-Q3,Q3-2008,PER,3,Thousands,490.1
Luxembourg,Total population,2008-Q4,Q4-2008,PER,3,Thousands,493
Luxembourg,Total population,2009-Q1,Q1-2009,PER,3,Thousands,495
Luxembourg,Total population,2009-Q2,Q2-2009,PER,3,Thousands,497.5
Luxembourg,Total population,2009-Q3,Q3-2009,PER,3,Thousands,498.8
Luxembourg,Total population,2009-Q4,Q4-2009,PER,3,Thousands,501.5
Luxembourg,Total population,2010-Q1,Q1-2010,PER,3,Thousands,503.7
Luxembourg,Total population,2010-Q2,Q2-2010,PER,3,Thousands,506.1
Luxembourg,Total population,2010-Q3,Q3-2010,PER,3,Thousands,509.1
Luxembourg,Total population,2010-Q4,Q4-2010,PER,3,Thousands,511.3
Luxembourg,Total population,2011-Q1,Q1-2011,PER,3,Thousands,514.3
Luxembourg,Total population,2011-Q2,Q2-2011,PER,3,Thousands,517.6
Luxembourg,Total population,2011-Q3,Q3-2011,PER,3,Thousands,521.3
Luxembourg,Total population,2011-Q4,Q4-2011,PER,3,Thousands,524.5
Luxembourg,Total population,2012-Q1,Q1-2012,PER,3,Thousands,526.8
Luxembourg,Total population,2012-Q2,Q2-2012,PER,3,Thousands,529.4
Luxembourg,Total population,2012-Q3,Q3-2012,PER,3,Thousands,533.1
Luxembourg,Total population,2012-Q4,Q4-2012,PER,3,Thousands,536.6
Luxembourg,Total population,2013-Q1,Q1-2013,PER,3,Thousands,540.9
Luxembourg,Total population,2013-Q2,Q2-2013,PER,3,Thousands,544.4
Luxembourg,Total population,2013-Q3,Q3-2013,PER,3,Thousands,546.7
Luxembourg,Total population,2013-Q4,Q4-2013,PER,3,Thousands,549.3
Luxembourg,Total population,2014-Q1,Q1-2014,PER,3,Thousands,553.7
Luxembourg,Total population,2014-Q2,Q2-2014,PER,3,Thousands,557.4
Luxembourg,Total population,2014-Q3,Q3-2014,PER,3,Thousands,559.7
Luxembourg,Total population,2014-Q4,Q4-2014,PER,3,Thousands,562.5
Luxembourg,Total population,2015-Q1,Q1-2015,PER,3,Thousands,564.8
Luxembourg,Total population,2015-Q2,Q2-2015,PER,3,Thousands,566.8
Luxembourg,Total population,2015-Q3,Q3-2015,PER,3,Thousands,570.5
Luxembourg,Total population,2015-Q4,Q4-2015,PER,3,Thousands,575.4
Luxembourg,Total population,2016-Q1,Q1-2016,PER,3,Thousands,577.5
Luxembourg,Total population,2016-Q2,Q2-2016,PER,3,Thousands,582.6
Luxembourg,Total population,2016-Q3,Q3-2016,PER,3,Thousands,586
Luxembourg,Total population,2016-Q4,Q4-2016,PER,3,Thousands,590.4
Luxembourg,Total population,2017-Q1,Q1-2017,PER,3,Thousands,592.3
Luxembourg,Total population,2017-Q2,Q2-2017,PER,3,Thousands,595.3
Luxembourg,Total population,2017-Q3,Q3-2017,PER,3,Thousands,598.8
Luxembourg,Total population,2017-Q4,Q4-2017,PER,3,Thousands,601.4
Luxembourg,Total population,2018-Q1,Q1-2018,PER,3,Thousands,604.2
Luxembourg,Total population,2018-Q2,Q2-2018,PER,3,Thousands,607.1
Luxembourg,Total population,2018-Q3,Q3-2018,PER,3,Thousands,610.5
Luxembourg,Total population,2018-Q4,Q4-2018,PER,3,Thousands,613.5
Luxembourg,Total population,2019-Q1,Q1-2019,PER,3,Thousands,617.2
Luxembourg,Total population,2019-Q2,Q2-2019,PER,3,Thousands,620
Luxembourg,Total population,2019-Q3,Q3-2019,PER,3,Thousands,623.1
Luxembourg,Total population,2019-Q4,Q4-2019,PER,3,Thousands,625.8
Luxembourg,Total population,2020-Q1,Q1-2020,PER,3,Thousands,628.9
Luxembourg,Total population,2020-Q2,Q2-2020,PER,3,Thousands,629.2
Luxembourg,Total population,2020-Q3,Q3-2020,PER,3,Thousands,631.8
Luxembourg,Total population,2020-Q4,Q4-2020,PER,3,Thousands,634.4
Luxembourg,Total population,2021-Q1,Q1-2021,PER,3,Thousands,637
Luxembourg,Total population,2021-Q2,Q2-2021,PER,3,Thousands,639.7
Luxembourg,Total population,2021-Q3,Q3-2021,PER,3,Thousands,642.4
Luxembourg,Total population,2021-Q4,Q4-2021,PER,3,Thousands,645
Luxembourg,Total population,2022-Q1,Q1-2022,PER,3,Thousands,649.2
Luxembourg,Total population,2022-Q2,Q2-2022,PER,3,Thousands,653.7
Luxembourg,Total population,2022-Q3,Q3-2022,PER,3,Thousands,657.4
Luxembourg,Total population,2022-Q4,Q4-2022,PER,3,Thousands,660.8
Luxembourg,Total population,2023-Q1,Q1-2023,PER,3,Thousands,664.1
Netherlands,Total population,2000-Q1,Q1-2000,PER,3,Thousands,15880
Netherlands,Total population,2000-Q2,Q2-2000,PER,3,Thousands,15907
Netherlands,Total population,2000-Q3,Q3-2000,PER,3,Thousands,15940
Netherlands,Total population,2000-Q4,Q4-2000,PER,3,Thousands,15975
Netherlands,Total population,2001-Q1,Q1-2001,PER,3,Thousands,16003
Netherlands,Total population,2001-Q2,Q2-2001,PER,3,Thousands,16028
Netherlands,Total population,2001-Q3,Q3-2001,PER,3,Thousands,16060
Netherlands,Total population,2001-Q4,Q4-2001,PER,3,Thousands,16094
Netherlands,Total population,2002-Q1,Q1-2002,PER,3,Thousands,16117
Netherlands,Total population,2002-Q2,Q2-2002,PER,3,Thousands,16135
Netherlands,Total population,2002-Q3,Q3-2002,PER,3,Thousands,16159
Netherlands,Total population,2002-Q4,Q4-2002,PER,3,Thousands,16184
Netherlands,Total population,2003-Q1,Q1-2003,PER,3,Thousands,16201
Netherlands,Total population,2003-Q2,Q2-2003,PER,3,Thousands,16215
Netherlands,Total population,2003-Q3,Q3-2003,PER,3,Thousands,16233
Netherlands,Total population,2003-Q4,Q4-2003,PER,3,Thousands,16252
Netherlands,Total population,2004-Q1,Q1-2004,PER,3,Thousands,16266
Netherlands,Total population,2004-Q2,Q2-2004,PER,3,Thousands,16273
Netherlands,Total population,2004-Q3,Q3-2004,PER,3,Thousands,16286
Netherlands,Total population,2004-Q4,Q4-2004,PER,3,Thousands,16303
Netherlands,Total population,2005-Q1,Q1-2005,PER,3,Thousands,16309
Netherlands,Total population,2005-Q2,Q2-2005,PER,3,Thousands,16313
Netherlands,Total population,2005-Q3,Q3-2005,PER,3,Thousands,16323
Netherlands,Total population,2005-Q4,Q4-2005,PER,3,Thousands,16334
Netherlands,Total population,2006-Q1,Q1-2006,PER,3,Thousands,16339
Netherlands,Total population,2006-Q2,Q2-2006,PER,3,Thousands,16340
Netherlands,Total population,2006-Q3,Q3-2006,PER,3,Thousands,16347
Netherlands,Total population,2006-Q4,Q4-2006,PER,3,Thousands,16358
Netherlands,Total population,2007-Q1,Q1-2007,PER,3,Thousands,16364
Netherlands,Total population,2007-Q2,Q2-2007,PER,3,Thousands,16373
Netherlands,Total population,2007-Q3,Q3-2007,PER,3,Thousands,16387
Netherlands,Total population,2007-Q4,Q4-2007,PER,3,Thousands,16403
Netherlands,Total population,2008-Q1,Q1-2008,PER,3,Thousands,16416
Netherlands,Total population,2008-Q2,Q2-2008,PER,3,Thousands,16431
Netherlands,Total population,2008-Q3,Q3-2008,PER,3,Thousands,16455
Netherlands,Total population,2008-Q4,Q4-2008,PER,3,Thousands,16480
Netherlands,Total population,2009-Q1,Q1-2009,PER,3,Thousands,16497
Netherlands,Total population,2009-Q2,Q2-2009,PER,3,Thousands,16515
Netherlands,Total population,2009-Q3,Q3-2009,PER,3,Thousands,16541
Netherlands,Total population,2009-Q4,Q4-2009,PER,3,Thousands,16568
Netherlands,Total population,2010-Q1,Q1-2010,PER,3,Thousands,16585
Netherlands,Total population,2010-Q2,Q2-2010,PER,3,Thousands,16601
Netherlands,Total population,2010-Q3,Q3-2010,PER,3,Thousands,16626
Netherlands,Total population,2010-Q4,Q4-2010,PER,3,Thousands,16650
Netherlands,Total population,2011-Q1,Q1-2011,PER,3,Thousands,16665
Netherlands,Total population,2011-Q2,Q2-2011,PER,3,Thousands,16680
Netherlands,Total population,2011-Q3,Q3-2011,PER,3,Thousands,16703
Netherlands,Total population,2011-Q4,Q4-2011,PER,3,Thousands,16725
Netherlands,Total population,2012-Q1,Q1-2012,PER,3,Thousands,16736
Netherlands,Total population,2012-Q2,Q2-2012,PER,3,Thousands,16744
Netherlands,Total population,2012-Q3,Q3-2012,PER,3,Thousands,16761
Netherlands,Total population,2012-Q4,Q4-2012,PER,3,Thousands,16779
Netherlands,Total population,2013-Q1,Q1-2013,PER,3,Thousands,16786
Netherlands,Total population,2013-Q2,Q2-2013,PER,3,Thousands,16793
Netherlands,Total population,2013-Q3,Q3-2013,PER,3,Thousands,16810
Netherlands,Total population,2013-Q4,Q4-2013,PER,3,Thousands,16829
Netherlands,Total population,2014-Q1,Q1-2014,PER,3,Thousands,16838
Netherlands,Total population,2014-Q2,Q2-2014,PER,3,Thousands,16853
Netherlands,Total population,2014-Q3,Q3-2014,PER,3,Thousands,16874
Netherlands,Total population,2014-Q4,Q4-2014,PER,3,Thousands,16895
Netherlands,Total population,2015-Q1,Q1-2015,PER,3,Thousands,16913
Netherlands,Total population,2015-Q2,Q2-2015,PER,3,Thousands,16923
Netherlands,Total population,2015-Q3,Q3-2015,PER,3,Thousands,16947
Netherlands,Total population,2015-Q4,Q4-2015,PER,3,Thousands,16976
Netherlands,Total population,2016-Q1,Q1-2016,PER,3,Thousands,16992
Netherlands,Total population,2016-Q2,Q2-2016,PER,3,Thousands,17011
Netherlands,Total population,2016-Q3,Q3-2016,PER,3,Thousands,17043
Netherlands,Total population,2016-Q4,Q4-2016,PER,3,Thousands,17075
Netherlands,Total population,2017-Q1,Q1-2017,PER,3,Thousands,17094
Netherlands,Total population,2017-Q2,Q2-2017,PER,3,Thousands,17112
Netherlands,Total population,2017-Q3,Q3-2017,PER,3,Thousands,17144
Netherlands,Total population,2017-Q4,Q4-2017,PER,3,Thousands,17176
Netherlands,Total population,2018-Q1,Q1-2018,PER,3,Thousands,17194
Netherlands,Total population,2018-Q2,Q2-2018,PER,3,Thousands,17210
Netherlands,Total population,2018-Q3,Q3-2018,PER,3,Thousands,17244
Netherlands,Total population,2018-Q4,Q4-2018,PER,3,Thousands,17278
Netherlands,Total population,2019-Q1,Q1-2019,PER,3,Thousands,17294
Netherlands,Total population,2019-Q2,Q2-2019,PER,3,Thousands,17317
Netherlands,Total population,2019-Q3,Q3-2019,PER,3,Thousands,17357
Netherlands,Total population,2019-Q4,Q4-2019,PER,3,Thousands,17396
Netherlands,Total population,2020-Q1,Q1-2020,PER,3,Thousands,17416
Netherlands,Total population,2020-Q2,Q2-2020,PER,3,Thousands,17425
Netherlands,Total population,2020-Q3,Q3-2020,PER,3,Thousands,17446
Netherlands,Total population,2020-Q4,Q4-2020,PER,3,Thousands,17470
Netherlands,Total population,2021-Q1,Q1-2021,PER,3,Thousands,17482
Netherlands,Total population,2021-Q2,Q2-2021,PER,3,Thousands,17498
Netherlands,Total population,2021-Q3,Q3-2021,PER,3,Thousands,17538
Netherlands,Total population,2021-Q4,Q4-2021,PER,3,Thousands,17579
Netherlands,Total population,2022-Q1,Q1-2022,PER,3,Thousands,17616
Netherlands,Total population,2022-Q2,Q2-2022,PER,3,Thousands,17675
Netherlands,Total population,2022-Q3,Q3-2022,PER,3,Thousands,17746
Netherlands,Total population,2022-Q4,Q4-2022,PER,3,Thousands,17799
Poland,Total population,2000-Q1,Q1-2000,PER,3,Thousands,38261
Poland,Total population,2000-Q2,Q2-2000,PER,3,Thousands,38258
Poland,Total population,2000-Q3,Q3-2000,PER,3,Thousands,38255
Poland,Total population,2000-Q4,Q4-2000,PER,3,Thousands,38254
Poland,Total population,2001-Q1,Q1-2001,PER,3,Thousands,38253
Poland,Total population,2001-Q2,Q2-2001,PER,3,Thousands,38252
Poland,Total population,2001-Q3,Q3-2001,PER,3,Thousands,38249
Poland,Total population,2001-Q4,Q4-2001,PER,3,Thousands,38244
Poland,Total population,2002-Q1,Q1-2002,PER,3,Thousands,38240
Poland,Total population,2002-Q2,Q2-2002,PER,3,Thousands,38235
Poland,Total population,2002-Q3,Q3-2002,PER,3,Thousands,38234
Poland,Total population,2002-Q4,Q4-2002,PER,3,Thousands,38227
Poland,Total population,2003-Q1,Q1-2003,PER,3,Thousands,38209
Poland,Total population,2003-Q2,Q2-2003,PER,3,Thousands,38197
Poland,Total population,2003-Q3,Q3-2003,PER,3,Thousands,38199
Poland,Total population,2003-Q4,Q4-2003,PER,3,Thousands,38196
Poland,Total population,2004-Q1,Q1-2004,PER,3,Thousands,38186
Poland,Total population,2004-Q2,Q2-2004,PER,3,Thousands,38181
Poland,Total population,2004-Q3,Q3-2004,PER,3,Thousands,38183
Poland,Total population,2004-Q4,Q4-2004,PER,3,Thousands,38180
Poland,Total population,2005-Q1,Q1-2005,PER,3,Thousands,38168
Poland,Total population,2005-Q2,Q2-2005,PER,3,Thousands,38161
Poland,Total population,2005-Q3,Q3-2005,PER,3,Thousands,38165
Poland,Total population,2005-Q4,Q4-2005,PER,3,Thousands,38163
Poland,Total population,2006-Q1,Q1-2006,PER,3,Thousands,38152
Poland,Total population,2006-Q2,Q2-2006,PER,3,Thousands,38140
Poland,Total population,2006-Q3,Q3-2006,PER,3,Thousands,38133
Poland,Total population,2006-Q4,Q4-2006,PER,3,Thousands,38130
Poland,Total population,2007-Q1,Q1-2007,PER,3,Thousands,38121
Poland,Total population,2007-Q2,Q2-2007,PER,3,Thousands,38116
Poland,Total population,2007-Q3,Q3-2007,PER,3,Thousands,38121
Poland,Total population,2007-Q4,Q4-2007,PER,3,Thousands,38120
Poland,Total population,2008-Q1,Q1-2008,PER,3,Thousands,38113
Poland,Total population,2008-Q2,Q2-2008,PER,3,Thousands,38113
Poland,Total population,2008-Q3,Q3-2008,PER,3,Thousands,38126
Poland,Total population,2008-Q4,Q4-2008,PER,3,Thousands,38136
Poland,Total population,2009-Q1,Q1-2009,PER,3,Thousands,38138
Poland,Total population,2009-Q2,Q2-2009,PER,3,Thousands,38146
Poland,Total population,2009-Q3,Q3-2009,PER,3,Thousands,38166
Poland,Total population,2009-Q4,Q4-2009,PER,3,Thousands,38221
Poland,Total population,2010-Q1,Q1-2010,PER,3,Thousands,38501
Poland,Total population,2010-Q2,Q2-2010,PER,3,Thousands,38511
Poland,Total population,2010-Q3,Q3-2010,PER,3,Thousands,38524
Poland,Total population,2010-Q4,Q4-2010,PER,3,Thousands,38530
Poland,Total population,2011-Q1,Q1-2011,PER,3,Thousands,38521
Poland,Total population,2011-Q2,Q2-2011,PER,3,Thousands,38519
Poland,Total population,2011-Q3,Q3-2011,PER,3,Thousands,38534
Poland,Total population,2011-Q4,Q4-2011,PER,3,Thousands,38541
Poland,Total population,2012-Q1,Q1-2012,PER,3,Thousands,38535
Poland,Total population,2012-Q2,Q2-2012,PER,3,Thousands,38533
Poland,Total population,2012-Q3,Q3-2012,PER,3,Thousands,38539
Poland,Total population,2012-Q4,Q4-2012,PER,3,Thousands,38539
Poland,Total population,2013-Q1,Q1-2013,PER,3,Thousands,38523
Poland,Total population,2013-Q2,Q2-2013,PER,3,Thousands,38507
Poland,Total population,2013-Q3,Q3-2013,PER,3,Thousands,38505
Poland,Total population,2013-Q4,Q4-2013,PER,3,Thousands,38501
Poland,Total population,2014-Q1,Q1-2014,PER,3,Thousands,38491
Poland,Total population,2014-Q2,Q2-2014,PER,3,Thousands,38485
Poland,Total population,2014-Q3,Q3-2014,PER,3,Thousands,38488
Poland,Total population,2014-Q4,Q4-2014,PER,3,Thousands,38485
Poland,Total population,2015-Q1,Q1-2015,PER,3,Thousands,38469
Poland,Total population,2015-Q2,Q2-2015,PER,3,Thousands,38457
Poland,Total population,2015-Q3,Q3-2015,PER,3,Thousands,38457
Poland,Total population,2015-Q4,Q4-2015,PER,3,Thousands,38449
Poland,Total population,2016-Q1,Q1-2016,PER,3,Thousands,38432
Poland,Total population,2016-Q2,Q2-2016,PER,3,Thousands,38427
Poland,Total population,2016-Q3,Q3-2016,PER,3,Thousands,38433
Poland,Total population,2016-Q4,Q4-2016,PER,3,Thousands,38436
Poland,Total population,2017-Q1,Q1-2017,PER,3,Thousands,38425
Poland,Total population,2017-Q2,Q2-2017,PER,3,Thousands,38419
Poland,Total population,2017-Q3,Q3-2017,PER,3,Thousands,38430
Poland,Total population,2017-Q4,Q4-2017,PER,3,Thousands,38436
Poland,Total population,2018-Q1,Q1-2018,PER,3,Thousands,38424
Poland,Total population,2018-Q2,Q2-2018,PER,3,Thousands,38413
Poland,Total population,2018-Q3,Q3-2018,PER,3,Thousands,38418
Poland,Total population,2018-Q4,Q4-2018,PER,3,Thousands,38417
Poland,Total population,2019-Q1,Q1-2019,PER,3,Thousands,38402
Poland,Total population,2019-Q2,Q2-2019,PER,3,Thousands,38390
Poland,Total population,2019-Q3,Q3-2019,PER,3,Thousands,38391
Poland,Total population,2019-Q4,Q4-2019,PER,3,Thousands,38389
Poland,Total population,2020-Q1,Q1-2020,PER,3,Thousands,38373
Poland,Total population,2020-Q2,Q2-2020,PER,3,Thousands,38359
Poland,Total population,2020-Q3,Q3-2020,PER,3,Thousands,38353
Poland,Total population,2020-Q4,Q4-2020,PER,3,Thousands,38308
Poland,Total population,2021-Q1,Q1-2021,PER,3,Thousands,38237
Poland,Total population,2021-Q2,Q2-2021,PER,3,Thousands,38186
Poland,Total population,2021-Q3,Q3-2021,PER,3,Thousands,38155
Poland,Total population,2021-Q4,Q4-2021,PER,3,Thousands,38114
Poland,Total population,2022-Q1,Q1-2022,PER,3,Thousands,37880
Poland,Total population,2022-Q2,Q2-2022,PER,3,Thousands,37840
Poland,Total population,2022-Q3,Q3-2022,PER,3,Thousands,37817
Poland,Total population,2022-Q4,Q4-2022,PER,3,Thousands,37787
Poland,Total population,2023-Q1,Q1-2023,PER,3,Thousands,37746
Portugal,Total population,2000-Q1,Q1-2000,PER,3,Thousands,10260.9
Portugal,Total population,2000-Q2,Q2-2000,PER,3,Thousands,10280.5
Portugal,Total population,2000-Q3,Q3-2000,PER,3,Thousands,10299.9
Portugal,Total population,2000-Q4,Q4-2000,PER,3,Thousands,10318.2
Portugal,Total population,2001-Q1,Q1-2001,PER,3,Thousands,10339.1
Portugal,Total population,2001-Q2,Q2-2001,PER,3,Thousands,10354.9
Portugal,Total population,2001-Q3,Q3-2001,PER,3,Thousands,10370.9
Portugal,Total population,2001-Q4,Q4-2001,PER,3,Thousands,10386
Portugal,Total population,2002-Q1,Q1-2002,PER,3,Thousands,10400.6
Portugal,Total population,2002-Q2,Q2-2002,PER,3,Thousands,10414
Portugal,Total population,2002-Q3,Q3-2002,PER,3,Thousands,10426.5
Portugal,Total population,2002-Q4,Q4-2002,PER,3,Thousands,10437.4
Portugal,Total population,2003-Q1,Q1-2003,PER,3,Thousands,10449
Portugal,Total population,2003-Q2,Q2-2003,PER,3,Thousands,10456.8
Portugal,Total population,2003-Q3,Q3-2003,PER,3,Thousands,10461.5
Portugal,Total population,2003-Q4,Q4-2003,PER,3,Thousands,10467.9
Portugal,Total population,2004-Q1,Q1-2004,PER,3,Thousands,10475.1
Portugal,Total population,2004-Q2,Q2-2004,PER,3,Thousands,10480.7
Portugal,Total population,2004-Q3,Q3-2004,PER,3,Thousands,10486.9
Portugal,Total population,2004-Q4,Q4-2004,PER,3,Thousands,10492.9
Portugal,Total population,2005-Q1,Q1-2005,PER,3,Thousands,10496.2
Portugal,Total population,2005-Q2,Q2-2005,PER,3,Thousands,10500.2
Portugal,Total population,2005-Q3,Q3-2005,PER,3,Thousands,10506.2
Portugal,Total population,2005-Q4,Q4-2005,PER,3,Thousands,10510.8
Portugal,Total population,2006-Q1,Q1-2006,PER,3,Thousands,10516.4
Portugal,Total population,2006-Q2,Q2-2006,PER,3,Thousands,10520.5
Portugal,Total population,2006-Q3,Q3-2006,PER,3,Thousands,10523.5
Portugal,Total population,2006-Q4,Q4-2006,PER,3,Thousands,10528.7
Portugal,Total population,2007-Q1,Q1-2007,PER,3,Thousands,10534.4
Portugal,Total population,2007-Q2,Q2-2007,PER,3,Thousands,10541.1
Portugal,Total population,2007-Q3,Q3-2007,PER,3,Thousands,10546.4
Portugal,Total population,2007-Q4,Q4-2007,PER,3,Thousands,10549.9
Portugal,Total population,2008-Q1,Q1-2008,PER,3,Thousands,10553.8
Portugal,Total population,2008-Q2,Q2-2008,PER,3,Thousands,10557.2
Portugal,Total population,2008-Q3,Q3-2008,PER,3,Thousands,10560
Portugal,Total population,2008-Q4,Q4-2008,PER,3,Thousands,10561.6
Portugal,Total population,2009-Q1,Q1-2009,PER,3,Thousands,10564.1
Portugal,Total population,2009-Q2,Q2-2009,PER,3,Thousands,10566.9
Portugal,Total population,2009-Q3,Q3-2009,PER,3,Thousands,10569.5
Portugal,Total population,2009-Q4,Q4-2009,PER,3,Thousands,10572.4
Portugal,Total population,2010-Q1,Q1-2010,PER,3,Thousands,10573.7
Portugal,Total population,2010-Q2,Q2-2010,PER,3,Thousands,10573.3
Portugal,Total population,2010-Q3,Q3-2010,PER,3,Thousands,10572.4
Portugal,Total population,2010-Q4,Q4-2010,PER,3,Thousands,10573
Portugal,Total population,2011-Q1,Q1-2011,PER,3,Thousands,10567.5
Portugal,Total population,2011-Q2,Q2-2011,PER,3,Thousands,10561.6
Portugal,Total population,2011-Q3,Q3-2011,PER,3,Thousands,10554.9
Portugal,Total population,2011-Q4,Q4-2011,PER,3,Thousands,10546.2
Portugal,Total population,2012-Q1,Q1-2012,PER,3,Thousands,10534
Portugal,Total population,2012-Q2,Q2-2012,PER,3,Thousands,10521.4
Portugal,Total population,2012-Q3,Q3-2012,PER,3,Thousands,10508.8
Portugal,Total population,2012-Q4,Q4-2012,PER,3,Thousands,10495.1
Portugal,Total population,2013-Q1,Q1-2013,PER,3,Thousands,10478.8
Portugal,Total population,2013-Q2,Q2-2013,PER,3,Thousands,10464.9
Portugal,Total population,2013-Q3,Q3-2013,PER,3,Thousands,10450.2
Portugal,Total population,2013-Q4,Q4-2013,PER,3,Thousands,10435.3
Portugal,Total population,2014-Q1,Q1-2014,PER,3,Thousands,10419.4
Portugal,Total population,2014-Q2,Q2-2014,PER,3,Thousands,10406.4
Portugal,Total population,2014-Q3,Q3-2014,PER,3,Thousands,10394.7
Portugal,Total population,2014-Q4,Q4-2014,PER,3,Thousands,10383.8
Portugal,Total population,2015-Q1,Q1-2015,PER,3,Thousands,10374.8
Portugal,Total population,2015-Q2,Q2-2015,PER,3,Thousands,10363.8
Portugal,Total population,2015-Q3,Q3-2015,PER,3,Thousands,10352.7
Portugal,Total population,2015-Q4,Q4-2015,PER,3,Thousands,10341
Portugal,Total population,2016-Q1,Q1-2016,PER,3,Thousands,10339
Portugal,Total population,2016-Q2,Q2-2016,PER,3,Thousands,10329.6
Portugal,Total population,2016-Q3,Q3-2016,PER,3,Thousands,10320.8
Portugal,Total population,2016-Q4,Q4-2016,PER,3,Thousands,10312.5
Portugal,Total population,2017-Q1,Q1-2017,PER,3,Thousands,10308
Portugal,Total population,2017-Q2,Q2-2017,PER,3,Thousands,10301
Portugal,Total population,2017-Q3,Q3-2017,PER,3,Thousands,10297.2
Portugal,Total population,2017-Q4,Q4-2017,PER,3,Thousands,10295
Portugal,Total population,2018-Q1,Q1-2018,PER,3,Thousands,10284.5
Portugal,Total population,2018-Q2,Q2-2018,PER,3,Thousands,10282.6
Portugal,Total population,2018-Q3,Q3-2018,PER,3,Thousands,10283.3
Portugal,Total population,2018-Q4,Q4-2018,PER,3,Thousands,10284.9
Portugal,Total population,2019-Q1,Q1-2019,PER,3,Thousands,10286.1
Portugal,Total population,2019-Q2,Q2-2019,PER,3,Thousands,10287.2
Portugal,Total population,2019-Q3,Q3-2019,PER,3,Thousands,10286.7
Portugal,Total population,2019-Q4,Q4-2019,PER,3,Thousands,10285
Portugal,Total population,2020-Q1,Q1-2020,PER,3,Thousands,10289.5
Portugal,Total population,2020-Q2,Q2-2020,PER,3,Thousands,10291.7
Portugal,Total population,2020-Q3,Q3-2020,PER,3,Thousands,10297.9
Portugal,Total population,2020-Q4,Q4-2020,PER,3,Thousands,10309.1
Portugal,Total population,2021-Q1,Q1-2021,PER,3,Thousands,10275.2
Portugal,Total population,2021-Q2,Q2-2021,PER,3,Thousands,10284.1
Portugal,Total population,2021-Q3,Q3-2021,PER,3,Thousands,10292.4
Portugal,Total population,2021-Q4,Q4-2021,PER,3,Thousands,10300.4
Portugal,Total population,2022-Q1,Q1-2022,PER,3,Thousands,10267
Portugal,Total population,2022-Q2,Q2-2022,PER,3,Thousands,10271.9
Portugal,Total population,2022-Q3,Q3-2022,PER,3,Thousands,10277.7
Portugal,Total population,2022-Q4,Q4-2022,PER,3,Thousands,10279.8
Portugal,Total population,2023-Q1,Q1-2023,PER,3,Thousands,10273.7
Slovak Republic,Total population,2000-Q1,Q1-2000,PER,3,Thousands,5398.9
Slovak Republic,Total population,2000-Q2,Q2-2000,PER,3,Thousands,5400.2
Slovak Republic,Total population,2000-Q3,Q3-2000,PER,3,Thousands,5401.4
Slovak Republic,Total population,2000-Q4,Q4-2000,PER,3,Thousands,5402.3
Slovak Republic,Total population,2001-Q1,Q1-2001,PER,3,Thousands,5379.4
Slovak Republic,Total population,2001-Q2,Q2-2001,PER,3,Thousands,5379.7
Slovak Republic,Total population,2001-Q3,Q3-2001,PER,3,Thousands,5379.7
Slovak Republic,Total population,2001-Q4,Q4-2001,PER,3,Thousands,5379.4
Slovak Republic,Total population,2002-Q1,Q1-2002,PER,3,Thousands,5379
Slovak Republic,Total population,2002-Q2,Q2-2002,PER,3,Thousands,5378.8
Slovak Republic,Total population,2002-Q3,Q3-2002,PER,3,Thousands,5378.4
Slovak Republic,Total population,2002-Q4,Q4-2002,PER,3,Thousands,5378.5
Slovak Republic,Total population,2003-Q1,Q1-2003,PER,3,Thousands,5378.9
Slovak Republic,Total population,2003-Q2,Q2-2003,PER,3,Thousands,5379
Slovak Republic,Total population,2003-Q3,Q3-2003,PER,3,Thousands,5379.5
Slovak Republic,Total population,2003-Q4,Q4-2003,PER,3,Thousands,5380
Slovak Republic,Total population,2004-Q1,Q1-2004,PER,3,Thousands,5380.7
Slovak Republic,Total population,2004-Q2,Q2-2004,PER,3,Thousands,5381.7
Slovak Republic,Total population,2004-Q3,Q3-2004,PER,3,Thousands,5382.9
Slovak Republic,Total population,2004-Q4,Q4-2004,PER,3,Thousands,5384.2
Slovak Republic,Total population,2005-Q1,Q1-2005,PER,3,Thousands,5385.5
Slovak Republic,Total population,2005-Q2,Q2-2005,PER,3,Thousands,5386.6
Slovak Republic,Total population,2005-Q3,Q3-2005,PER,3,Thousands,5387.7
Slovak Republic,Total population,2005-Q4,Q4-2005,PER,3,Thousands,5388.6
Slovak Republic,Total population,2006-Q1,Q1-2006,PER,3,Thousands,5389.4
Slovak Republic,Total population,2006-Q2,Q2-2006,PER,3,Thousands,5390.3
