date,brent
2010-03-01,1.327592675017434
2010-04-01,1.301288160110543
2010-05-01,1.0440309973134356
2010-06-01,0.7426296204571434
2010-07-01,0.8819642271859847
2010-08-01,0.5063852609665656
2010-09-01,0.5030400344657204
2010-10-01,0.11106491988447331
2010-11-01,-0.2729598246449769
2010-12-01,-0.417103089839983
2011-01-01,-0.3248044523868816
2011-02-01,-0.19105260763660548
2011-03-01,-0.152478328749571
2011-04-01,-0.15115024162051593
2011-05-01,0.13299533369770344
2011-06-01,0.33457843886520067
2011-07-01,0.2772686541287035
2011-08-01,0.2975533168588509
2011-09-01,0.2309187400116537
2011-10-01,0.15397128987130237
2011-11-01,0.15495611864618208
2011-12-01,-0.0403958828418407
2012-01-01,-0.09979929573143398
2012-02-01,-0.20081616173943306
2012-03-01,-0.28439265915558476
2012-04-01,-0.402654290730724
2012-05-01,-0.45604859923508023
2012-06-01,-0.5995695466521314
2012-07-01,-0.5676104398900694
2012-08-01,-0.3300633740378842
2012-09-01,-0.3709609718819671
2012-10-01,-0.26199912523560975
2012-11-01,-0.2770738091422338
2012-12-01,-0.1502280010524677
2013-01-01,-0.11668298829330137
2013-02-01,-0.1680694353722192
2013-03-01,-0.23554412505282052
2013-04-01,-0.12909573212504188
2013-05-01,-0.03183985445563575
2013-06-01,0.2575387238811553
2013-07-01,0.18133466947223287
2013-08-01,-0.04660927469457299
2013-09-01,-0.011492913984421982
2013-10-01,-0.04334983114665025
2013-11-01,0.003844490326548211
2013-12-01,-0.003373945080568319
2014-01-01,-0.06409232468408455
2014-02-01,-0.03571947112041318
2014-03-01,0.1362647824554699
2014-04-01,0.21047117854731123
2014-05-01,0.13896030085513988
2014-06-01,0.00436727132866821
2014-07-01,-0.06125590397048075
2014-08-01,-0.07238854435015973
2014-09-01,-0.12805560397137317
2014-10-01,-0.19741841517921976
2014-11-01,-0.29346957035224186
2014-12-01,-0.586294901380997
2015-01-01,-0.773261199987215
2015-02-01,-0.5646732632995173
2015-03-01,-0.644750457160848
2015-04-01,-0.6460798787564697
2015-05-01,-0.6019992627786861
2015-06-01,-0.6807592153580586
2015-07-01,-0.6245690859548487
2015-08-01,-0.6903520357299286
2015-09-01,-0.5731028757581806
2015-10-01,-0.36947593199307294
2015-11-01,-0.27951190293624784
2015-12-01,0.08000843262553614
2016-01-01,0.37512743783270475
2016-02-01,0.03744384378742005
2016-03-01,0.27363109864288493
2016-04-01,0.23490103348230207
2016-05-01,0.22062550294607863
2016-06-01,0.3556835511652032
2016-07-01,0.40562370593120534
2016-08-01,0.7665343726033464
2016-09-01,0.6900892582589067
2016-10-01,0.6129761887388643
2016-11-01,0.5950319436935749
2016-12-01,0.833028639171546
2017-01-01,1.0173306751782363
2017-02-01,1.1244421318002757
2017-03-01,0.6805188056205487
2017-04-01,0.5882613830476231
2017-05-01,0.38953296532694903
2017-06-01,0.2025729615037748
2017-07-01,0.30535184151411743
2017-08-01,0.13502596435187897
2017-09-01,0.20936640825459696
2017-10-01,0.1273250453881194
2017-11-01,0.3275393364094654
2017-12-01,-0.14975089260365726
2018-01-01,-0.3398071226887551
2018-02-01,-0.3592900924752671
2018-03-01,-0.05360072262926163
2018-04-01,0.09143689859349546
2018-05-01,0.3509433353897746
2018-06-01,0.5126807723874256
2018-07-01,0.3506858550783205
2018-08-01,0.21824177875303796
2018-09-01,0.15295767173237929
2018-10-01,0.19327839339764896
2018-11-01,-0.3058637310854544
2018-12-01,-0.3038242450030153
2019-01-01,-0.3864004289091145
2019-02-01,-0.19537189716789083
2019-03-01,-0.24481389003988907
2019-04-01,-0.33328382648455435
2019-05-01,-0.5013131819279923
2019-06-01,-0.6202132957536013
2019-07-01,-0.57609191214654
2019-08-01,-0.5443275769440414
2019-09-01,-0.5676496066146886
2019-10-01,-0.6481805566607042
