,country,series,log,diff_level,diff_order,regression,stationary,p_value
969,spain,co2,0,8,2,c,0,0.2593314646033732
970,spain,co2,1,0,1,c,0,0.8446029377671214
971,spain,co2,1,0,2,c,0,0.8446029377671214
972,spain,co2,1,1,1,c,1,0.0005348646482479151
973,spain,co2,1,1,2,c,1,0.0002881844236456636
974,spain,co2,1,2,1,c,1,0.0011486958343397463
975,spain,co2,1,2,2,c,1,7.816281356570915e-05
976,spain,co2,1,4,1,c,1,0.0051747650532110836
977,spain,co2,1,4,2,c,1,0.023133289201105744
978,spain,co2,1,8,1,c,0,0.46973511985781385
979,spain,co2,1,8,2,c,0,0.3149034779160118
980,spain,gdp,0,0,1,c,0,0.9015320069505368
981,spain,gdp,0,0,2,c,0,0.9015320069505368
982,spain,gdp,0,1,1,c,1,0.021443202567448024
983,spain,gdp,0,1,2,c,1,1.1271361956716152e-09
984,spain,gdp,0,2,1,c,0,0.3595071588991735
985,spain,gdp,0,2,2,c,1,0.03756156993812797
986,spain,gdp,0,4,1,c,0,0.1764308217280991
987,spain,gdp,0,4,2,c,0,0.06573441695061444
988,spain,gdp,0,8,1,c,0,0.10513529892001722
989,spain,gdp,0,8,2,c,0,0.25282932697649174
990,spain,gdp,1,0,1,c,0,0.5881774323803597
991,spain,gdp,1,0,2,c,0,0.5881774323803597
992,spain,gdp,1,1,1,c,1,0.04038535467273951
993,spain,gdp,1,1,2,c,1,8.160090526494817e-10
994,spain,gdp,1,2,1,c,0,0.36665473928621883
995,spain,gdp,1,2,2,c,0,0.05471555947069546
996,spain,gdp,1,4,1,c,0,0.14735224897090493
997,spain,gdp,1,4,2,c,1,0.011751339429915223
998,spain,gdp,1,8,1,c,0,0.48367949156946877
999,spain,gdp,1,8,2,c,0,0.19309558870948296
1000,spain,pop,0,0,1,c,1,0.022520590919288964
1001,spain,pop,0,0,2,c,1,0.022520590919288964
1002,spain,pop,0,1,1,c,0,0.39209040621056446
1003,spain,pop,0,1,2,c,1,0.012962361809599759
1004,spain,pop,0,2,1,c,0,0.24233042530050053
1005,spain,pop,0,2,2,c,0,0.300308447170327
1006,spain,pop,0,4,1,c,0,0.2218518109071308
1007,spain,pop,0,4,2,c,0,0.6120458430046886
1008,spain,pop,0,8,1,c,0,0.11672971070353072
1009,spain,pop,0,8,2,c,0,0.47101082814070605
1010,spain,pop,1,0,1,c,1,0.011431927201454396
1011,spain,pop,1,0,2,c,1,0.011431927201454396
1012,spain,pop,1,1,1,c,0,0.41413211130050215
1013,spain,pop,1,1,2,c,1,0.004260014984997985
1014,spain,pop,1,2,1,c,0,0.2251863345604565
1015,spain,pop,1,2,2,c,0,0.2950118435497456
1016,spain,pop,1,4,1,c,0,0.2063032432769532
1017,spain,pop,1,4,2,c,0,0.5956290176256243
1018,spain,pop,1,8,1,c,0,0.12884380176632082
1019,spain,pop,1,8,2,c,0,0.5200351901049484
1020,switzerland,co2,0,0,1,c,0,0.9682310650859229
1021,switzerland,co2,0,0,2,c,0,0.9682310650859229
1022,switzerland,co2,0,1,1,c,1,0.03384635780385011
1023,switzerland,co2,0,1,2,c,1,1.6133976886516597e-09
1024,switzerland,co2,0,2,1,c,1,0.03141745662250809
1025,switzerland,co2,0,2,2,c,1,0.0005124739133588539
1026,switzerland,co2,0,4,1,c,1,0.027676612818319925
1027,switzerland,co2,0,4,2,c,1,1.4420876570173586e-06
1028,switzerland,co2,0,8,1,c,0,0.050035809018522365
1029,switzerland,co2,0,8,2,c,1,1.53137622200086e-05
1030,switzerland,co2,1,0,1,c,0,0.9760160870220762
1031,switzerland,co2,1,0,2,c,0,0.9760160870220762
1032,switzerland,co2,1,1,1,c,1,0.03334607849213681
1033,switzerland,co2,1,1,2,c,1,1.5637483457237138e-09
1034,switzerland,co2,1,2,1,c,1,0.03082147859303806
1035,switzerland,co2,1,2,2,c,1,0.0005768943603156804
1036,switzerland,co2,1,4,1,c,1,0.026513589922345038
1037,switzerland,co2,1,4,2,c,1,2.696361704437234e-06
1038,switzerland,co2,1,8,1,c,0,0.07092412545799336
1039,switzerland,co2,1,8,2,c,1,1.6489900927058312e-05
1040,switzerland,gdp,0,0,1,c,0,0.9889366776602901
1041,switzerland,gdp,0,0,2,c,0,0.9889366776602901
1042,switzerland,gdp,0,1,1,c,1,5.036016505733499e-05
1043,switzerland,gdp,0,1,2,c,1,2.100858786706314e-13
1044,switzerland,gdp,0,2,1,c,1,0.023980153885972213
1045,switzerland,gdp,0,2,2,c,1,0.001491780128139489
1046,switzerland,gdp,0,4,1,c,1,0.006912308344038518
1047,switzerland,gdp,0,4,2,c,1,0.0006831928214709495
1048,switzerland,gdp,0,8,1,c,0,0.06440853491893828
1049,switzerland,gdp,0,8,2,c,0,0.11695942797846132
1050,switzerland,gdp,1,0,1,c,0,0.8536591264100533
1051,switzerland,gdp,1,0,2,c,0,0.8536591264100533
1052,switzerland,gdp,1,1,1,c,1,0.0004358022444713018
1053,switzerland,gdp,1,1,2,c,1,1.3722237875627884e-11
1054,switzerland,gdp,1,2,1,c,1,0.027904708482989034
1055,switzerland,gdp,1,2,2,c,1,0.0018092047283903754
1056,switzerland,gdp,1,4,1,c,0,0.09546007595683292
1057,switzerland,gdp,1,4,2,c,1,0.00033818108717311124
1058,switzerland,gdp,1,8,1,c,0,0.20241506718925345
1059,switzerland,gdp,1,8,2,c,0,0.12706472548955267
1060,switzerland,pop,0,0,1,c,0,0.9734044307191909
1061,switzerland,pop,0,0,2,c,0,0.9734044307191909
1062,switzerland,pop,0,1,1,c,0,0.15684245493306193
1063,switzerland,pop,0,1,2,c,1,1.8503155064597254e-11
1064,switzerland,pop,0,2,1,c,0,0.11780748806884506
1065,switzerland,pop,0,2,2,c,0,0.14199162267263937
1066,switzerland,pop,0,4,1,c,0,0.30940618567257494
1067,switzerland,pop,0,4,2,c,1,0.03326477135809087
1068,switzerland,pop,0,8,1,c,0,0.36392921532432765
1069,switzerland,pop,0,8,2,c,0,0.07995131482082957
1070,switzerland,pop,1,0,1,c,0,0.9561150930171672
1071,switzerland,pop,1,0,2,c,0,0.9561150930171672
1072,switzerland,pop,1,1,1,c,0,0.11890940555276686
1073,switzerland,pop,1,1,2,c,1,6.384569331112007e-11
1074,switzerland,pop,1,2,1,c,0,0.08247836359136068
1075,switzerland,pop,1,2,2,c,0,0.1284326162680448
1076,switzerland,pop,1,4,1,c,0,0.10231828460282455
1077,switzerland,pop,1,4,2,c,1,0.0002884218874651654
1078,switzerland,pop,1,8,1,c,0,0.31484190882205
1079,switzerland,pop,1,8,2,c,0,0.08593796572817797
1080,united kingdom,co2,0,0,1,c,0,0.8942782177418296
1081,united kingdom,co2,0,0,2,c,0,0.8942782177418296
1082,united kingdom,co2,0,1,1,c,0,0.3919683356669788
1083,united kingdom,co2,0,1,2,c,1,4.580371899307573e-09
1084,united kingdom,co2,0,2,1,c,0,0.3793109825199395
1085,united kingdom,co2,0,2,2,c,1,0.0066167215585319185
1086,united kingdom,co2,0,4,1,c,0,0.36787627608295115
1087,united kingdom,co2,0,4,2,c,0,0.19086886205442888
1088,united kingdom,co2,0,8,1,c,0,0.12440080078809079
1089,united kingdom,co2,0,8,2,c,0,0.09880697374686048
1090,united kingdom,co2,1,0,1,c,0,0.9157348857154812
1091,united kingdom,co2,1,0,2,c,0,0.9157348857154812
1092,united kingdom,co2,1,1,1,c,0,0.3972803664946405
1093,united kingdom,co2,1,1,2,c,1,1.1330398741832255e-08
1094,united kingdom,co2,1,2,1,c,0,0.3869197802596385
1095,united kingdom,co2,1,2,2,c,1,0.010691253407937125
1096,united kingdom,co2,1,4,1,c,0,0.367621758188091
1097,united kingdom,co2,1,4,2,c,0,0.2421075857234084
1098,united kingdom,co2,1,8,1,c,0,0.08396219746576622
1099,united kingdom,co2,1,8,2,c,0,0.06082194257174155
1100,united kingdom,gdp,0,0,1,c,0,0.9983828676931624
1101,united kingdom,gdp,0,0,2,c,0,0.9983828676931624
1102,united kingdom,gdp,0,1,1,c,1,2.0284730934082125e-06
1103,united kingdom,gdp,0,1,2,c,1,3.6145981757418004e-09
1104,united kingdom,gdp,0,2,1,c,0,0.1795127229014939
1105,united kingdom,gdp,0,2,2,c,1,0.017174755752289855
1106,united kingdom,gdp,0,4,1,c,0,0.7067869267481333
1107,united kingdom,gdp,0,4,2,c,0,0.1669596491232877
1108,united kingdom,gdp,0,8,1,c,0,0.5944912662276058
1109,united kingdom,gdp,0,8,2,c,0,0.11518887770967551
1110,united kingdom,gdp,1,0,1,c,0,0.8640248695713825
1111,united kingdom,gdp,1,0,2,c,0,0.8640248695713825
1112,united kingdom,gdp,1,1,1,c,1,5.841292656427113e-08
1113,united kingdom,gdp,1,1,2,c,1,3.2549202628555053e-12
1114,united kingdom,gdp,1,2,1,c,0,0.0529149218780681
1115,united kingdom,gdp,1,2,2,c,1,0.014358514357488878
1116,united kingdom,gdp,1,4,1,c,0,0.050791214081442826
1117,united kingdom,gdp,1,4,2,c,0,0.14542403721291852
1118,united kingdom,gdp,1,8,1,c,0,0.16008910231792195
1119,united kingdom,gdp,1,8,2,c,0,0.11357836198979038
1120,united kingdom,pop,0,0,1,c,0,0.6514644682925597
1121,united kingdom,pop,0,0,2,c,0,0.6514644682925597
1122,united kingdom,pop,0,1,1,c,0,0.24266002760688787
1123,united kingdom,pop,0,1,2,c,1,1.0867309034988045e-13
1124,united kingdom,pop,0,2,1,c,0,0.29097783130033394
1125,united kingdom,pop,0,2,2,c,0,0.3689406615448655
1126,united kingdom,pop,0,4,1,c,0,0.1308301893062715
1127,united kingdom,pop,0,4,2,c,0,0.2940556139870465
1128,united kingdom,pop,0,8,1,c,0,0.10767067937928981
1129,united kingdom,pop,0,8,2,c,0,0.47931637280525274
1130,united kingdom,pop,1,0,1,c,0,0.5306124224300446
1131,united kingdom,pop,1,0,2,c,0,0.5306124224300446
1132,united kingdom,pop,1,1,1,c,0,0.2853140150919391
1133,united kingdom,pop,1,1,2,c,1,1.0251755198145556e-13
1134,united kingdom,pop,1,2,1,c,0,0.3559352737100283
1135,united kingdom,pop,1,2,2,c,0,0.3683452586143015
1136,united kingdom,pop,1,4,1,c,0,0.17388914997996352
1137,united kingdom,pop,1,4,2,c,0,0.3011627556671839
1138,united kingdom,pop,1,8,1,c,0,0.16195113853537385
1139,united kingdom,pop,1,8,2,c,0,0.4088573302626842
