,country,series,log,diff_level1,diff_level2,regression,stationary,p_value
3635,ireland,co2,0,24,0,c,1,1.8419906052519884e-05
3636,ireland,co2,0,24,1,c,1,1.0897412515660776e-11
3637,ireland,co2,0,24,2,c,1,1.116229765966799e-12
3638,ireland,co2,0,24,12,c,1,3.1225661331984825e-17
3639,ireland,co2,0,24,24,c,1,1.0200183612137368e-14
3640,ireland,co2,1,0,0,c,0,0.8115763065947843
3641,ireland,co2,1,0,0,ct,0,0.783807051442192
3642,ireland,co2,1,0,0,ctt,0,0.9217175399972419
3643,ireland,co2,1,0,0,n,0,0.2872598193769079
3644,ireland,co2,1,0,1,c,1,4.015683761237528e-07
3645,ireland,co2,1,0,2,c,1,6.778483979002966e-07
3646,ireland,co2,1,0,12,c,1,0.003880294929867887
3647,ireland,co2,1,0,24,c,1,3.614674663618492e-05
3648,ireland,co2,1,1,0,c,1,4.015683761237528e-07
3649,ireland,co2,1,1,1,c,1,3.8244938848029025e-17
3650,ireland,co2,1,1,2,c,1,1.0017044966758177e-15
3651,ireland,co2,1,1,12,c,1,8.208049437208155e-09
3652,ireland,co2,1,1,24,c,1,1.397035117628001e-12
3653,ireland,co2,1,2,0,c,1,6.778483979002966e-07
3654,ireland,co2,1,2,1,c,1,1.0017044966758177e-15
3655,ireland,co2,1,2,2,c,1,6.628957494528019e-14
3656,ireland,co2,1,2,12,c,1,4.3825444156171474e-08
3657,ireland,co2,1,2,24,c,1,4.308396846712775e-12
3658,ireland,co2,1,12,0,c,1,0.003880294929867887
3659,ireland,co2,1,12,1,c,1,8.208049437208155e-09
3660,ireland,co2,1,12,2,c,1,4.3825444156171474e-08
3661,ireland,co2,1,12,12,c,1,1.2091463145630825e-07
3662,ireland,co2,1,12,24,c,1,6.095572835790853e-17
3663,ireland,co2,1,24,0,c,1,3.614674663618492e-05
3664,ireland,co2,1,24,1,c,1,1.397035117628001e-12
3665,ireland,co2,1,24,2,c,1,4.308396846712775e-12
3666,ireland,co2,1,24,12,c,1,6.095572835790853e-17
3667,ireland,co2,1,24,24,c,1,1.9790806037295637e-14
3668,ireland,gdp,0,0,0,c,0,0.997177172466344
3669,ireland,gdp,0,0,0,ct,0,0.9804542895994361
3670,ireland,gdp,0,0,0,ctt,0,0.7141178969356281
3671,ireland,gdp,0,0,0,n,0,0.9989192970320498
3672,ireland,gdp,0,0,1,c,1,0.013928266639057106
3673,ireland,gdp,0,0,2,c,1,0.007816495774259288
3674,ireland,gdp,0,0,12,c,0,0.4130435707071459
3675,ireland,gdp,0,0,12,ct,0,0.1451958093659344
3676,ireland,gdp,0,0,12,ctt,0,0.21306726354777783
3677,ireland,gdp,0,0,12,n,0,0.3117581743332083
3678,ireland,gdp,0,0,24,c,0,0.253385507657977
3679,ireland,gdp,0,0,24,ct,0,0.24159618809275912
3680,ireland,gdp,0,0,24,ctt,0,0.363885266731364
3681,ireland,gdp,0,0,24,n,0,0.21237203746440153
3682,ireland,gdp,0,1,0,c,1,0.013928266639057106
3683,ireland,gdp,0,1,1,c,1,7.482194988452184e-14
3684,ireland,gdp,0,1,2,c,1,8.746408618204761e-15
3685,ireland,gdp,0,1,12,c,1,0.00027145665394433493
3686,ireland,gdp,0,1,24,c,1,0.006687720195226192
3687,ireland,gdp,0,2,0,c,1,0.007816495774259288
3688,ireland,gdp,0,2,1,c,1,8.746408618204761e-15
3689,ireland,gdp,0,2,2,c,1,4.811373865774423e-09
3690,ireland,gdp,0,2,12,c,1,5.295791948443271e-05
3691,ireland,gdp,0,2,24,c,1,0.0033213793444719585
3692,ireland,gdp,0,12,0,c,0,0.4130435707071459
3693,ireland,gdp,0,12,0,ct,0,0.1451958093659344
3694,ireland,gdp,0,12,0,ctt,0,0.21306726354777783
3695,ireland,gdp,0,12,0,n,0,0.3117581743332083
3696,ireland,gdp,0,12,1,c,1,0.00027145665394433493
3697,ireland,gdp,0,12,2,c,1,5.295791948443271e-05
3698,ireland,gdp,0,12,12,c,1,0.0005978492028162739
3699,ireland,gdp,0,12,24,c,1,0.0011932525362937966
3700,ireland,gdp,0,24,0,c,0,0.253385507657977
3701,ireland,gdp,0,24,0,ct,0,0.24159618809275912
3702,ireland,gdp,0,24,0,ctt,0,0.363885266731364
3703,ireland,gdp,0,24,0,n,0,0.21237203746440153
3704,ireland,gdp,0,24,1,c,1,0.006687720195226192
3705,ireland,gdp,0,24,2,c,1,0.0033213793444719585
3706,ireland,gdp,0,24,12,c,1,0.0011932525362937966
3707,ireland,gdp,0,24,24,c,1,0.0067120316533553675
3708,ireland,gdp,1,0,0,c,0,0.9729177774281822
3709,ireland,gdp,1,0,0,ct,0,0.7587334938757904
3710,ireland,gdp,1,0,0,ctt,0,0.6313924317623044
3711,ireland,gdp,1,0,0,n,0,0.9971591153041806
3712,ireland,gdp,1,0,1,c,1,0.007816493958686534
3713,ireland,gdp,1,0,2,c,1,0.00421637173849043
3714,ireland,gdp,1,0,12,c,0,0.0737919836596101
3715,ireland,gdp,1,0,12,ct,0,0.18696472024854544
3716,ireland,gdp,1,0,12,ctt,0,0.36005879948816016
3717,ireland,gdp,1,0,12,n,0,0.1701077076007989
3718,ireland,gdp,1,0,24,c,0,0.05208523699138404
3719,ireland,gdp,1,0,24,ct,0,0.1495950159135857
3720,ireland,gdp,1,0,24,ctt,0,0.26442017191112543
3721,ireland,gdp,1,0,24,n,0,0.09125919387431314
3722,ireland,gdp,1,1,0,c,1,0.007816493958686534
3723,ireland,gdp,1,1,1,c,1,2.1833517263482135e-13
3724,ireland,gdp,1,1,2,c,1,2.2830404477365664e-14
3725,ireland,gdp,1,1,12,c,1,0.0008261609552113607
3726,ireland,gdp,1,1,24,c,1,0.02114356442222076
3727,ireland,gdp,1,2,0,c,1,0.00421637173849043
3728,ireland,gdp,1,2,1,c,1,2.2830404477365664e-14
3729,ireland,gdp,1,2,2,c,1,9.59216209175719e-08
3730,ireland,gdp,1,2,12,c,1,0.00025346709481500996
3731,ireland,gdp,1,2,24,c,1,0.012404591217951368
3732,ireland,gdp,1,12,0,c,0,0.0737919836596101
3733,ireland,gdp,1,12,0,ct,0,0.18696472024854544
3734,ireland,gdp,1,12,0,ctt,0,0.36005879948816016
3735,ireland,gdp,1,12,0,n,0,0.1701077076007989
3736,ireland,gdp,1,12,1,c,1,0.0008261609552113607
3737,ireland,gdp,1,12,2,c,1,0.00025346709481500996
3738,ireland,gdp,1,12,12,c,1,0.002432775410544706
3739,ireland,gdp,1,12,24,c,1,0.0014805956642784505
3740,ireland,gdp,1,24,0,c,0,0.05208523699138404
3741,ireland,gdp,1,24,0,ct,0,0.1495950159135857
3742,ireland,gdp,1,24,0,ctt,0,0.26442017191112543
3743,ireland,gdp,1,24,0,n,0,0.09125919387431314
3744,ireland,gdp,1,24,1,c,1,0.02114356442222076
3745,ireland,gdp,1,24,2,c,1,0.012404591217951368
3746,ireland,gdp,1,24,12,c,1,0.0014805956642784505
3747,ireland,gdp,1,24,24,c,1,0.002016237014305228
3748,ireland,pop,0,0,0,c,0,0.5696460018951832
3749,ireland,pop,0,0,0,ct,0,0.11017713782227906
3750,ireland,pop,0,0,0,ctt,0,0.054467595145647626
3751,ireland,pop,0,0,0,n,0,0.943125113812124
3752,ireland,pop,0,0,1,c,0,0.4691331339955824
3753,ireland,pop,0,0,1,ct,0,0.7010954756651431
3754,ireland,pop,0,0,1,ctt,0,0.8315570581081717
3755,ireland,pop,0,0,1,n,0,0.38619834177318946
3756,ireland,pop,0,0,2,c,0,0.40580979870954004
3757,ireland,pop,0,0,2,ct,0,0.6167165143992499
3758,ireland,pop,0,0,2,ctt,0,0.7589515548890491
3759,ireland,pop,0,0,2,n,0,0.35710396390083754
3760,ireland,pop,0,0,12,c,0,0.1840476238162248
3761,ireland,pop,0,0,12,ct,0,0.31684721389119525
3762,ireland,pop,0,0,12,ctt,0,0.5161086890069368
3763,ireland,pop,0,0,12,n,0,0.20189563679727224
3764,ireland,pop,0,0,24,c,0,0.08607328983520246
3765,ireland,pop,0,0,24,ct,0,0.13769561892350274
3766,ireland,pop,0,0,24,ctt,0,0.25657825047072247
3767,ireland,pop,0,0,24,n,0,0.169188320306776
3768,ireland,pop,0,1,0,c,0,0.4691331339955824
3769,ireland,pop,0,1,0,ct,0,0.7010954756651431
3770,ireland,pop,0,1,0,ctt,0,0.8315570581081717
3771,ireland,pop,0,1,0,n,0,0.38619834177318946
3772,ireland,pop,0,1,1,c,1,7.279773898213069e-29
3773,ireland,pop,0,1,2,c,1,0.0025470361886649443
3774,ireland,pop,0,1,12,c,0,0.10984006751545661
3775,ireland,pop,0,1,12,ct,0,0.3171337698418137
3776,ireland,pop,0,1,12,ctt,0,0.6199086917885387
3777,ireland,pop,0,1,12,n,1,0.010970494824597783
3778,ireland,pop,0,1,24,c,0,0.29531313304708984
3779,ireland,pop,0,1,24,ct,0,0.6139335683503974
3780,ireland,pop,0,1,24,ctt,0,0.8381273200824669
3781,ireland,pop,0,1,24,n,1,0.04507122534549922
3782,ireland,pop,0,2,0,c,0,0.40580979870954004
3783,ireland,pop,0,2,0,ct,0,0.6167165143992499
3784,ireland,pop,0,2,0,ctt,0,0.7589515548890491
3785,ireland,pop,0,2,0,n,0,0.35710396390083754
3786,ireland,pop,0,2,1,c,1,0.0025470361886649443
3787,ireland,pop,0,2,2,c,1,0.04274362212178963
3788,ireland,pop,0,2,12,c,0,0.09580612981224046
3789,ireland,pop,0,2,12,ct,0,0.28968636433048855
3790,ireland,pop,0,2,12,ctt,0,0.5228273685101541
3791,ireland,pop,0,2,12,n,1,0.00921692391471998
3792,ireland,pop,0,2,24,c,0,0.24219869665439464
3793,ireland,pop,0,2,24,ct,0,0.545080298573586
3794,ireland,pop,0,2,24,ctt,0,0.7754232327039747
3795,ireland,pop,0,2,24,n,1,0.03335205143269178
3796,ireland,pop,0,12,0,c,0,0.1840476238162248
3797,ireland,pop,0,12,0,ct,0,0.31684721389119525
3798,ireland,pop,0,12,0,ctt,0,0.5161086890069368
3799,ireland,pop,0,12,0,n,0,0.20189563679727224
3800,ireland,pop,0,12,1,c,0,0.10984006751545661
3801,ireland,pop,0,12,1,ct,0,0.3171337698418137
3802,ireland,pop,0,12,1,ctt,0,0.6199086917885387
3803,ireland,pop,0,12,1,n,1,0.010970494824597783
3804,ireland,pop,0,12,2,c,0,0.09580612981224046
3805,ireland,pop,0,12,2,ct,0,0.28968636433048855
3806,ireland,pop,0,12,2,ctt,0,0.5228273685101541
3807,ireland,pop,0,12,2,n,1,0.00921692391471998
3808,ireland,pop,0,12,12,c,0,0.1081527034461005
3809,ireland,pop,0,12,12,ct,0,0.3199878497532788
3810,ireland,pop,0,12,12,ctt,0,0.44353582693122456
3811,ireland,pop,0,12,12,n,1,0.010805588788324497
3812,ireland,pop,0,12,24,c,1,0.03066070399397365
3813,ireland,pop,0,24,0,c,0,0.08607328983520246
3814,ireland,pop,0,24,0,ct,0,0.13769561892350274
3815,ireland,pop,0,24,0,ctt,0,0.25657825047072247
3816,ireland,pop,0,24,0,n,0,0.169188320306776
3817,ireland,pop,0,24,1,c,0,0.29531313304708984
3818,ireland,pop,0,24,1,ct,0,0.6139335683503974
3819,ireland,pop,0,24,1,ctt,0,0.8381273200824669
3820,ireland,pop,0,24,1,n,1,0.04507122534549922
3821,ireland,pop,0,24,2,c,0,0.24219869665439464
3822,ireland,pop,0,24,2,ct,0,0.545080298573586
3823,ireland,pop,0,24,2,ctt,0,0.7754232327039747
3824,ireland,pop,0,24,2,n,1,0.03335205143269178
3825,ireland,pop,0,24,12,c,1,0.03066070399397365
3826,ireland,pop,0,24,24,c,1,0.032057866708834544
3827,ireland,pop,1,0,0,c,0,0.4418806061290066
3828,ireland,pop,1,0,0,ct,0,0.1693645492073444
3829,ireland,pop,1,0,0,ctt,0,0.05932372009858961
3830,ireland,pop,1,0,0,n,0,0.9445216378801159
3831,ireland,pop,1,0,1,c,0,0.5296528846770203
3832,ireland,pop,1,0,1,ct,0,0.7061407412045345
3833,ireland,pop,1,0,1,ctt,0,0.8229947879001529
3834,ireland,pop,1,0,1,n,0,0.3476825637492189
3835,ireland,pop,1,0,2,c,0,0.4731848539713869
3836,ireland,pop,1,0,2,ct,0,0.6251934339579027
3837,ireland,pop,1,0,2,ctt,0,0.7490879594187451
3838,ireland,pop,1,0,2,n,0,0.32421348190929994
3839,ireland,pop,1,0,12,c,0,0.22709765703448997
3840,ireland,pop,1,0,12,ct,0,0.3269582653924933
3841,ireland,pop,1,0,12,ctt,0,0.519203212600101
3842,ireland,pop,1,0,12,n,0,0.16985940935978533
3843,ireland,pop,1,0,24,c,0,0.1266245437668661
3844,ireland,pop,1,0,24,ct,0,0.14886467513938445
3845,ireland,pop,1,0,24,ctt,0,0.26215470421388976
3846,ireland,pop,1,0,24,n,0,0.15467534299045244
3847,ireland,pop,1,1,0,c,0,0.5296528846770203
3848,ireland,pop,1,1,0,ct,0,0.7061407412045345
3849,ireland,pop,1,1,0,ctt,0,0.8229947879001529
3850,ireland,pop,1,1,0,n,0,0.3476825637492189
3851,ireland,pop,1,1,1,c,1,1.9622704831641065e-28
3852,ireland,pop,1,1,2,c,1,0.002487280298914997
3853,ireland,pop,1,1,12,c,0,0.10863805534226151
3854,ireland,pop,1,1,12,ct,0,0.3127409016672059
3855,ireland,pop,1,1,12,ctt,0,0.620035580049519
3856,ireland,pop,1,1,12,n,1,0.011313387405883415
3857,ireland,pop,1,1,24,c,0,0.2901090074374316
3858,ireland,pop,1,1,24,ct,0,0.6064057465573505
3859,ireland,pop,1,1,24,ctt,0,0.8342504158185082
3860,ireland,pop,1,1,24,n,1,0.044872825561968144
3861,ireland,pop,1,2,0,c,0,0.4731848539713869
3862,ireland,pop,1,2,0,ct,0,0.6251934339579027
3863,ireland,pop,1,2,0,ctt,0,0.7490879594187451
3864,ireland,pop,1,2,0,n,0,0.32421348190929994
3865,ireland,pop,1,2,1,c,1,0.002487280298914997
3866,ireland,pop,1,2,2,c,1,0.041437976248796755
3867,ireland,pop,1,2,12,c,0,0.09691258405109171
3868,ireland,pop,1,2,12,ct,0,0.2910209636670984
3869,ireland,pop,1,2,12,ctt,0,0.52336952064439
3870,ireland,pop,1,2,12,n,1,0.009659410077996585
3871,ireland,pop,1,2,24,c,0,0.23752829818853177
3872,ireland,pop,1,2,24,ct,0,0.5374423284955491
3873,ireland,pop,1,2,24,ctt,0,0.7702908465792928
3874,ireland,pop,1,2,24,n,1,0.03311297889520229
3875,ireland,pop,1,12,0,c,0,0.22709765703448997
3876,ireland,pop,1,12,0,ct,0,0.3269582653924933
3877,ireland,pop,1,12,0,ctt,0,0.519203212600101
3878,ireland,pop,1,12,0,n,0,0.16985940935978533
3879,ireland,pop,1,12,1,c,0,0.10863805534226151
3880,ireland,pop,1,12,1,ct,0,0.3127409016672059
3881,ireland,pop,1,12,1,ctt,0,0.620035580049519
3882,ireland,pop,1,12,1,n,1,0.011313387405883415
3883,ireland,pop,1,12,2,c,0,0.09691258405109171
3884,ireland,pop,1,12,2,ct,0,0.2910209636670984
3885,ireland,pop,1,12,2,ctt,0,0.52336952064439
3886,ireland,pop,1,12,2,n,1,0.009659410077996585
3887,ireland,pop,1,12,12,c,0,0.11041828223784539
3888,ireland,pop,1,12,12,ct,0,0.32604521319737967
3889,ireland,pop,1,12,12,ctt,0,0.4385497396880291
3890,ireland,pop,1,12,12,n,1,0.011208366908951302
3891,ireland,pop,1,12,24,c,1,0.04754352009046758
3892,ireland,pop,1,24,0,c,0,0.1266245437668661
3893,ireland,pop,1,24,0,ct,0,0.14886467513938445
3894,ireland,pop,1,24,0,ctt,0,0.26215470421388976
3895,ireland,pop,1,24,0,n,0,0.15467534299045244
3896,ireland,pop,1,24,1,c,0,0.2901090074374316
3897,ireland,pop,1,24,1,ct,0,0.6064057465573505
3898,ireland,pop,1,24,1,ctt,0,0.8342504158185082
3899,ireland,pop,1,24,1,n,1,0.044872825561968144
3900,ireland,pop,1,24,2,c,0,0.23752829818853177
3901,ireland,pop,1,24,2,ct,0,0.5374423284955491
3902,ireland,pop,1,24,2,ctt,0,0.7702908465792928
3903,ireland,pop,1,24,2,n,1,0.03311297889520229
3904,ireland,pop,1,24,12,c,1,0.04754352009046758
3905,ireland,pop,1,24,24,c,1,0.03314258336376683
3906,ireland,co2_cap,0,0,0,c,0,0.905317753573588
3907,ireland,co2_cap,0,0,0,ct,0,0.8973498643491288
3908,ireland,co2_cap,0,0,0,ctt,0,0.8228521486646574
3909,ireland,co2_cap,0,0,0,n,1,0.004006248594210419
3910,ireland,co2_cap,0,0,1,c,1,3.0546944875536978e-27
3911,ireland,co2_cap,0,0,2,c,1,6.006246257674241e-08
3912,ireland,co2_cap,0,0,12,c,1,0.0014879385324972523
3913,ireland,co2_cap,0,0,24,c,1,3.6020071340488194e-06
3914,ireland,co2_cap,0,1,0,c,1,3.0546944875536978e-27
3915,ireland,co2_cap,0,1,1,c,1,7.537929322232334e-18
3916,ireland,co2_cap,0,1,2,c,1,1.0884560615777276e-15
3917,ireland,co2_cap,0,1,12,c,1,4.831098434854924e-10
3918,ireland,co2_cap,0,1,24,c,1,5.572075551634028e-12
3919,ireland,co2_cap,0,2,0,c,1,6.006246257674241e-08
3920,ireland,co2_cap,0,2,1,c,1,1.0884560615777276e-15
3921,ireland,co2_cap,0,2,2,c,1,1.541780105716552e-19
3922,ireland,co2_cap,0,2,12,c,1,4.348878986053476e-08
3923,ireland,co2_cap,0,2,24,c,1,4.973335839951929e-13
3924,ireland,co2_cap,0,12,0,c,1,0.0014879385324972523
3925,ireland,co2_cap,0,12,1,c,1,4.831098434854924e-10
3926,ireland,co2_cap,0,12,2,c,1,4.348878986053476e-08
3927,ireland,co2_cap,0,12,12,c,1,5.1842531161063655e-08
3928,ireland,co2_cap,0,12,24,c,1,1.444297697827236e-17
3929,ireland,co2_cap,0,24,0,c,1,3.6020071340488194e-06
3930,ireland,co2_cap,0,24,1,c,1,5.572075551634028e-12
3931,ireland,co2_cap,0,24,2,c,1,4.973335839951929e-13
3932,ireland,co2_cap,0,24,12,c,1,1.444297697827236e-17
3933,ireland,co2_cap,0,24,24,c,1,2.6656484958225864e-15
3934,ireland,co2_cap,1,0,0,c,0,0.8509297968149337
3935,ireland,co2_cap,1,0,0,ct,0,0.8315078030417447
3936,ireland,co2_cap,1,0,0,ctt,0,0.8849563537947029
3937,ireland,co2_cap,1,0,0,n,0,0.968266761645129
3938,ireland,co2_cap,1,0,1,c,1,1.6161732186762322e-27
3939,ireland,co2_cap,1,0,2,c,1,3.4454972800676426e-07
3940,ireland,co2_cap,1,0,12,c,1,0.002169991497101588
3941,ireland,co2_cap,1,0,24,c,1,1.2445155374723154e-05
3942,ireland,co2_cap,1,1,0,c,1,1.6161732186762322e-27
3943,ireland,co2_cap,1,1,1,c,1,3.6944798224706775e-17
3944,ireland,co2_cap,1,1,2,c,1,9.476900477378826e-16
3945,ireland,co2_cap,1,1,12,c,1,6.509684103066854e-09
3946,ireland,co2_cap,1,1,24,c,1,2.3131235394034003e-11
3947,ireland,co2_cap,1,2,0,c,1,3.4454972800676426e-07
3948,ireland,co2_cap,1,2,1,c,1,9.476900477382962e-16
3949,ireland,co2_cap,1,2,2,c,1,6.010146023727982e-14
3950,ireland,co2_cap,1,2,12,c,1,3.6385963845493866e-08
3951,ireland,co2_cap,1,2,24,c,1,2.2047188231122463e-12
3952,ireland,co2_cap,1,12,0,c,1,0.002169991497101588
3953,ireland,co2_cap,1,12,1,c,1,6.509684103067328e-09
3954,ireland,co2_cap,1,12,2,c,1,3.638596384549718e-08
3955,ireland,co2_cap,1,12,12,c,1,7.363031755397488e-08
3956,ireland,co2_cap,1,12,24,c,1,3.1092412733867436e-17
3957,ireland,co2_cap,1,24,0,c,1,1.2445155374723154e-05
3958,ireland,co2_cap,1,24,1,c,1,2.3131235394034597e-11
3959,ireland,co2_cap,1,24,2,c,1,2.20471882311215e-12
3960,ireland,co2_cap,1,24,12,c,1,3.1092412733867436e-17
3961,ireland,co2_cap,1,24,24,c,1,5.561543327392701e-15
3962,ireland,gdp_cap,0,0,0,c,0,0.9952251327647905
3963,ireland,gdp_cap,0,0,0,ct,0,0.9685248013912735
3964,ireland,gdp_cap,0,0,0,ctt,0,0.6460768451997593
3965,ireland,gdp_cap,0,0,0,n,0,0.9966420014356963
3966,ireland,gdp_cap,0,0,1,c,1,0.00977430575540806
3967,ireland,gdp_cap,0,0,2,c,1,0.005176039028586999
3968,ireland,gdp_cap,0,0,12,c,0,0.36248756766407875
3969,ireland,gdp_cap,0,0,12,ct,0,0.13873698647473326
3970,ireland,gdp_cap,0,0,12,ctt,0,0.24594609645060944
3971,ireland,gdp_cap,0,0,12,n,0,0.2189093640319425
3972,ireland,gdp_cap,0,0,24,c,0,0.21071191832904035
3973,ireland,gdp_cap,0,0,24,ct,0,0.22956873462447402
3974,ireland,gdp_cap,0,0,24,ctt,0,0.4073072527692319
3975,ireland,gdp_cap,0,0,24,n,0,0.14055552885462103
3976,ireland,gdp_cap,0,1,0,c,1,0.00977430575540806
3977,ireland,gdp_cap,0,1,1,c,1,1.1275868167820728e-13
3978,ireland,gdp_cap,0,1,2,c,1,1.3030448019622999e-14
3979,ireland,gdp_cap,0,1,12,c,1,0.00026561263740648705
3980,ireland,gdp_cap,0,1,24,c,1,0.007096921820816776
3981,ireland,gdp_cap,0,2,0,c,1,0.005176039028586999
3982,ireland,gdp_cap,0,2,1,c,1,1.3030448019622999e-14
3983,ireland,gdp_cap,0,2,2,c,1,5.448611012537385e-09
3984,ireland,gdp_cap,0,2,12,c,1,5.168830452318729e-05
3985,ireland,gdp_cap,0,2,24,c,1,0.003550016080564599
3986,ireland,gdp_cap,0,12,0,c,0,0.36248756766407875
3987,ireland,gdp_cap,0,12,0,ct,0,0.13873698647473326
3988,ireland,gdp_cap,0,12,0,ctt,0,0.24594609645060944
3989,ireland,gdp_cap,0,12,0,n,0,0.2189093640319425
3990,ireland,gdp_cap,0,12,1,c,1,0.00026561263740648705
3991,ireland,gdp_cap,0,12,2,c,1,5.168830452318729e-05
3992,ireland,gdp_cap,0,12,12,c,1,0.0006302729998126464
3993,ireland,gdp_cap,0,12,24,c,1,0.0011280530062710002
3994,ireland,gdp_cap,0,24,0,c,0,0.21071191832904035
3995,ireland,gdp_cap,0,24,0,ct,0,0.22956873462447402
3996,ireland,gdp_cap,0,24,0,ctt,0,0.4073072527692319
3997,ireland,gdp_cap,0,24,0,n,0,0.14055552885462103
3998,ireland,gdp_cap,0,24,1,c,1,0.007096921820816776
3999,ireland,gdp_cap,0,24,2,c,1,0.003550016080564599
4000,ireland,gdp_cap,0,24,12,c,1,0.0011280530062710002
4001,ireland,gdp_cap,0,24,24,c,1,0.006085551879268334
4002,ireland,gdp_cap,1,0,0,c,0,0.9759229429893184
4003,ireland,gdp_cap,1,0,0,ct,0,0.8222008423160412
4004,ireland,gdp_cap,1,0,0,ctt,0,0.5895665580876096
4005,ireland,gdp_cap,1,0,0,n,0,0.9929838350231392
4006,ireland,gdp_cap,1,0,1,c,1,0.008135491936401366
4007,ireland,gdp_cap,1,0,2,c,1,0.004394470550750898
4008,ireland,gdp_cap,1,0,12,c,0,0.2513349420689681
4009,ireland,gdp_cap,1,0,12,ct,0,0.18108439929793008
4010,ireland,gdp_cap,1,0,12,ctt,0,0.3787978973095716
4011,ireland,gdp_cap,1,0,12,n,0,0.13695359664829004
4012,ireland,gdp_cap,1,0,24,c,0,0.06380259622270242
4013,ireland,gdp_cap,1,0,24,ct,0,0.1517717912952281
4014,ireland,gdp_cap,1,0,24,ctt,0,0.302426551860257
4015,ireland,gdp_cap,1,0,24,n,0,0.06241578999176897
4016,ireland,gdp_cap,1,1,0,c,1,0.008135491936401366
4017,ireland,gdp_cap,1,1,1,c,1,2.2629353370568884e-13
4018,ireland,gdp_cap,1,1,2,c,1,2.3476076083995894e-14
4019,ireland,gdp_cap,1,1,12,c,1,0.0007090986194733376
4020,ireland,gdp_cap,1,1,24,c,1,0.019947730643880914
4021,ireland,gdp_cap,1,2,0,c,1,0.004394470550750898
4022,ireland,gdp_cap,1,2,1,c,1,2.3476076083995894e-14
4023,ireland,gdp_cap,1,2,2,c,1,8.021525107307465e-08
4024,ireland,gdp_cap,1,2,12,c,1,0.00020896049931430434
4025,ireland,gdp_cap,1,2,24,c,1,0.011540886607482061
4026,ireland,gdp_cap,1,12,0,c,0,0.2513349420689681
4027,ireland,gdp_cap,1,12,0,ct,0,0.18108439929793008
4028,ireland,gdp_cap,1,12,0,ctt,0,0.3787978973095716
4029,ireland,gdp_cap,1,12,0,n,0,0.13695359664829004
4030,ireland,gdp_cap,1,12,1,c,1,0.0007090986194733376
4031,ireland,gdp_cap,1,12,2,c,1,0.00020896049931430434
4032,ireland,gdp_cap,1,12,12,c,1,0.0022090093290689367
4033,ireland,gdp_cap,1,12,24,c,1,0.0013744303523550829
4034,ireland,gdp_cap,1,24,0,c,0,0.06380259622270242
4035,ireland,gdp_cap,1,24,0,ct,0,0.1517717912952281
4036,ireland,gdp_cap,1,24,0,ctt,0,0.302426551860257
4037,ireland,gdp_cap,1,24,0,n,0,0.06241578999176897
4038,ireland,gdp_cap,1,24,1,c,1,0.019947730643880914
4039,ireland,gdp_cap,1,24,2,c,1,0.011540886607482061
4040,ireland,gdp_cap,1,24,12,c,1,0.0013744303523550829
4041,ireland,gdp_cap,1,24,24,c,1,0.001967118278777331
4042,italy,co2,0,0,0,c,0,0.944908241203544
4043,italy,co2,0,0,0,ct,0,0.2828893548104252
4044,italy,co2,0,0,0,ctt,0,0.9367022953392175
4045,italy,co2,0,0,0,n,0,0.3544185404226362
4046,italy,co2,0,0,1,c,1,1.5943835467219823e-06
4047,italy,co2,0,0,2,c,1,0.0067301157022212925
4048,italy,co2,0,0,12,c,1,0.018157571854029633
4049,italy,co2,0,0,24,c,0,0.07541837792837576
4050,italy,co2,0,0,24,ct,0,0.18208902852590314
4051,italy,co2,0,0,24,ctt,1,3.148756632865024e-06
4052,italy,co2,0,1,0,c,1,1.5943835467219823e-06
4053,italy,co2,0,1,1,c,1,4.803867624596432e-20
4054,italy,co2,0,1,2,c,1,1.1315600622063837e-20
4055,italy,co2,0,1,12,c,1,5.802496262576542e-09
4056,italy,co2,0,1,24,c,1,1.190975255748085e-17
4057,italy,co2,0,2,0,c,1,0.0067301157022212925
4058,italy,co2,0,2,1,c,1,1.1315600622063837e-20
4059,italy,co2,0,2,2,c,1,9.949990249549814e-12
4060,italy,co2,0,2,12,c,1,8.090870126696828e-08
4061,italy,co2,0,2,24,c,1,0.002258882762565021
4062,italy,co2,0,12,0,c,1,0.018157571854029633
4063,italy,co2,0,12,1,c,1,5.802496262576542e-09
4064,italy,co2,0,12,2,c,1,8.090870126696828e-08
4065,italy,co2,0,12,12,c,1,4.344505660609985e-05
4066,italy,co2,0,12,24,c,1,0.026438395649432372
4067,italy,co2,0,24,0,c,0,0.07541837792837576
4068,italy,co2,0,24,0,ct,0,0.18208902852590314
4069,italy,co2,0,24,0,ctt,1,3.148756632865024e-06
4070,italy,co2,0,24,1,c,1,1.190975255748085e-17
4071,italy,co2,0,24,2,c,1,0.002258882762565021
4072,italy,co2,0,24,12,c,1,0.026438395649432372
4073,italy,co2,0,24,24,c,1,0.024016787165901568
4074,italy,co2,1,0,0,c,0,0.9563173677587257
4075,italy,co2,1,0,0,ct,0,0.2847300532525455
4076,italy,co2,1,0,0,ctt,0,0.9379921619580367
4077,italy,co2,1,0,0,n,0,0.30507756988903345
4078,italy,co2,1,0,1,c,1,0.01235927578093729
4079,italy,co2,1,0,2,c,1,0.013939052477945564
4080,italy,co2,1,0,12,c,1,0.04338046532607568
4081,italy,co2,1,0,24,c,0,0.08990127724305363
