country,date,year,quarter,co2,gdp,ind_prod,infl,pop,brent,co2_cap,gdp_cap
czech_republic,2015-07-01,2015,3,0.011434013561490985,-0.011227889480046827,0.029666666666666664,-99999.0,9.252650706770282e-05,-0.6268678501630118,0.0025229419495067518,-0.011320415987118082
czech_republic,2015-10-01,2015,4,-0.009833801508271733,0.014638581165257847,-0.020333333333333335,-99999.0,-0.0006675843247485602,-0.20441117613734328,-0.033216812485736824,0.01530616549000996
czech_republic,2016-01-01,2016,1,-0.011612451757475384,0.016576278749301565,-0.004333333333333328,-99999.0,-0.00028812939521927206,0.22619287854809134,-0.05854631672508148,0.016864408144522613
czech_republic,2016-04-01,2016,2,0.03085279039877875,0.023076100995172766,-0.027333333333333334,-99999.0,0.0002811878465180939,0.27162263156203004,0.03566608909628144,0.022794913148654672
czech_republic,2016-07-01,2016,3,0.0019465081544822738,0.021211148679405767,-0.04,-99999.0,0.0006599347486968554,0.6138745794413998,-0.010147440155710008,0.02055121393070891
czech_republic,2016-10-01,2016,4,0.05263018980885903,0.016221700423010077,0.012999999999999998,-99999.0,0.0010385124669873846,0.6829112290398291,0.06142547885015048,0.015183187956024469
czech_republic,2017-01-01,2017,1,0.02206306816641046,0.012596523761835954,0.0030000000000000027,-99999.0,0.0003753071487295756,0.9356822963806133,0.03330021277515982,0.012221216613106378
czech_republic,2017-04-01,2017,2,0.03927563292559455,0.0172785159415767,0.05666666666666667,-99999.0,0.00018502839719758413,0.3911269744455015,0.008237814129623544,0.017093487544375563
czech_republic,2017-07-01,2017,3,0.01893566779329703,0.011556387391028267,0.04733333333333334,-99999.0,0.00018362959658091427,0.2220498300432423,0.016805530042240058,0.011372757794449129
czech_republic,2017-10-01,2017,4,-0.05063917006158292,0.009599105894892546,0.039999999999999994,-99999.0,0.0002768561830599481,0.1026485327610196,-0.10354621605350722,0.009322249711829045
czech_republic,2018-01-01,2018,1,-0.015220542083977051,-0.0030725699896834158,-0.005333333333333343,-99999.0,0.0011271096289924287,-0.24687918886692284,-0.03841071987938349,-0.004199679618677621
czech_republic,2018-04-01,2018,2,-0.015639143995144877,-0.02444610786114154,-0.058333333333333334,-99999.0,0.0011259665607390446,0.3182218821692189,-0.05604074348147581,-0.025572074421875257
czech_republic,2018-07-01,2018,3,0.0017337388370606277,-0.018788349895544343,-0.026000000000000002,-99999.0,0.00112317725563571,0.23774065659457388,-0.018325106211873,-0.0199115271511765
czech_republic,2018-10-01,2018,4,-0.009190112053140354,-0.015530169976340602,-0.056999999999999995,-99999.0,0.0010263096666065508,-0.12814402960118843,0.04042274834183779,-0.016556479642945376
czech_republic,2019-01-01,2019,1,-0.02684047026150793,0.004235693560655562,-0.033666666666666664,-99999.0,0.0006470427218623342,-0.274735754350111,-0.012266970899391438,0.003588650838796781
czech_republic,2019-04-01,2019,2,-0.02135956598310429,0.019270376971693537,-0.013333333333333336,-99999.0,0.0007397463698062268,-0.4832023459071997,-0.006460168357765639,0.018530630601890863
czech_republic,2019-07-01,2019,3,-0.0279924320841225,0.019429969889582566,-0.051000000000000004,-99999.0,0.00045567792463785395,-0.5615613491603266,-0.030181848845827197,0.018974291964939383
czech_republic,2019-10-01,2019,4,-0.02474557548069356,0.012754905378603354,-0.039,-99999.0,0.0002665845056171179,-0.16141977722215017,-0.015822047933168548,0.012488320872989789
france,2002-01-01,2002,1,0.017579839344705306,-0.019164886098327116,-0.04933333333333333,0.008333333333333337,8.582781368460246e-05,-0.16245698030307354,0.07710246987600211,-0.019250713912008166
france,2002-04-01,2002,2,0.004899263162229772,-0.009086510888064225,-0.022333333333333334,-0.005000000000000001,3.6512680786415785e-05,-0.1036546295045242,-0.02093171707519481,-0.009123023568854194
france,2002-07-01,2002,3,-0.022207717047415088,-0.013608161628088311,-0.030000000000000002,-0.0019999999999999983,-3.02651942512e-05,0.2547622841615862,-0.04548395317163756,-0.013577896433835335
france,2002-10-01,2002,4,-0.059503583090474876,-0.016678091902289083,0.007333333333333334,0.005333333333333334,-0.00011771048777120541,0.7525834392378203,-0.11676769289761069,-0.0165603814145161
france,2003-01-01,2003,1,0.038353578654920284,-0.042238602970744665,0.014999999999999998,0.0006666666666666661,-0.00022732433597028034,0.6021319567121877,0.02100106364618526,-0.04201127863477794
france,2003-04-01,2003,2,-0.03858373250618996,-0.06298153075221435,-0.019333333333333334,0.002333333333333333,-0.000257328497244913,0.12850936862088735,-0.04322566717117926,-0.06272420225497122
france,2003-07-01,2003,3,0.0019838552689215305,-0.05438010087201306,-0.005666666666666667,0.0033333333333333305,-0.00020977998845239654,-0.007397513714107795,0.02440135230478635,-0.05417032088356599
france,2003-10-01,2003,4,0.0374304844035116,-0.037993497929246445,0.017333333333333333,0.0033333333333333375,-8.832187813823111e-05,-0.22872491351483015,0.09702238937212382,-0.037905176051111766
france,2004-01-01,2004,1,-0.0007813297556005239,0.007440350507508242,0.002,-0.003333333333333334,0.00010987218153246658,-0.38705576233886774,-0.039244780592053274,0.007330478325981105
france,2004-04-01,2004,2,0.031728289918241614,0.04827592446441997,0.05666666666666667,0.006999999999999999,0.0002523536635337109,0.2598086722011286,0.07005966876090763,0.048023570800889814
france,2004-07-01,2004,3,-0.0015208475336123684,0.05039913713590849,0.04033333333333333,0.0040000000000000036,0.00034100706183437524,0.31990335344562615,-0.0038457098643656096,0.05005813007408122
france,2004-10-01,2004,4,-0.010033228175021947,0.05516262535200411,0.004333333333333333,-0.0016666666666666705,0.0003745462206197203,0.3126218280609936,-0.0478382587991506,0.054788079131387946
france,2005-01-01,2005,1,0.020973809197805338,0.033185508936458774,0.002999999999999998,-0.0013333333333333322,0.0003548257416134959,0.38880938950937605,0.021400313211792366,0.03283068319483995
france,2005-04-01,2005,2,-0.010624170709231606,0.015750723371855457,-0.026333333333333334,-0.007999999999999997,0.0002750168254657126,0.07259361258604669,-0.0426274774529416,0.015475706546386192
france,2005-07-01,2005,3,0.017881004249069576,0.022619442912390042,-0.01566666666666667,-0.004333333333333338,0.00013385910166618942,0.02077987595766073,0.01926799268101753,0.022485583810722076
france,2005-10-01,2005,4,0.017379163291884936,0.013554928267989652,-0.008666666666666665,-0.0036666666666666653,-6.193814009947118e-05,-0.15419149849803349,0.02747432960700369,0.01361686640808557
france,2006-01-01,2006,1,0.022749516316316942,0.020371671702445582,2.6020852139652106e-18,0.0010000000000000009,-0.00031841968836587853,-0.14323787847787806,0.0020941268068783714,0.020690091390815013
france,2006-04-01,2006,2,-0.048513805904953244,0.027460944626334083,0.015,0.0033333333333333305,-0.0005195331002099124,-0.07824119641367,-0.037370102095517055,0.02798047772654577
france,2006-07-01,2006,3,-0.04287345138020271,0.010251536048315302,0.010333333333333337,-0.0009999999999999974,-0.0006656168422658482,-0.27108785168774485,-0.06008883878700999,0.01091715289057582
france,2006-10-01,2006,4,-0.07939366891814714,0.0012169956187726427,0.0026666666666666653,-0.0036666666666666688,-0.0007586178008125444,-0.20499573288254203,-0.09601421440921776,0.0019756134195869635
france,2007-01-01,2007,1,-0.11173840050656736,-0.006230698401584078,0.007666666666666667,-0.007000000000000003,-0.0007988138471084483,-0.32508019308096525,-0.13368910297577852,-0.005431884554477406
france,2007-04-01,2007,2,-0.018994118642250868,-0.02518503472457212,-0.013999999999999999,-0.009,-0.0008091380482966315,-0.3115246220478971,0.030328825311004337,-0.02437589667627371
france,2007-07-01,2007,3,0.01910933934096093,-0.017315079703195124,0.0019999999999999983,-0.005666666666666667,-0.0007912989850957786,-0.05068881619416388,0.06277408970625675,-0.016523780718095793
france,2007-10-01,2007,4,0.10439712805236567,-0.014277227698897832,0.008000000000000004,0.009999999999999998,-0.0007501229310165058,0.34663016210435504,0.18454091990152754,-0.013527104767881326
france,2008-01-01,2008,1,0.009221156521164176,-0.017891326697803578,-0.002666666666666668,0.020333333333333335,-0.0006794495161237535,0.5844973934851483,0.12163900654385795,-0.017211877181679824
france,2008-04-01,2008,2,0.041004376273306775,-0.019709029017963786,-0.012333333333333333,0.02433333333333334,-0.0006232958873368943,0.5847705729278916,0.060621790802890985,-0.019085733130633997
france,2008-07-01,2008,3,0.00387082064839106,-0.021862462337658428,-0.048666666666666664,0.02266666666666667,-0.0005769027949220629,0.34899242806833897,-0.014661615897642477,-0.02128555954273459
france,2008-10-01,2008,4,-0.03449116947987463,-0.032758469918178434,-0.10200000000000001,-0.004666666666666666,-0.000538624264532217,-0.8772314404053354,-0.13834967326770897,-0.032219845653647994
france,2009-01-01,2009,1,0.05204144319467119,-0.05422959889549972,-0.16966666666666666,-0.025666666666666667,-0.0005130926758525334,-1.297771547090333,0.04333337934935688,-0.05371650621965074
france,2009-04-01,2009,2,-0.07475109598585306,-0.043336393982169596,-0.15033333333333332,-0.03966666666666667,-0.00047226378685039094,-1.297694351421292,-0.11528320847230589,-0.042864130195310324
france,2009-07-01,2009,3,-0.042485169790310806,-0.04615041412923304,-0.092,-0.041,-0.00042548934477437683,-0.9400336194811869,-0.045930501093930154,-0.04572492478446577
france,2009-10-01,2009,4,-0.04913889397744242,-0.010734158993432885,0.029333333333333343,-0.015999999999999997,-0.0003665954021734308,0.7939584985438337,-0.014281129095389922,-0.010367563591255902
france,2010-01-01,2010,1,-0.010319017916518902,0.03584557345590511,0.199,0.006999999999999998,-0.0002940617527222855,1.32009538274988,-0.06206639935846603,0.03613963520862917
france,2010-04-01,2010,2,0.06341751685287988,0.04615717584364276,0.21,0.021,-0.00023116749176921303,1.01752354740848,0.1383997803304977,0.0463883433354102
france,2010-07-01,2010,3,0.02849656049428262,0.05811622880403888,0.156,0.022333333333333334,-0.00016858328920221766,0.6362478342109794,0.07115031357379742,0.058284812093253535
france,2010-10-01,2010,4,0.04145131515409517,0.03661766160811197,0.10566666666666666,0.014333333333333333,-0.00011248817191145122,-0.16419397857243645,0.09070269730344549,0.03673014978002165
france,2011-01-01,2011,1,-0.023624471096937327,0.029500144882089074,0.014333333333333344,0.005666666666666669,-6.131922281937818e-05,-0.2204655672627105,-0.01324413395759727,0.02956146410491378
france,2011-04-01,2011,2,-0.05447874665606278,0.013142880824911884,-0.020333333333333335,0.004,-2.8762521381509032e-05,0.11117706271897454,-0.1178675009875576,0.01317164334628984
france,2011-07-01,2011,3,-0.013888508318714798,0.0031875410881276878,-0.009999999999999998,0.005333333333333336,-1.4779217597293837e-05,0.2699066697553718,-0.04237028959540101,0.003202320305712547
france,2011-10-01,2011,4,-0.0679396930972942,-0.009911363779995241,-0.04266666666666667,0.007666666666666669,-2.2341223509414476e-05,0.08800502501243201,-0.10936866702787995,-0.009889022556487603
france,2012-01-01,2012,1,0.008014754930158574,-0.04572572337729497,-0.07566666666666667,0.0056666666666666705,-5.138444771191075e-05,-0.19831266607538733,0.031690610474806924,-0.045674338929584835
france,2012-04-01,2012,2,0.06516651837869958,-0.04461458843433519,-0.057999999999999996,0.0010000000000000009,-3.6080532993310044e-05,-0.4812844337347828,0.1196813455677539,-0.0445785079013401
france,2012-07-01,2012,3,0.014939632144120196,-0.03878792778159479,-0.039,-0.0003333333333333348,1.7288049136254813e-05,-0.4223602569493634,0.02881085241369874,-0.03880521583072394
france,2012-10-01,2012,4,0.005594840844270976,-0.012603134281103934,-0.037333333333333336,-0.009000000000000001,0.0001177457025853812,-0.22893392301424065,0.07341678823898157,-0.012720879983685762
france,2013-01-01,2013,1,0.014475237300519694,0.030568512095587863,0.006,-0.013333333333333338,0.0002605433176512406,-0.17318385183220197,0.006199939052706327,0.03030796877793307
france,2013-04-01,2013,2,0.006131323929015053,0.054357036588914553,0.02833333333333333,-0.014333333333333333,0.0003161756842295915,0.02389296285558462,-0.05935137013391234,0.05404086090468496
france,2013-07-01,2013,3,-0.018585000281159836,0.04833070567802977,-0.007000000000000001,-0.012000000000000002,0.00028954269948755496,0.039406011280412656,-0.0338141751247667,0.048041162978538665
france,2013-10-01,2013,4,-0.01715125104335513,0.036270273268247166,0.04233333333333334,-0.00966666666666667,0.0001733471581530921,-0.014282814226223906,-0.022919439045780088,0.0360969261100923
france,2014-01-01,2014,1,-0.12417528683238999,-0.004566526031108964,0.008333333333333331,-0.0033333333333333322,-2.4483745324488382e-05,0.01271389504605036,-0.13862604038758164,-0.004542042285780923
france,2014-04-01,2014,2,-0.10991232746524915,-0.04026124864680014,-0.026000000000000002,-0.0016666666666666679,-0.000216781190712112,0.1225102230659525,-0.1158268702035512,-0.04004446745608803
france,2014-07-01,2014,3,-0.10554750998230134,-0.03854006636325735,0.024333333333333335,-0.005666666666666666,-0.0004051060072569612,-0.08566550047638088,-0.08655740369388898,-0.038134960355998615
france,2014-10-01,2014,4,-0.02653596330212693,-0.05196020918980793,-0.022000000000000002,-0.004333333333333333,-0.0005849584138601926,-0.34925100881437654,-0.008799753844913383,-0.05137525077594951
france,2015-01-01,2015,1,0.07361330594261872,-0.026228804631990954,0.018666666666666668,-0.011333333333333334,-0.000763974206627438,-0.6570128896098533,0.19855256698163615,-0.025464830425368845
france,2015-04-01,2015,2,-0.02109931512403662,-0.003333537633285033,0.03900000000000001,-0.004999999999999999,-0.0008536121327615831,-0.642712372721812,0.08966662447397145,-0.0024799255005216736
france,2015-07-01,2015,3,0.03505432285088261,0.0024073012797884985,0.008666666666666666,-0.003666666666666667,-0.0008541929370267098,-0.6268678501630118,0.14145602577021688,0.003261494216818761
france,2015-10-01,2015,4,-0.012859709413781673,0.02762044788260809,0.034333333333333334,-0.0013333333333333335,-0.0007690262804018744,-0.20441117613734328,0.014445280168752461,0.028389474163015294
france,2016-01-01,2016,1,-0.07159094843087743,0.037034950795963084,-0.002999999999999999,0.002666666666666667,-0.0005953555441315928,0.22619287854809134,-0.14460889882936367,0.037630306340100006
france,2016-04-01,2016,2,0.05018135219123465,0.03434545754518581,-0.015000000000000003,-0.0013333333333333335,-0.00040747537890339913,0.27162263156203004,0.07168814269417467,0.0347529329240821
france,2016-07-01,2016,3,0.02667752842890181,0.030842976737577743,-0.013999999999999999,0.003000000000000001,-0.00020538296968553027,0.6138745794413998,-0.008171411452297939,0.03104835970725972
france,2016-10-01,2016,4,0.06726169160756612,0.020731886860893667,-0.009,0.004666666666666667,1.5403792193779964e-05,0.6829112290398291,0.08010599722914957,0.020716483068694558
france,2017-01-01,2017,1,0.025966861712355183,-0.0038865643915819703,-0.005000000000000001,0.014333333333333333,0.0002518611043385022,0.9356822963806133,0.09730594903889056,-0.004138425495924025
france,2017-04-01,2017,2,0.006534291396533831,-0.009345791568701856,0.019,0.009333333333333332,0.00045309856588460207,0.3911269744455015,-0.04410015936058542,-0.0097988901345758
france,2017-07-01,2017,3,0.019276037078167718,-0.009848966172562257,0.03066666666666667,0.005333333333333333,0.0006162056112515302,0.2220498300432423,-0.008017696961982956,-0.010465171783815563
france,2017-10-01,2017,4,-0.012202306215900904,-0.012883071238540822,0.02933333333333333,0.005333333333333335,0.0007397435688076825,0.1026485327610196,-0.08020374139227382,-0.013622814807344952
france,2018-01-01,2018,1,-0.03385507835236368,-0.006571514905804321,0.014,0.00033333333333333305,0.0008297564661923218,-0.24687918886692284,-0.060651696530909405,-0.00740127137199309
france,2018-04-01,2018,2,-0.013795208596050657,0.0020439139376513538,-0.006666666666666666,0.011,0.0008020342292738292,0.3182218821692189,-0.021131534221853876,0.0012418797083704192
france,2018-07-01,2018,3,-0.013648189743605599,0.0049059226070902184,-0.01633333333333333,0.016000000000000004,0.0006629600915140088,0.23774065659457388,-0.03358718691329177,0.004242962515577986
france,2018-10-01,2018,4,-0.03320623810630252,0.016149877492281917,-0.05333333333333334,0.01,0.0004084976945080143,-0.12814402960118843,-0.021412429584912296,0.01574137979777035
france,2019-01-01,2019,1,-0.01930078722705275,0.0411963977589096,-0.0013333333333333322,-0.0006666666666666678,3.906706052703157e-05,-0.274735754350111,0.014515224064786558,0.041157330698382566
france,2019-04-01,2019,2,-0.01125479952118269,0.045786167256871124,0.0023333333333333314,-0.007999999999999998,-0.0002813392862073272,-0.4832023459071997,0.002821748361068188,0.046067506543076675
france,2019-07-01,2019,3,-0.011347382239780046,0.04577407908708153,-0.012,-0.013333333333333336,-0.0005544214287986904,-0.5615613491603266,0.002855228932623355,0.046328500515878446
france,2019-10-01,2019,4,-0.02133174464456644,0.024834586907861222,0.0040000000000000036,-0.009666666666666667,-0.000775943627527198,-0.16141977722215017,0.01265043708926683,0.02561053053538842
germany,2002-01-01,2002,1,-0.06434126491409842,-0.02046493069195421,-0.09,0.0026666666666666644,0.0008461808127258053,-0.16245698030307354,-0.0675395025076746,-0.02131111150468179
germany,2002-04-01,2002,2,0.010269354654251828,-0.015392834147348822,-0.031,-0.01333333333333333,0.0002570452956440761,-0.1036546295045242,-0.023491158571472326,-0.015649879442992898
germany,2002-07-01,2002,3,0.03389278321256839,-0.01001690636765673,0.009666666666666667,-0.009333333333333334,-0.00025815646388238633,0.2547622841615862,0.05963665617762626,-0.009758749903770791
germany,2002-10-01,2002,4,-0.017246335052963246,-0.014272842993193535,0.055,-0.0033333333333333322,-0.0008345064272319291,0.7525834392378203,-0.07095998059378239,-0.013438336565961606
germany,2003-01-01,2003,1,0.06349097677237125,0.0017574383295588802,0.05633333333333333,-0.007333333333333332,-0.001018201396664864,0.6021319567121877,0.1288504430831363,0.0027756397262237442
germany,2003-04-01,2003,2,-0.010698947443778195,-0.005818713374356577,0.015333333333333332,-0.002999999999999999,-0.0011281689406850148,0.12850936862088735,-0.019840133157346784,-0.004690544433673338
germany,2003-07-01,2003,3,0.013588015292121725,-0.010116534011100242,-0.008666666666666668,-0.0006666666666666661,-0.0011402853887325648,-0.007397513714107795,-0.019164482531721205,-0.008976248622373006
germany,2003-10-01,2003,4,-0.005742831252824487,-0.004936497078972479,0.0009999999999999992,0.0009999999999999992,-0.0011525788802657644,-0.22872491351483015,0.012656082680399194,-0.0037839181987049386
germany,2004-01-01,2004,1,-0.007727835543207107,0.022492392178172338,0.0006666666666666626,-0.001666666666666667,-0.0011037137547305065,-0.38705576233886774,-0.07011509856084608,0.023596105932902844
germany,2004-04-01,2004,2,0.011236430123364727,0.03320553421736605,0.042666666666666665,0.010666666666666666,-0.0008588868004970607,0.2598086722011286,0.022794264367647088,0.034064421017866664
germany,2004-07-01,2004,3,-0.019572187279642606,0.0140865623912525,0.05666666666666667,0.009666666666666665,-0.000687634923160374,0.31990335344562615,-0.03247256764859863,0.014774197314418203
germany,2004-10-01,2004,4,-0.02067011768292204,-0.0045486774036334054,0.0023333333333333366,0.009,-0.00045504517495231767,0.3126218280609936,-0.014472241255139906,-0.0040936322286846405
germany,2005-01-01,2005,1,-0.009128481124733412,-0.0346192922843116,0.008333333333333335,0.007666666666666667,-0.00045550622337486857,0.38880938950937605,-0.0009451393581549894,-0.034163786060938506
germany,2005-04-01,2005,2,-0.011300671359180114,-0.050003577040502734,-0.01733333333333333,-0.004000000000000002,-0.0003453089936726883,0.07259361258604669,-0.02219179248887837,-0.04965826804683182
germany,2005-07-01,2005,3,-0.023766574403005336,-0.022094866026872495,-0.013666666666666667,0.0013333333333333322,-0.00022275489813594618,0.02077987595766073,-0.003971632225230337,-0.021872111128738325
germany,2005-10-01,2005,4,-0.003301075438486123,0.00366969950972873,0.037,0.0013333333333333357,-0.00028454337782690686,-0.15419149849803349,0.01765358562225927,0.003954242887555637
germany,2006-01-01,2006,1,0.08708641861157318,0.03889344863368294,0.019666666666666673,0.0026666666666666644,-0.00029744059234104725,-0.14323787847787806,0.09651234032865119,0.03919088922602754
germany,2006-04-01,2006,2,0.02432322081510563,0.07071240021052816,0.03533333333333333,0.006,-0.0004206844144185595,-0.07824119641367,0.03604457658870519,0.07113308462494672
germany,2006-07-01,2006,3,0.03183726540996901,0.06096392898703229,0.03333333333333332,-0.005666666666666667,-0.0007411328332622702,-0.27108785168774485,0.0563449726462375,0.061705061820292784
germany,2006-10-01,2006,4,-0.026711824014967078,0.05531695233370115,0.0013333333333333391,-0.009666666666666669,-0.0007173430883931076,-0.20499573288254203,-0.022693405488084295,0.05603429542209781
germany,2007-01-01,2007,1,-0.1257516848119451,0.022905359494920674,0.02066666666666666,-0.0016666666666666635,-0.0006197251712691809,-0.32508019308096525,-0.21221837825225265,0.02352508466618808
germany,2007-04-01,2007,2,-0.044926952448584245,-0.013498324072148904,0.0006666666666666765,-0.0010000000000000009,-0.000435372693043945,-0.3115246220478971,-0.06881480057064415,-0.013062951379106735
germany,2007-07-01,2007,3,0.031135742187181847,-0.021080102911366083,-0.006666666666666661,0.006333333333333337,-2.9403396212046573e-05,-0.05068881619416388,-0.00067211982657156,-0.021050699515150484
germany,2007-10-01,2007,4,0.07739605253373938,-0.03576927969843169,-0.0010000000000000148,0.017,0.00019251291712762963,0.34663016210435504,0.10391536363157705,-0.03596179261555932
germany,2008-01-01,2008,1,0.03400703493982604,-0.024233613412178556,-0.018333333333333333,0.012333333333333332,-9.212763490396014e-05,0.5844973934851483,0.15985084738668043,-0.02414148577727282
germany,2008-04-01,2008,2,0.025984172594647248,-0.02011971133137891,-0.02800000000000001,0.010333333333333333,-0.0003764844032474457,0.5847705729278916,0.07128760944647627,-0.019743226928126134
germany,2008-07-01,2008,3,-0.008426010770921977,-0.020363264795669522,-0.05933333333333333,0.01033333333333333,-0.0006238819015038644,0.34899242806833897,-0.03893787105660618,-0.019739382894167434
germany,2008-10-01,2008,4,-0.020848336359645003,-0.031800331153640116,-0.13133333333333333,-0.013000000000000001,-0.0012929086827746517,-0.8772314404053354,-0.09695148021061328,-0.030507422470870793
germany,2009-01-01,2009,1,-0.005644083808434175,-0.08500485847668315,-0.24833333333333332,-0.023,-0.0009611485995826285,-1.297771547090333,-0.03868997014868292,-0.08404370987710408
germany,2009-04-01,2009,2,-0.12340479091535173,-0.07624018564935753,-0.23266666666666666,-0.028666666666666667,-0.001050067473919114,-1.297694351421292,-0.14833889603607542,-0.07519011817544197
germany,2009-07-01,2009,3,-0.10927305370520202,-0.06721928214816941,-0.161,-0.036,-0.0008155925318504842,-0.9400336194811869,-0.10003145040242245,-0.06640368961631715
germany,2009-10-01,2009,4,-0.07382590919988274,-0.030405234504048195,-0.00966666666666667,-0.013333333333333334,0.0002124388090010143,0.7939584985438337,-0.05319001164923165,-0.03061767331304388
germany,2010-01-01,2010,1,-0.0028139851335851063,0.06938426021193678,0.2713333333333333,-0.0003333333333333339,0.0002249309733954874,1.32009538274988,0.0026051677014535812,0.06915932923854129
germany,2010-04-01,2010,2,0.13810676285997303,0.0904431170809552,0.32833333333333337,0.008333333333333333,0.0011699347843681096,1.01752354740848,0.260341618990954,0.0892731822965871
germany,2010-07-01,2010,3,0.0855691547655475,0.08964817808004355,0.2693333333333333,0.015000000000000001,0.0013580849769603276,0.6362478342109794,0.1934841234937874,0.08829009310308145
germany,2010-10-01,2010,4,0.07931936948179441,0.07806957172442708,0.21566666666666667,0.011666666666666665,0.0012991442719538782,-0.16419397857243645,0.1518461344097215,0.0767704274524732
germany,2011-01-01,2011,1,0.02365424024308993,0.050898822749946504,0.047000000000000014,0.014666666666666668,0.002297798868127643,-0.2204655672627105,0.024170426508552723,0.04860102388182419
germany,2011-04-01,2011,2,-0.043989399406779484,0.01449865240766357,-0.04933333333333334,0.015000000000000003,0.002113817952366759,0.11117706271897454,-0.18420998021912016,0.012384834455296811
germany,2011-07-01,2011,3,-0.05940532333427839,0.0146591381763983,-0.034666666666666665,0.015,0.0024890355950368814,0.2699066697553718,-0.147463513694869,0.012170102581357867
germany,2011-10-01,2011,4,-0.06634855370569781,-0.011853700425405123,-0.10633333333333334,0.010333333333333335,0.0025150541438172525,0.08800502501243201,-0.14818297733131303,-0.014368754569225928
germany,2012-01-01,2012,1,-0.021256761771581978,-0.05780307159213649,-0.10666666666666666,0.0020000000000000018,0.0022167892887701157,-0.19831266607538733,-0.04712779130344735,-0.06001986088091016
germany,2012-04-01,2012,2,0.019048228501521436,-0.04745003005940518,-0.07566666666666666,-0.00466666666666667,0.0021538962726133093,-0.4812844337347828,0.06088373163568761,-0.04960392633202204
germany,2012-07-01,2012,3,0.0416274071705125,-0.05677793402644227,-0.08,-0.005000000000000001,0.0018040104216865416,-0.4223602569493634,0.09922872008310879,-0.05858194444812348
germany,2012-10-01,2012,4,0.0639167997821275,-0.028514047508760854,-0.046,-0.005333333333333336,0.0017899579169409208,-0.22893392301424065,0.12847539557088616,-0.030304005425699998
germany,2013-01-01,2013,1,0.08074969036510282,-0.002042977520705591,-0.031,-0.005666666666666667,0.0012154218409428097,-0.17318385183220197,0.10079103029574554,-0.0032583993616519535
germany,2013-04-01,2013,2,0.013726812340522088,0.017314739874372265,-0.005666666666666667,-0.005333333333333334,0.0007169605233983134,0.02389296285558462,-0.006038376684395885,0.016597779350977504
germany,2013-07-01,2013,3,0.009809325846489969,0.028714185044346863,0.004333333333333333,-0.004666666666666666,0.0007523979491139698,0.039406011280412656,-0.03257047927313472,0.027961787095231116
germany,2013-10-01,2013,4,-0.029594296327950076,0.02827128065725404,0.05233333333333333,-0.0069999999999999975,0.0007249259414372489,-0.014282814226223906,-0.0942360220515166,0.027546354715815013
germany,2014-01-01,2014,1,-0.1278164861313158,0.036676947621142375,0.04833333333333333,-0.009333333333333334,0.0008598401120529786,0.01271389504605036,-0.20942601660847515,0.035817107509094726
germany,2014-04-01,2014,2,-0.02448877709219488,0.009688227305904462,0.014,-0.0063333333333333314,0.0015524505581474557,0.1225102230659525,-0.03976803999086709,0.008135776747758783
germany,2014-07-01,2014,3,-0.004452690328037079,-0.002362486429404953,0.008666666666666668,-0.009000000000000001,0.0016228136305542762,-0.08566550047638088,-0.0158848298050831,-0.003985300059959229
germany,2014-10-01,2014,4,-0.0038508383993907103,-0.015786124119106404,-0.021666666666666667,-0.009000000000000001,0.0017413217135420211,-0.34925100881437654,0.024002136215022674,-0.017527445832644872
germany,2015-01-01,2015,1,0.05144682119997768,-0.05260347790241937,-0.03166666666666667,-0.010666666666666668,0.0034467855325353014,-0.6570128896098533,0.17581652179875995,-0.056050263434958225
germany,2015-04-01,2015,2,-0.016208546234071974,-0.033136451959322244,0.009666666666666667,0.003333333333333334,0.003547522106103429,-0.642712372721812,0.004732708752023029,-0.03668397406542745
germany,2015-07-01,2015,3,-6.135000016271874e-05,-0.02208079817650699,0.01133333333333333,0.003,0.004370270905639018,-0.6268678501630118,2.1069422235342472e-05,-0.026451069082146006
germany,2015-10-01,2015,4,-0.021378690591596694,-0.00857354227299112,-0.011666666666666667,0.001,0.006539319849185432,-0.20441117613734328,-0.02406717204139497,-0.015112862122178328
germany,2016-01-01,2016,1,-0.035705435052044265,0.051166390908811366,0.018666666666666668,0.0026666666666666666,0.0032669769426298956,0.22619287854809134,-0.09041923319465006,0.0478994139661868
germany,2016-04-01,2016,2,0.015839228858339993,0.05458240947935167,-0.02,-0.013333333333333336,0.0021326067758948852,0.27162263156203004,0.029915168316515306,0.052449802703455006
germany,2016-07-01,2016,3,-0.013569817232568226,0.05020844302987015,-0.013333333333333332,-0.006666666666666666,-0.0008404757541171648,0.6138745794413998,-0.012667991478289231,0.05104891878398732
germany,2016-10-01,2016,4,0.0458997996778443,0.0399414126661739,0.015000000000000001,0.005,-0.006836887619090959,0.6829112290398291,0.0741153778885284,0.04677830028526486
germany,2017-01-01,2017,1,-0.006417150572591623,0.00016424014732052683,-0.011,0.016333333333333335,-0.006152271216709693,0.9356822963806133,0.03544055569616056,0.006316511364026667
germany,2017-04-01,2017,2,0.02268221397384451,-0.02129446154637904,0.029,0.017666666666666667,-0.00577566728684431,0.3911269744455015,0.012618652402349717,-0.015518794259532953
germany,2017-07-01,2017,3,0.03588510511284326,-0.020324668382841082,0.03666666666666667,0.014333333333333333,-0.004189347206295935,0.2220498300432423,0.053644269551711865,-0.016135321176541595
