country,date,year,month,co2,gdp,pop,co2_cap,gdp_cap
greece,2018-10-01,2018,10,5957345447.0,321997900000.0,10726700000.0,0.5553754134076649,30.01835606477295
greece,2018-11-01,2018,11,6457160649.0,323810000000.0,10725733333.333334,0.6020250968698333,30.19001031786482
greece,2018-12-01,2018,12,6518283057.0,325622100000.0,10724766666.666666,0.607778542843201,30.361695514743136
greece,2019-01-01,2019,1,7551640962.0,327434200000.0,10723800000.0,0.704194498405416,30.5334116637759
greece,2019-02-01,2019,2,6087777501.0,329839633333.3333,10723300000.0,0.5677149292661774,30.75915374309525
greece,2019-03-01,2019,3,5821974774.0,332245066666.6667,10722800000.0,0.5429528457119409,30.9849168749456
greece,2019-04-01,2019,4,5170200564.0,334650500000.0,10722300000.0,0.48219137349262753,31.210701062272086
greece,2019-05-01,2019,5,5059941123.0,334595366666.6667,10721800000.0,0.471930191105971,31.207014369477765
greece,2019-06-01,2019,6,5056933898.0,334540233333.3333,10721300000.0,0.4716717094009122,31.203327332817224
greece,2019-07-01,2019,7,5234456233.0,334485100000.0,10720800000.0,0.48825239095962986,31.19963995224237
greece,2019-08-01,2019,8,5233702584.0,334844133333.3333,10720300000.0,0.4882048621773644,31.234586096782117
greece,2019-09-01,2019,9,5246327419.0,335203166666.6667,10719800000.0,0.4894053451556932,31.26953550128423
greece,2019-10-01,2019,10,5466576025.0,335562200000.0,10719300000.0,0.5099750939893464,31.304488166204884
greece,2019-11-01,2019,11,6093378374.0,,,,
greece,2019-12-01,2019,12,6252449493.0,,,,
hungary,2000-01-01,2000,1,7257626701.0,116472300000.0,10217100000.0,0.7103411634416811,11.399741609654402
hungary,2000-02-01,2000,2,5949641677.0,117315833333.33333,10215166666.666666,0.5824321688665547,11.484475697900182
hungary,2000-03-01,2000,3,5975620560.0,118159366666.66667,10213233333.333334,0.5850860706860707,11.569241865945163
hungary,2000-04-01,2000,4,4774741231.0,119002900000.0,10211300000.0,0.4675938647380843,11.654040132010616
hungary,2000-05-01,2000,5,4509105089.0,120130433333.33333,10209466666.666666,0.4416592204294054,11.76657285395254
hungary,2000-06-01,2000,6,4444806358.0,121257966666.66667,10207633333.333334,0.43543946112223203,11.879145998582759
hungary,2000-07-01,2000,7,4413243017.0,122385500000.0,10205800000.0,0.432424995296792,11.991759587685435
hungary,2000-08-01,2000,8,4571853293.0,123649000000.0,10204200000.0,0.4480364254914643,12.117461437447325
hungary,2000-09-01,2000,9,4501720683.0,124912500000.0,10202600000.0,0.4412326939211573,12.243202713033932
hungary,2000-10-01,2000,10,4822729934.0,126176000000.0,10201000000.0,0.47277031016567,12.368983432996766
hungary,2000-11-01,2000,11,5407609047.0,127326633333.33333,10199733333.333334,0.5301716104015791,12.483329629532797
hungary,2000-12-01,2000,12,6443022699.0,128477266666.66667,10198466666.666666,0.6317638630970669,12.597704230047656
hungary,2001-01-01,2001,1,6532083063.0,129627900000.0,10197200000.0,0.6405761447260032,12.712107245126113
hungary,2001-02-01,2001,2,5715006894.0,131006233333.33333,10195433333.333334,0.5605457568257683,12.849501247290453
hungary,2001-03-01,2001,3,5530022803.0,132384566666.66667,10193666666.666666,0.542495942219025,12.986942873025736
hungary,2001-04-01,2001,4,5134922913.0,133762900000.0,10191900000.0,0.5038239104583051,13.124432147097204
hungary,2001-05-01,2001,5,4626223535.0,134672366666.66666,10189800000.0,0.4540053322930774,13.216389592206585
hungary,2001-06-01,2001,6,4513267910.0,135581833333.33333,10187700000.0,0.4430114657871747,13.308384947861963
hungary,2001-07-01,2001,7,4614682226.0,136491299999.99998,10185600000.0,0.4530594394046497,13.40041823751178
hungary,2001-08-01,2001,8,4563689790.0,137117966666.66666,10183133333.333334,0.4481616454005643,13.465203899258249
hungary,2001-09-01,2001,9,4808838085.0,137744633333.3333,10180666666.666666,0.472350018171698,13.530020954750833
hungary,2001-10-01,2001,10,4914237230.0,138371300000.0,10178200000.0,0.4828198728655361,13.59486942681417
hungary,2001-11-01,2001,11,6505379994.0,140343866666.66666,10175533333.333334,0.639315874745304,13.79228607181933
hungary,2001-12-01,2001,12,7879421358.0,142316433333.33334,10172866666.666666,0.774552701434535,13.989806216536802
hungary,2002-01-01,2002,1,6982280082.0,144289000000.0,10170200000.0,0.6865430455644923,14.18742994238068
hungary,2002-02-01,2002,2,5610940831.0,144757333333.33334,10167366666.666666,0.5518578226745045,14.23744594634468
hungary,2002-03-01,2002,3,5704743996.0,145225666666.66666,10164533333.333334,0.56124012868274,14.287489833932364
hungary,2002-04-01,2002,4,5112389771.0,145694000000.0,10161700000.0,0.5031037888345454,14.337561628467677
hungary,2002-05-01,2002,5,4636060714.0,146667500000.0,10158866666.666666,0.4563560942493586,14.437388028848364
hungary,2002-06-01,2002,6,4545817477.0,147641000000.0,10156033333.333334,0.44759773110236606,14.537270128429405
hungary,2002-07-01,2002,7,4449861967.0,148614500000.0,10153200000.0,0.4382718716266793,14.63720797384076
hungary,2002-08-01,2002,8,4304326058.0,149616200000.0,10150633333.333334,0.4240450735093705,14.739592603417192
hungary,2002-09-01,2002,9,4616676456.0,150617900000.0,10148066666.666666,0.45493162467727843,14.842029023590701
hungary,2002-10-01,2002,10,5221081330.0,151619600000.0,10145500000.0,0.5146204060913706,14.94451727366813
hungary,2002-11-01,2002,11,5637644404.0,152124200000.0,10142600000.0,0.555838187841382,14.998540808076825
hungary,2002-12-01,2002,12,7153704732.0,152628800000.0,10139700000.0,0.7055144365217906,15.05259524443524
hungary,2003-01-01,2003,1,7025587680.0,153133400000.0,10136800000.0,0.6930774682345513,15.10668060926525
hungary,2003-02-01,2003,2,6874545040.0,153879600000.0,10134300000.0,0.6783443395202431,15.184038364761257
hungary,2003-03-01,2003,3,5866594332.0,154625800000.0,10131800000.0,0.579027846187252,15.261434295978997
hungary,2003-04-01,2003,4,4997567852.0,155372000000.0,10129300000.0,0.49337741522119,15.33886843118478
hungary,2003-05-01,2003,5,4754887368.0,156206133333.33334,10127266666.666666,0.4695133963096328,15.42431324016352
hungary,2003-06-01,2003,6,4738848077.0,157040266666.66666,10125233333.333334,0.4680235922464338,15.509792366924875
hungary,2003-07-01,2003,7,4857186470.0,157874400000.0,10123200000.0,0.47980741959064327,15.595305832147938
hungary,2003-08-01,2003,8,4877679598.0,158761133333.33334,10121433333.333334,0.4819158944550014,15.685637409721284
hungary,2003-09-01,2003,9,4853477094.0,159647866666.66666,10119666666.666666,0.47960839559932805,15.776000527026582
hungary,2003-10-01,2003,10,5538687393.0,160534600000.0,10117900000.0,0.5474147197540992,15.866395200585101
hungary,2003-11-01,2003,11,5451278731.0,161233333333.33334,10116333333.333334,0.5388591450459652,15.937922172064978
hungary,2003-12-01,2003,12,6484246039.0,161932066666.66666,10114766666.666666,0.6410672883210357,16.00947130103512
hungary,2004-01-01,2004,1,7171877423.0,162630800000.0,10113200000.0,0.7091600505280228,16.081042597792983
hungary,2004-02-01,2004,2,6237931839.0,163198133333.33334,10111733333.333334,0.6169003506487513,16.13948152641156
hungary,2004-03-01,2004,3,6077883526.0,163765466666.66666,10110266666.666666,0.6011595664473077,16.197937410157333
hungary,2004-04-01,2004,4,5014966061.0,164332800000.0,10108800000.0,0.4960990484528332,16.256410256410255
hungary,2004-05-01,2004,5,4796609360.0,164617666666.66666,10106900000.0,0.4745875946135808,16.28765167031104
hungary,2004-06-01,2004,6,4655469545.0,164902533333.33334,10105000000.0,0.46070950470064326,16.318904832591127
hungary,2004-07-01,2004,7,4629670900.0,165187400000.0,10103100000.0,0.4582426087042591,16.35016974987875
hungary,2004-08-01,2004,8,4587463705.0,165315100000.0,10101366666.666666,0.4541428755514931,16.365617193713064
hungary,2004-09-01,2004,9,4749842869.0,165442800000.0,10099633333.333334,0.470298545722782,16.3810699398328
hungary,2004-10-01,2004,10,5101069585.0,165570500000.0,10097900000.0,0.5051614281187178,16.39652799096842
hungary,2004-11-01,2004,11,5968511449.0,166080766666.66666,10096633333.333334,0.5911387738817229,16.44912330512811
hungary,2004-12-01,2004,12,6800409280.0,166591033333.33334,10095366666.666666,0.6736168684644112,16.501731817566476
hungary,2005-01-01,2005,1,7104948448.0,167101300000.0,10094100000.0,0.7038714147868557,16.554353533252097
hungary,2005-02-01,2005,2,7124681480.0,168524666666.66666,10092266666.666666,0.705954540770491,16.69839613169159
hungary,2005-03-01,2005,3,6585710678.0,169948033333.33334,10090433333.333334,0.6526687665874937,16.842491072401913
hungary,2005-04-01,2005,4,5055485450.0,171371400000.0,10088600000.0,0.501108721725512,16.986638383918482
hungary,2005-05-01,2005,5,4896756640.0,172252266666.66666,10086633333.333334,0.48546987663541513,17.07728049332615
hungary,2005-06-01,2005,6,4830977172.0,173133133333.33334,10084666666.666666,0.4790418297084683,17.167957955972767
hungary,2005-07-01,2005,7,4861955082.0,174014000000.0,10082700000.0,0.4822076509268351,17.258670792545647
hungary,2005-08-01,2005,8,4823060664.0,175227366666.66666,10081066666.666666,0.4784276132155328,17.381827981166015
hungary,2005-09-01,2005,9,5035991002.0,176440733333.33334,10079433333.333334,0.49963036963056784,17.505025084082106
hungary,2005-10-01,2005,10,5358073001.0,177654100000.0,10077800000.0,0.5316709004941554,17.628262120700946
hungary,2005-11-01,2005,11,6410061951.0,178374400000.0,10076666666.666666,0.636129204531922,17.701726761495205
hungary,2005-12-01,2005,12,6967564472.0,179094700000.0,10075533333.333334,0.6915330674306736,17.77520792943963
hungary,2006-01-01,2006,1,7539380574.0,179815000000.0,10074400000.0,0.7483701832367188,17.84870563011197
hungary,2006-02-01,2006,2,6776198145.0,181394166666.66666,10073433333.333334,0.6726801002968203,18.007183912800333
hungary,2006-03-01,2006,3,6680894376.0,182973333333.33334,10072466666.666666,0.6632828478955833,18.16569261418918
hungary,2006-04-01,2006,4,5075874954.0,184552500000.0,10071500000.0,0.5039840097304275,18.324231743037284
hungary,2006-05-01,2006,5,4953393326.0,185481666666.66666,10070166666.666666,0.4918879190347727,18.41892719418745
hungary,2006-06-01,2006,6,4885145103.0,186410833333.33334,10068833333.333334,0.4851748898084849,18.513647724827436
hungary,2006-07-01,2006,7,4803707533.0,187340000000.0,10067500000.0,0.47714999086168364,18.60839334492178
hungary,2006-08-01,2006,8,4618724981.0,187815200000.0,10066466666.666666,0.4588228555203084,18.657509751849375
hungary,2006-09-01,2006,9,5014906475.0,188290400000.0,10065433333.333334,0.4982305588764186,18.706636243513277
hungary,2006-10-01,2006,10,5278911191.0,188765600000.0,10064400000.0,0.5245132537458765,18.755772823019754
hungary,2006-11-01,2006,11,6063101252.0,188756300000.0,10063700000.0,0.6024723761638363,18.75615330345698
hungary,2006-12-01,2006,12,6818232283.0,188747000000.0,10063000000.0,0.6775546341051376,18.756533836827984
hungary,2007-01-01,2007,1,6295804762.0,188737700000.0,10062300000.0,0.625682474384584,18.756914423143815
hungary,2007-02-01,2007,2,5908242321.0,189016533333.33334,10060600000.0,0.5872654037532553,18.787799269758597
hungary,2007-03-01,2007,3,5759121289.0,189295366666.66666,10058900000.0,0.5725398690711708,18.818694555733394
hungary,2007-04-01,2007,4,4985842586.0,189574200000.0,10057200000.0,0.4957485767410412,18.84960028636201
hungary,2007-05-01,2007,5,4942479526.0,190789800000.0,10055366666.666666,0.49152653402329105,18.973927687039428
hungary,2007-06-01,2007,6,4859230504.0,192005400000.0,10053533333.333334,0.48333559385423364,19.098300431689022
hungary,2007-07-01,2007,7,4882639293.0,193221000000.0,10051700000.0,0.48575258841787955,19.222718545121722
hungary,2007-08-01,2007,8,4844550490.0,194355133333.33334,10049966666.666666,0.4820464237028979,19.338883379381027
hungary,2007-09-01,2007,9,4965216160.0,195489266666.66666,10048233333.333334,0.49413822263946894,19.455088290810654
hungary,2007-10-01,2007,10,5684004898.0,196623400000.0,10046500000.0,0.5657696608769223,19.571333300154283
hungary,2007-11-01,2007,11,6705937576.0,199048633333.33334,10045066666.666666,0.6675851737502987,19.815561204173196
hungary,2007-12-01,2007,12,7501791452.0,201473866666.66666,10043633333.333334,0.7469200839005804,20.05985881603271
hungary,2008-01-01,2008,1,6979388289.0,203899100000.0,10042200000.0,0.6950059039851826,20.304226165581248
hungary,2008-02-01,2008,2,6121720396.0,205297433333.33334,10041000000.0,0.6096723828303954,20.445915081499187
hungary,2008-03-01,2008,3,6061190007.0,206695766666.66666,10039800000.0,0.6037162101834698,20.587637867952214
hungary,2008-04-01,2008,4,5337233408.0,208094100000.0,10038600000.0,0.5316710903910904,20.729394537086844
hungary,2008-05-01,2008,5,4968221203.0,209117000000.0,10037600000.0,0.49496106668924844,20.83336654180282
hungary,2008-06-01,2008,6,4915276278.0,210139900000.0,10036600000.0,0.48973519697905665,20.93735926508977
hungary,2008-07-01,2008,7,4904801958.0,211162800000.0,10035600000.0,0.4887402804017697,21.041372713141218
hungary,2008-08-01,2008,8,4855227151.0,210482233333.33334,10034400000.0,0.48385824274495737,20.97606566743735
hungary,2008-09-01,2008,9,5163278544.0,209801666666.66666,10033200000.0,0.5146193182633656,20.910742999906976
hungary,2008-10-01,2008,10,5532646827.0,209121100000.0,10032000000.0,0.5514998830741626,20.84540470494418
hungary,2008-11-01,2008,11,6210902010.0,207569800000.0,10030466666.666666,0.6192036937463861,20.693932485693587
hungary,2008-12-01,2008,12,6699514757.0,206018500000.0,10028933333.333334,0.6680186750003323,20.5424139489743
hungary,2009-01-01,2009,1,7130475769.0,204467200000.0,10027400000.0,0.7110991651873866,20.390849073538504
hungary,2009-02-01,2009,2,6169897045.0,205219400000.0,10026066666.666666,0.615385599370973,20.4685852211901
hungary,2009-03-01,2009,3,5768157804.0,205971600000.0,10024733333.333334,0.5753926425973093,20.546342047336253
hungary,2009-04-01,2009,4,4582509321.0,206723800000.0,10023400000.0,0.4571811282598719,20.624119560229065
hungary,2009-05-01,2009,5,4563931432.0,207347000000.0,10022300000.0,0.45537765103818484,20.688564501162407
hungary,2009-06-01,2009,6,4346965583.0,207970200000.0,10021200000.0,0.4337769511635333,20.753023589989223
hungary,2009-07-01,2009,7,4412869157.0,208593400000.0,10020100000.0,0.4404017082663846,20.81749683136895
hungary,2009-08-01,2009,8,4341931183.0,209421933333.33334,10018666666.666666,0.4333841345821134,20.90317407505989
hungary,2009-09-01,2009,9,4552874260.0,210250466666.66666,10017233333.333334,0.45450416382434267,20.988875837307038
hungary,2009-10-01,2009,10,5232302861.0,211079000000.0,10015800000.0,0.5224048863795203,21.074602128636755
hungary,2009-11-01,2009,11,5689651696.0,211480100000.0,10014300000.0,0.5681527112229512,21.117811529512796
hungary,2009-12-01,2009,12,6621496613.0,211881200000.0,10012800000.0,0.6613031932126877,21.161033876637905
hungary,2010-01-01,2010,1,7200674959.0,212282300000.0,10011300000.0,0.719254738046008,21.20426917583131
hungary,2010-02-01,2010,2,6255900265.0,213504500000.0,10009533333.333334,0.6249941986972419,21.330115290090113
hungary,2010-03-01,2010,3,5807502881.0,214726700000.0,10007766666.666666,0.5802995887527355,21.45600583546779
hungary,2010-04-01,2010,4,4738507947.0,215948900000.0,10006000000.0,0.4735666547071757,21.5819408354987
hungary,2010-05-01,2010,5,4618948851.0,217136466666.66666,10003166666.666666,0.46174866468951503,21.7067728552625
hungary,2010-06-01,2010,6,4498732381.0,218324033333.33334,10000333333.333334,0.4498582428252391,21.831675610812972
hungary,2010-07-01,2010,7,4482041296.0,219511600000.0,9997500000.0,0.44831620865216304,21.956649162290574
hungary,2010-08-01,2010,8,4370469322.0,220315633333.33334,9994500000.0,0.4372874402921607,22.043687361382094
hungary,2010-09-01,2010,9,4637634773.0,221119666666.66666,9991500000.0,0.4641580116098684,22.130777827820314
hungary,2010-10-01,2010,10,5588795228.0,221923700000.0,9988500000.0,0.5595229742203534,22.217920608700005
hungary,2010-11-01,2010,11,5505537654.0,223321433333.33334,9986133333.333334,0.5513182600539415,22.363153572954495
hungary,2010-12-01,2010,12,7132945247.0,224719166666.66666,9983766666.666666,0.714454322216398,22.5084553925873
hungary,2011-01-01,2011,1,6943075491.0,226116900000.0,9981400000.0,0.6956013676438175,22.653826116576834
hungary,2011-02-01,2011,2,6536467140.0,226876666666.66666,9979166666.666666,0.6550113209185804,22.735031315240082
hungary,2011-03-01,2011,3,5915406081.0,227636433333.33334,9976933333.333334,0.5929082497961965,22.816272869418793
hungary,2011-04-01,2011,4,4666481741.0,228396200000.0,9974700000.0,0.46783178852496815,22.897550803532937
hungary,2011-05-01,2011,5,4575434625.0,229129400000.0,9972633333.333334,0.4587990425464354,22.975817152941882
hungary,2011-06-01,2011,6,4470182662.0,229862600000.0,9970566666.666666,0.448337874009167,23.054115947940105
hungary,2011-07-01,2011,7,4530853768.0,230595800000.0,9968500000.0,0.45451710568290116,23.13244720870743
hungary,2011-08-01,2011,8,4468045897.0,231536800000.0,9966833333.333334,0.44829142291934915,23.23072858313406
hungary,2011-09-01,2011,9,4600128456.0,232477800000.0,9965166666.666666,0.46162082480640904,23.329042832533325
hungary,2011-10-01,2011,10,5043940045.0,233418800000.0,9963500000.0,0.5062417870226326,23.42738997340292
hungary,2011-11-01,2011,11,6436438373.0,232196333333.33334,9959700000.0,0.6462482176169965,23.313587089303226
hungary,2011-12-01,2011,12,6296018785.0,230973866666.66666,9955900000.0,0.6323907215821774,23.199697331900346
hungary,2012-01-01,2012,1,6457626902.0,229751400000.0,9952100000.0,0.6488707812421499,23.085720601682056
hungary,2012-02-01,2012,2,7127320713.0,229454533333.33334,9949233333.333334,0.7163688370963256,23.062534131608132
hungary,2012-03-01,2012,3,5172545863.0,229157666666.66666,9946366666.666666,0.520043754302241,23.039334296275694
hungary,2012-04-01,2012,4,4330285972.0,228860800000.0,9943500000.0,0.43548911067531554,23.01612108412531
hungary,2012-05-01,2012,5,4278258465.0,229685333333.33334,9940700000.0,0.4303779879686541,23.105549240328482
hungary,2012-06-01,2012,6,4246721667.0,230509866666.66666,9937900000.0,0.4273258602924159,23.195027789237834
hungary,2012-07-01,2012,7,4295461954.0,231334400000.0,9935100000.0,0.4323521609243994,23.284556773459755
hungary,2012-08-01,2012,8,4278950622.9999995,232002466666.66666,9932500000.0,0.43080298243141196,23.357912576558434
hungary,2012-09-01,2012,9,4337438143.0,232670533333.33334,9929900000.0,0.4368058231200717,23.43130679395899
hungary,2012-10-01,2012,10,4717517417.0,233338600000.0,9927300000.0,0.4752064929034078,23.504739455843985
hungary,2012-11-01,2012,11,5201610356.0,234496066666.66666,9919433333.333334,0.5243858374974376,23.640066804891404
hungary,2012-12-01,2012,12,6648994888.0,235653533333.33334,9911566666.666666,0.670831878714095,23.77560896864606
hungary,2013-01-01,2013,1,6555969237.0,236811000000.0,9903700000.0,0.6619717112796227,23.91136645900017
hungary,2013-02-01,2013,2,5747289021.0,238227966666.66666,9900900000.0,0.5804814735024089,24.061243590650008
hungary,2013-03-01,2013,3,5891322222.0,239644933333.33334,9898100000.0,0.5951972825087644,24.211205517557243
hungary,2013-04-01,2013,4,4301742233.0,241061900000.0,9895300000.0,0.434725802451669,24.361252311703534
hungary,2013-05-01,2013,5,4167953663.9999995,242583200000.0,9892466666.666666,0.4213260255952341,24.522013383921774
hungary,2013-06-01,2013,6,4062534228.0,244104500000.0,9889633333.333334,0.4107871435745848,24.682866570718833
hungary,2013-07-01,2013,7,4173015247.0000005,245625800000.0,9886800000.0,0.42207946423514187,24.843811951288586
hungary,2013-08-01,2013,8,4152403711.0,246406933333.33334,9884300000.0,0.4201009389638113,24.929123289796276
hungary,2013-09-01,2013,9,4298427545.0,247188066666.66666,9881800000.0,0.434984268554312,25.01447779419404
hungary,2013-10-01,2013,10,4494196392.0,247969200000.0,9879300000.0,0.45491040782241654,25.09987549725183
hungary,2013-11-01,2013,11,5167159752.0,248634700000.0,9877400000.0,0.5231295434021098,25.17207969708628
hungary,2013-12-01,2013,12,6350750310.0,249300200000.0,9875500000.0,0.6430813943597793,25.244311680421244
hungary,2014-01-01,2014,1,6272735069.0,249965700000.0,9873600000.0,0.6353037462526333,25.31657146329606
hungary,2014-02-01,2014,2,5497757895.0,250915500000.0,9871833333.333334,0.5569135650250713,25.417315257213282
hungary,2014-03-01,2014,3,4987480179.0,251865300000.0,9870066666.666666,0.5053137276006241,25.518095115872235
hungary,2014-04-01,2014,4,4325208527.0,252815100000.0,9868300000.0,0.43829317379893196,25.61891105864232
hungary,2014-05-01,2014,5,4245249677.0,253630633333.33334,9866366666.666666,0.4302748742698258,25.70658905169414
hungary,2014-06-01,2014,6,4185210020.0000005,254446166666.66666,9864433333.333334,0.42427272592107,25.79430141281979
hungary,2014-07-01,2014,7,4238198365.9999995,255261700000.0,9862500000.0,0.42972860491761716,25.88204816223067
hungary,2014-08-01,2014,8,4152553834.9999995,255455800000.0,9860600000.0,0.42112587824270326,25.9067196722309
hungary,2014-09-01,2014,9,4392844317.0,255649900000.0,9858700000.0,0.44558048393804456,25.931400691774776
hungary,2014-10-01,2014,10,4796876601.0,255844000000.0,9856800000.0,0.4866565823593864,25.956091226361497
hungary,2014-11-01,2014,11,5455145724.0,257137433333.33334,9854400000.0,0.5535746188504628,26.093667126698058
hungary,2014-12-01,2014,12,6295073011.0,258430866666.66666,9852000000.0,0.6389639678237922,26.231310055487885
hungary,2015-01-01,2015,1,6439937034.0,259724300000.0,9849600000.0,0.6538272654727095,26.369020061728396
hungary,2015-02-01,2015,2,6007855892.0,260209833333.33334,9847133333.333334,0.6101121705809474,26.424932467655562
hungary,2015-03-01,2015,3,5592073542.0,260695366666.66666,9844666666.666666,0.5680307654229024,26.480872892259768
hungary,2015-04-01,2015,4,4626812693.0,261180900000.0,9842200000.0,0.4700994384385605,26.536841356607262
hungary,2015-05-01,2015,5,4389449487.0,262332000000.0,9840166666.666666,0.44607470947307803,26.65930455107468
hungary,2015-06-01,2015,6,4236650337.0,263483100000.0,9838133333.333334,0.4306355884246334,26.781818366627814
hungary,2015-07-01,2015,7,4404571369.0,264634200000.0,9836100000.0,0.44779652189384006,26.90438283466008
hungary,2015-08-01,2015,8,4421539044.0,266072866666.66666,9834366666.666666,0.4496007921879396,27.055414515762752
hungary,2015-09-01,2015,9,4578226832.0,267511533333.33334,9832633333.333334,0.465615535207591,27.206499445723253
hungary,2015-10-01,2015,10,5177527011.0,268950200000.0,9830900000.0,0.5266584962719588,27.35763765270728
hungary,2015-11-01,2015,11,5847060439.0,268625366666.66666,9829266666.666666,0.5948623266910383,27.32913611730953
hungary,2015-12-01,2015,12,6440057384.0,268300533333.33334,9827633333.333334,0.6553009423089315,27.300625108113515
hungary,2016-01-01,2016,1,6757568508.0,267975700000.0,9826000000.0,0.687723235090576,27.27210462039487
hungary,2016-02-01,2016,2,5236291001.0,270026866666.66666,9823433333.333334,0.5330408242535705,27.488033715299807
hungary,2016-03-01,2016,3,5499592300.0,272078033333.33334,9820866666.666666,0.5599905269731796,27.70407567560229
hungary,2016-04-01,2016,4,4506561779.0,274129200000.0,9818300000.0,0.4589961377224163,27.920230589816974
hungary,2016-05-01,2016,5,4495192881.0,274790866666.66666,9815400000.0,0.45797347851335657,27.995890811038436
hungary,2016-06-01,2016,6,4433209513.0,275452533333.3333,9812500000.0,0.45179205228025476,28.071595753715496
hungary,2016-07-01,2016,7,4460674983.0,276114200000.0,9809600000.0,0.45472547127303864,28.14734545751101
hungary,2016-08-01,2016,8,4465058414.0,276966866666.6667,9806900000.0,0.4552976388053309,28.24204046810579
hungary,2016-09-01,2016,9,4646071834.0,277819533333.3333,9804200000.0,0.47388586870932864,28.336787635231158
hungary,2016-10-01,2016,10,5436722603.0,278672200000.0,9801500000.0,0.5546827121358976,28.43158700198949
hungary,2016-11-01,2016,11,6038018667.0,280140200000.0,9798500000.0,0.616218672960147,28.590110731234372
hungary,2016-12-01,2016,12,7046861303.0,281608200000.0,9795500000.0,0.7193978156296259,28.74873156041039
hungary,2017-01-01,2017,1,7969879918.0,283076200000.0,9792500000.0,0.8138759170793975,28.907449578759255
hungary,2017-02-01,2017,2,6028522172.0,284120233333.3333,9790466666.666666,0.6157543227765786,29.02009097285114
hungary,2017-03-01,2017,3,5360938089.0,285164266666.6667,9788433333.333334,0.547680911381801,29.132779164524116
hungary,2017-04-01,2017,4,4973381452.0,286208300000.0,9786400000.0,0.5081931509032944,29.245514182947765
hungary,2017-05-01,2017,5,4644520395.0,287428600000.0,9784933333.333334,0.47466040255767367,29.374609944540584
hungary,2017-06-01,2017,6,4528519977.0,288648900000.0,9783466666.666666,0.46287477959414525,29.503744412341913
hungary,2017-07-01,2017,7,4578588807.0,289869200000.0,9782000000.0,0.468062646391331,29.63291760376201
hungary,2017-08-01,2017,8,4593636006.0,291757233333.3333,9780766666.666666,0.46966011587367046,29.82968956080471
hungary,2017-09-01,2017,9,4738461504.0,293645266666.6667,9779533333.333334,0.48452838622156474,30.02651114913459
hungary,2017-10-01,2017,10,5143861343.0,295533300000.0,9778300000.0,0.5260486324821287,30.223382387531576
hungary,2017-11-01,2017,11,6077696821.0,298020200000.0,9777500000.0,0.6216002885195602,30.48020455126566
hungary,2017-12-01,2017,12,6474823224.0,300507100000.0,9776700000.0,0.6622708300346742,30.737068745077583
hungary,2018-01-01,2018,1,7677357819.0,302994000000.0,9775900000.0,0.7853351424421281,30.993974979285795
hungary,2018-02-01,2018,2,5793785636.0,304853966666.6667,9775333333.333334,0.5926944318352315,31.18604310168451
hungary,2018-03-01,2018,3,5174977518.0,306713933333.3333,9774766666.666666,0.5294221022837715,31.37813349338262
hungary,2018-04-01,2018,4,4978495789.0,308573900000.0,9774200000.0,0.5093507181150375,31.57024615825336
hungary,2018-05-01,2018,5,4656778381.0,310928200000.0,9773733333.333334,0.47645850589334676,31.81263386218845
hungary,2018-06-01,2018,6,4530997647.0,313282500000.0,9773266666.666666,0.4636113800571628,32.05504471381115
hungary,2018-07-01,2018,7,4551698697.0,315636800000.0,9772800000.0,0.46575174944744596,32.29747871643746
hungary,2018-08-01,2018,8,4615146659.0,317208000000.0,9772333333.333334,0.47226660221032163,32.45980148036975
hungary,2018-09-01,2018,9,4708204596.0,318779200000.0,9771866666.666666,0.48181220196755314,32.62213974812045
hungary,2018-10-01,2018,10,5134848429.0,320350400000.0,9771400000.0,0.5254977207974292,32.78449352191088
hungary,2018-11-01,2018,11,6117270411.0,323510166666.6667,9770833333.333334,0.626074583641791,33.10978251599147
hungary,2018-12-01,2018,12,6499791661.0,326669933333.3333,9770266666.666666,0.6652624624029368,33.4351092430094
hungary,2019-01-01,2019,1,7570449764.0,329829700000.0,9769700000.0,0.7748907094383656,33.76047370953049
hungary,2019-02-01,2019,2,5777730190.0,331251100000.0,9768933333.333334,0.5914392076241691,33.90862530197769
hungary,2019-03-01,2019,3,5227461626.0,332672500000.0,9768166666.666666,0.5351527880700917,34.05680015014759
hungary,2019-04-01,2019,4,5022331196.0,334093900000.0,9767400000.0,0.5141932547044249,34.20499825951635
hungary,2019-05-01,2019,5,4700972177.0,337045833333.3333,9767066666.666666,0.4813084969557561,34.50839897342088
hungary,2019-06-01,2019,6,4564509105.0,339997766666.6667,9766733333.333334,0.46735269093726317,34.8118203971304
hungary,2019-07-01,2019,7,4580115695.0,342949700000.0,9766400000.0,0.4689666299762451,35.1152625327654
hungary,2019-08-01,2019,8,4628247590.0,344399666666.6667,9766566666.666666,0.47388685788591695,35.26312556101257
hungary,2019-09-01,2019,9,4741940678.0,345849633333.3333,9766733333.333334,0.4855196221868792,35.410983542774446
hungary,2019-10-01,2019,10,5163321418.0,347299600000.0,9766900000.0,0.5286550919943892,35.558836478309395
hungary,2019-11-01,2019,11,6041476338.0,,,,
hungary,2019-12-01,2019,12,6439457732.0,,,,
ireland,2000-01-01,2000,1,4188590779.0,108954000000.0,3783400000.0,1.1070969971454248,28.79790664481683
ireland,2000-02-01,2000,2,3998299432.0,110402500000.0,3787333333.3333335,1.0557030712902657,29.15045766590389
