,country,date,year,quarter,gdp
1094,portugal,7/1/2013,2013,3,2.93689E+11
1095,portugal,10/1/2013,2013,4,2.98968E+11
1096,portugal,1/1/2014,2014,1,2.96959E+11
1097,portugal,4/1/2014,2014,2,2.98516E+11
1098,portugal,7/1/2014,2014,3,2.99097E+11
1099,portugal,10/1/2014,2014,4,3.0124E+11
1100,portugal,1/1/2015,2015,1,3.02381E+11
1101,portugal,4/1/2015,2015,2,3.05451E+11
1102,portugal,7/1/2015,2015,3,3.08398E+11
1103,portugal,10/1/2015,2015,4,3.12762E+11
1104,portugal,1/1/2016,2016,1,3.18065E+11
1105,portugal,4/1/2016,2016,2,3.23999E+11
1106,portugal,7/1/2016,2016,3,3.29701E+11
1107,portugal,10/1/2016,2016,4,3.33855E+11
1108,portugal,1/1/2017,2017,1,3.37005E+11
1109,portugal,4/1/2017,2017,2,3.37883E+11
1110,portugal,7/1/2017,2017,3,3.40849E+11
1111,portugal,10/1/2017,2017,4,3.45715E+11
1112,portugal,1/1/2018,2018,1,3.50701E+11
1113,portugal,4/1/2018,2018,2,3.57337E+11
1114,portugal,7/1/2018,2018,3,3.61636E+11
1115,portugal,10/1/2018,2018,4,3.6727E+11
1116,portugal,1/1/2019,2019,1,3.74039E+11
1117,portugal,4/1/2019,2019,2,3.80837E+11
1118,portugal,7/1/2019,2019,3,3.86289E+11
1119,portugal,10/1/2019,2019,4,3.93785E+11
1120,romania,1/1/2000,2000,1,1.28444E+11
1121,romania,4/1/2000,2000,2,1.29859E+11
1122,romania,7/1/2000,2000,3,1.29535E+11
1123,romania,10/1/2000,2000,4,1.32291E+11
1124,romania,1/1/2001,2001,1,1.37747E+11
1125,romania,4/1/2001,2001,2,1.41119E+11
1126,romania,7/1/2001,2001,3,1.4421E+11
1127,romania,10/1/2001,2001,4,1.47247E+11
1128,romania,1/1/2002,2002,1,1.50193E+11
1129,romania,4/1/2002,2002,2,1.54123E+11
1130,romania,7/1/2002,2002,3,1.54208E+11
1131,romania,10/1/2002,2002,4,1.57249E+11
1132,romania,1/1/2003,2003,1,1.54316E+11
1133,romania,4/1/2003,2003,2,1.57863E+11
1134,romania,7/1/2003,2003,3,1.6396E+11
1135,romania,10/1/2003,2003,4,1.68557E+11
1136,romania,1/1/2004,2004,1,1.79733E+11
1137,romania,4/1/2004,2004,2,1.87807E+11
1138,romania,7/1/2004,2004,3,1.95626E+11
1139,romania,10/1/2004,2004,4,1.99343E+11
1140,romania,1/1/2005,2005,1,1.982E+11
1141,romania,4/1/2005,2005,2,1.96091E+11
1142,romania,7/1/2005,2005,3,2.04779E+11
1143,romania,10/1/2005,2005,4,2.15052E+11
1144,romania,1/1/2006,2006,1,2.27041E+11
1145,romania,4/1/2006,2006,2,2.41329E+11
1146,romania,7/1/2006,2006,3,2.49214E+11
1147,romania,10/1/2006,2006,4,2.5665E+11
1148,romania,1/1/2007,2007,1,2.67537E+11
1149,romania,4/1/2007,2007,2,2.77828E+11
1150,romania,7/1/2007,2007,3,2.85671E+11
1151,romania,10/1/2007,2007,4,3.02839E+11
1152,romania,1/1/2008,2008,1,3.27768E+11
1153,romania,4/1/2008,2008,2,3.40742E+11
1154,romania,7/1/2008,2008,3,3.49357E+11
1155,romania,10/1/2008,2008,4,3.47614E+11
1156,romania,1/1/2009,2009,1,3.32068E+11
1157,romania,4/1/2009,2009,2,3.33493E+11
1158,romania,7/1/2009,2009,3,3.37353E+11
1159,romania,10/1/2009,2009,4,3.45915E+11
1160,romania,1/1/2010,2010,1,3.37994E+11
1161,romania,4/1/2010,2010,2,3.48491E+11
1162,romania,7/1/2010,2010,3,3.53088E+11
1163,romania,10/1/2010,2010,4,3.62269E+11
1164,romania,1/1/2011,2011,1,3.72167E+11
1165,romania,4/1/2011,2011,2,3.74837E+11
1166,romania,7/1/2011,2011,3,3.83929E+11
1167,romania,10/1/2011,2011,4,3.83638E+11
1168,romania,1/1/2012,2012,1,3.91964E+11
1169,romania,4/1/2012,2012,2,4.00548E+11
1170,romania,7/1/2012,2012,3,3.95941E+11
1171,romania,10/1/2012,2012,4,3.97156E+11
1172,romania,1/1/2013,2013,1,3.86331E+11
1173,romania,4/1/2013,2013,2,3.90151E+11
1174,romania,7/1/2013,2013,3,3.92339E+11
1175,romania,10/1/2013,2013,4,3.98517E+11
1176,romania,1/1/2014,2014,1,4.03701E+11
1177,romania,4/1/2014,2014,2,4.06657E+11
1178,romania,7/1/2014,2014,3,4.13656E+11
1179,romania,10/1/2014,2014,4,4.15247E+11
1180,romania,1/1/2015,2015,1,4.18265E+11
1181,romania,4/1/2015,2015,2,4.17873E+11
1182,romania,7/1/2015,2015,3,4.31866E+11
1183,romania,10/1/2015,2015,4,4.42219E+11
1184,romania,1/1/2016,2016,1,4.50917E+11
1185,romania,4/1/2016,2016,2,4.66623E+11
1186,romania,7/1/2016,2016,3,4.73879E+11
1187,romania,10/1/2016,2016,4,4.87946E+11
1188,romania,1/1/2017,2017,1,5.11877E+11
1189,romania,4/1/2017,2017,2,5.20028E+11
1190,romania,7/1/2017,2017,3,5.29964E+11
1191,romania,10/1/2017,2017,4,5.39717E+11
1192,romania,1/1/2018,2018,1,5.48512E+11
1193,romania,4/1/2018,2018,2,5.65928E+11
1194,romania,7/1/2018,2018,3,5.8082E+11
1195,romania,10/1/2018,2018,4,5.9623E+11
1196,romania,1/1/2019,2019,1,6.11532E+11
1197,romania,4/1/2019,2019,2,6.32528E+11
1198,romania,7/1/2019,2019,3,6.46461E+11
1199,romania,10/1/2019,2019,4,6.60247E+11
1200,slovakia,1/1/2000,2000,1,59292900000
1201,slovakia,4/1/2000,2000,2,60694500000
1202,slovakia,7/1/2000,2000,3,61975400000
1203,slovakia,10/1/2000,2000,4,63250600000
1204,slovakia,1/1/2001,2001,1,64553300000
1205,slovakia,4/1/2001,2001,2,66109000000
1206,slovakia,7/1/2001,2001,3,66990700000
1207,slovakia,10/1/2001,2001,4,68907200000
1208,slovakia,1/1/2002,2002,1,69672500000
1209,slovakia,4/1/2002,2002,2,70708300000
1210,slovakia,7/1/2002,2002,3,72585400000
1211,slovakia,10/1/2002,2002,4,73306100000
1212,slovakia,1/1/2003,2003,1,74587800000
1213,slovakia,4/1/2003,2003,2,75791000000
1214,slovakia,7/1/2003,2003,3,76363800000
1215,slovakia,10/1/2003,2003,4,77999800000
1216,slovakia,1/1/2004,2004,1,79562100000
1217,slovakia,4/1/2004,2004,2,80516600000
1218,slovakia,7/1/2004,2004,3,82713400000
1219,slovakia,10/1/2004,2004,4,84381700000
1220,slovakia,1/1/2005,2005,1,85785500000
1221,slovakia,4/1/2005,2005,2,88130600000
1222,slovakia,7/1/2005,2005,3,90574400000
1223,slovakia,10/1/2005,2005,4,93169400000
1224,slovakia,1/1/2006,2006,1,96837700000
1225,slovakia,4/1/2006,2006,2,1.00505E+11
1226,slovakia,7/1/2006,2006,3,1.03129E+11
1227,slovakia,10/1/2006,2006,4,1.05967E+11
1228,slovakia,1/1/2007,2007,1,1.08115E+11
1229,slovakia,4/1/2007,2007,2,1.1106E+11
1230,slovakia,7/1/2007,2007,3,1.14647E+11
1231,slovakia,10/1/2007,2007,4,1.22829E+11
1232,slovakia,1/1/2008,2008,1,1.22439E+11
1233,slovakia,4/1/2008,2008,2,1.26071E+11
1234,slovakia,7/1/2008,2008,3,1.29858E+11
1235,slovakia,10/1/2008,2008,4,1.32473E+11
1236,slovakia,1/1/2009,2009,1,1.20061E+11
1237,slovakia,4/1/2009,2009,2,1.2247E+11
1238,slovakia,7/1/2009,2009,3,1.25523E+11
1239,slovakia,10/1/2009,2009,4,1.29373E+11
1240,slovakia,1/1/2010,2010,1,1.33347E+11
1241,slovakia,4/1/2010,2010,2,1.36261E+11
1242,slovakia,7/1/2010,2010,3,1.38424E+11
1243,slovakia,10/1/2010,2010,4,1.39788E+11
1244,slovakia,1/1/2011,2011,1,1.40083E+11
1245,slovakia,4/1/2011,2011,2,1.41312E+11
1246,slovakia,7/1/2011,2011,3,1.42302E+11
1247,slovakia,10/1/2011,2011,4,1.4331E+11
1248,slovakia,1/1/2012,2012,1,1.44335E+11
1249,slovakia,4/1/2012,2012,2,1.4527E+11
1250,slovakia,7/1/2012,2012,3,1.4655E+11
1251,slovakia,10/1/2012,2012,4,1.47761E+11
1252,slovakia,1/1/2013,2013,1,1.49344E+11
1253,slovakia,4/1/2013,2013,2,1.5085E+11
1254,slovakia,7/1/2013,2013,3,1.52467E+11
1255,slovakia,10/1/2013,2013,4,1.54106E+11
1256,slovakia,1/1/2014,2014,1,1.55204E+11
1257,slovakia,4/1/2014,2014,2,1.5663E+11
1258,slovakia,7/1/2014,2014,3,1.58095E+11
1259,slovakia,10/1/2014,2014,4,1.59265E+11
1260,slovakia,1/1/2015,2015,1,1.61359E+11
1261,slovakia,4/1/2015,2015,2,1.63016E+11
1262,slovakia,7/1/2015,2015,3,1.63994E+11
1263,slovakia,10/1/2015,2015,4,1.63646E+11
1264,slovakia,1/1/2016,2016,1,1.61747E+11
1265,slovakia,4/1/2016,2016,2,1.61584E+11
1266,slovakia,7/1/2016,2016,3,1.61101E+11
1267,slovakia,10/1/2016,2016,4,1.61565E+11
1268,slovakia,1/1/2017,2017,1,1.62448E+11
1269,slovakia,4/1/2017,2017,2,1.63255E+11
1270,slovakia,7/1/2017,2017,3,1.64176E+11
1271,slovakia,10/1/2017,2017,4,1.65885E+11
1272,slovakia,1/1/2018,2018,1,1.66996E+11
1273,slovakia,4/1/2018,2018,2,1.69696E+11
1274,slovakia,7/1/2018,2018,3,1.72158E+11
1275,slovakia,10/1/2018,2018,4,1.74609E+11
1276,slovakia,1/1/2019,2019,1,1.78352E+11
1277,slovakia,4/1/2019,2019,2,1.81313E+11
1278,slovakia,7/1/2019,2019,3,1.83718E+11
1279,slovakia,10/1/2019,2019,4,1.86519E+11
1280,spain,1/1/2000,2000,1,8.49958E+11
1281,spain,4/1/2000,2000,2,8.68901E+11
1282,spain,7/1/2000,2000,3,8.85026E+11
1283,spain,10/1/2000,2000,4,8.99243E+11
1284,spain,1/1/2001,2001,1,9.13486E+11
1285,spain,4/1/2001,2001,2,9.27658E+11
1286,spain,7/1/2001,2001,3,9.45533E+11
1287,spain,10/1/2001,2001,4,9.6398E+11
1288,spain,1/1/2002,2002,1,9.83965E+11
1289,spain,4/1/2002,2002,2,1.00398E+12
1290,spain,7/1/2002,2002,3,1.01906E+12
1291,spain,10/1/2002,2002,4,1.03201E+12
1292,spain,1/1/2003,2003,1,1.04178E+12
1293,spain,4/1/2003,2003,2,1.04808E+12
1294,spain,7/1/2003,2003,3,1.05995E+12
1295,spain,10/1/2003,2003,4,1.07665E+12
1296,spain,1/1/2004,2004,1,1.09411E+12
1297,spain,4/1/2004,2004,2,1.11503E+12
1298,spain,7/1/2004,2004,3,1.1324E+12
1299,spain,10/1/2004,2004,4,1.14676E+12
1300,spain,1/1/2005,2005,1,1.16298E+12
1301,spain,4/1/2005,2005,2,1.18469E+12
1302,spain,7/1/2005,2005,3,1.21694E+12
1303,spain,10/1/2005,2005,4,1.25681E+12
1304,spain,1/1/2006,2006,1,1.30663E+12
1305,spain,4/1/2006,2006,2,1.35143E+12
1306,spain,7/1/2006,2006,3,1.38708E+12
1307,spain,10/1/2006,2006,4,1.41139E+12
1308,spain,1/1/2007,2007,1,1.43603E+12
1309,spain,4/1/2007,2007,2,1.45901E+12
1310,spain,7/1/2007,2007,3,1.48034E+12
1311,spain,10/1/2007,2007,4,1.49946E+12
1312,spain,1/1/2008,2008,1,1.51399E+12
1313,spain,4/1/2008,2008,2,1.5293E+12
1314,spain,7/1/2008,2008,3,1.54436E+12
1315,spain,10/1/2008,2008,4,1.52699E+12
1316,spain,1/1/2009,2009,1,1.49033E+12
1317,spain,4/1/2009,2009,2,1.48802E+12
1318,spain,7/1/2009,2009,3,1.48871E+12
1319,spain,10/1/2009,2009,4,1.48457E+12
1320,spain,1/1/2010,2010,1,1.47483E+12
1321,spain,4/1/2010,2010,2,1.47527E+12
1322,spain,7/1/2010,2010,3,1.47283E+12
1323,spain,10/1/2010,2010,4,1.4795E+12
1324,spain,1/1/2011,2011,1,1.48597E+12
1325,spain,4/1/2011,2011,2,1.49222E+12
1326,spain,7/1/2011,2011,3,1.4933E+12
1327,spain,10/1/2011,2011,4,1.4869E+12
1328,spain,1/1/2012,2012,1,1.48363E+12
1329,spain,4/1/2012,2012,2,1.47885E+12
1330,spain,7/1/2012,2012,3,1.48405E+12
1331,spain,10/1/2012,2012,4,1.48822E+12
1332,spain,1/1/2013,2013,1,1.49731E+12
1333,spain,4/1/2013,2013,2,1.50656E+12
1334,spain,7/1/2013,2013,3,1.51691E+12
1335,spain,10/1/2013,2013,4,1.52995E+12
1336,spain,1/1/2014,2014,1,1.53983E+12
1337,spain,4/1/2014,2014,2,1.55296E+12
1338,spain,7/1/2014,2014,3,1.56678E+12
1339,spain,10/1/2014,2014,4,1.57653E+12
1340,spain,1/1/2015,2015,1,1.58551E+12
1341,spain,4/1/2015,2015,2,1.60982E+12
1342,spain,7/1/2015,2015,3,1.6334E+12
1343,spain,10/1/2015,2015,4,1.65934E+12
1344,spain,1/1/2016,2016,1,1.68572E+12
1345,spain,4/1/2016,2016,2,1.71974E+12
1346,spain,7/1/2016,2016,3,1.75154E+12
1347,spain,10/1/2016,2016,4,1.781E+12
1348,spain,1/1/2017,2017,1,1.81164E+12
1349,spain,4/1/2017,2017,2,1.83756E+12
1350,spain,7/1/2017,2017,3,1.85496E+12
1351,spain,10/1/2017,2017,4,1.86691E+12
1352,spain,1/1/2018,2018,1,1.87093E+12
1353,spain,4/1/2018,2018,2,1.89198E+12
1354,spain,7/1/2018,2018,3,1.91193E+12
1355,spain,10/1/2018,2018,4,1.94734E+12
1356,spain,1/1/2019,2019,1,1.99208E+12
1357,spain,4/1/2019,2019,2,2.02839E+12
1358,spain,7/1/2019,2019,3,2.04939E+12
1359,spain,10/1/2019,2019,4,2.05853E+12
1360,switzerland,1/1/2000,2000,1,2.58695E+11
1361,switzerland,4/1/2000,2000,2,2.61292E+11
1362,switzerland,7/1/2000,2000,3,2.65052E+11
1363,switzerland,10/1/2000,2000,4,2.6955E+11
1364,switzerland,1/1/2001,2001,1,2.70208E+11
1365,switzerland,4/1/2001,2001,2,2.73105E+11
1366,switzerland,7/1/2001,2001,3,2.74845E+11
1367,switzerland,10/1/2001,2001,4,2.76209E+11
1368,switzerland,1/1/2002,2002,1,2.79294E+11
1369,switzerland,4/1/2002,2002,2,2.82204E+11
1370,switzerland,7/1/2002,2002,3,2.83749E+11
1371,switzerland,10/1/2002,2002,4,2.83489E+11
1372,switzerland,1/1/2003,2003,1,2.81962E+11
1373,switzerland,4/1/2003,2003,2,2.81065E+11
1374,switzerland,7/1/2003,2003,3,2.8485E+11
1375,switzerland,10/1/2003,2003,4,2.89593E+11
1376,switzerland,1/1/2004,2004,1,2.93333E+11
1377,switzerland,4/1/2004,2004,2,2.97304E+11
1378,switzerland,7/1/2004,2004,3,2.97465E+11
1379,switzerland,10/1/2004,2004,4,2.98187E+11
1380,switzerland,1/1/2005,2005,1,2.99908E+11
1381,switzerland,4/1/2005,2005,2,3.04148E+11
1382,switzerland,7/1/2005,2005,3,3.11027E+11
1383,switzerland,10/1/2005,2005,4,3.19908E+11
1384,switzerland,1/1/2006,2006,1,3.31474E+11
1385,switzerland,4/1/2006,2006,2,3.42116E+11
1386,switzerland,7/1/2006,2006,3,3.51372E+11
1387,switzerland,10/1/2006,2006,4,3.61243E+11
1388,switzerland,1/1/2007,2007,1,3.70311E+11
1389,switzerland,4/1/2007,2007,2,3.81725E+11
1390,switzerland,7/1/2007,2007,3,3.89753E+11
1391,switzerland,10/1/2007,2007,4,3.97189E+11
1392,switzerland,1/1/2008,2008,1,4.03628E+11
1393,switzerland,4/1/2008,2008,2,4.12449E+11
1394,switzerland,7/1/2008,2008,3,4.19814E+11
1395,switzerland,10/1/2008,2008,4,4.09666E+11
1396,switzerland,1/1/2009,2009,1,4.04262E+11
1397,switzerland,4/1/2009,2009,2,4.06988E+11
1398,switzerland,7/1/2009,2009,3,4.13032E+11
1399,switzerland,10/1/2009,2009,4,4.15482E+11
1400,switzerland,1/1/2010,2010,1,4.18271E+11
1401,switzerland,4/1/2010,2010,2,4.22152E+11
1402,switzerland,7/1/2010,2010,3,4.26665E+11
1403,switzerland,10/1/2010,2010,4,4.35529E+11
1404,switzerland,1/1/2011,2011,1,4.44948E+11
1405,switzerland,4/1/2011,2011,2,4.5463E+11
1406,switzerland,7/1/2011,2011,3,4.58868E+11
1407,switzerland,10/1/2011,2011,4,4.61195E+11
1408,switzerland,1/1/2012,2012,1,4.67215E+11
1409,switzerland,4/1/2012,2012,2,4.712E+11
1410,switzerland,7/1/2012,2012,3,4.7961E+11
1411,switzerland,10/1/2012,2012,4,4.83786E+11
1412,switzerland,1/1/2013,2013,1,4.89949E+11
1413,switzerland,4/1/2013,2013,2,4.96242E+11
1414,switzerland,7/1/2013,2013,3,5.0305E+11
1415,switzerland,10/1/2013,2013,4,5.06773E+11
1416,switzerland,1/1/2014,2014,1,5.10029E+11
1417,switzerland,4/1/2014,2014,2,5.16899E+11
1418,switzerland,7/1/2014,2014,3,5.22693E+11
1419,switzerland,10/1/2014,2014,4,5.28587E+11
1420,switzerland,1/1/2015,2015,1,5.29403E+11
1421,switzerland,4/1/2015,2015,2,5.37765E+11
1422,switzerland,7/1/2015,2015,3,5.45147E+11
1423,switzerland,10/1/2015,2015,4,5.50035E+11
1424,switzerland,1/1/2016,2016,1,5.53343E+11
1425,switzerland,4/1/2016,2016,2,5.62511E+11
1426,switzerland,7/1/2016,2016,3,5.68042E+11
1427,switzerland,10/1/2016,2016,4,5.71365E+11
1428,switzerland,1/1/2017,2017,1,5.72459E+11
1429,switzerland,4/1/2017,2017,2,5.72815E+11
1430,switzerland,7/1/2017,2017,3,5.76119E+11
1431,switzerland,10/1/2017,2017,4,5.84622E+11
1432,switzerland,1/1/2018,2018,1,5.93334E+11
1433,switzerland,4/1/2018,2018,2,6.03356E+11
1434,switzerland,7/1/2018,2018,3,6.0326E+11
1435,switzerland,10/1/2018,2018,4,6.08631E+11
1436,switzerland,1/1/2019,2019,1,6.13765E+11
1437,switzerland,4/1/2019,2019,2,6.21493E+11
1438,switzerland,7/1/2019,2019,3,6.27078E+11
1439,switzerland,10/1/2019,2019,4,6.3224E+11
1440,united kingdom,1/1/2000,2000,1,1.52586E+12
1441,united kingdom,4/1/2000,2000,2,1.55374E+12
1442,united kingdom,7/1/2000,2000,3,1.57807E+12
1443,united kingdom,10/1/2000,2000,4,1.59555E+12
1444,united kingdom,1/1/2001,2001,1,1.6214E+12
1445,united kingdom,4/1/2001,2001,2,1.64211E+12
1446,united kingdom,7/1/2001,2001,3,1.66011E+12
1447,united kingdom,10/1/2001,2001,4,1.67274E+12
1448,united kingdom,1/1/2002,2002,1,1.69561E+12
1449,united kingdom,4/1/2002,2002,2,1.7167E+12
1450,united kingdom,7/1/2002,2002,3,1.73741E+12
1451,united kingdom,10/1/2002,2002,4,1.75876E+12
1452,united kingdom,1/1/2003,2003,1,1.77001E+12
1453,united kingdom,4/1/2003,2003,2,1.79219E+12
1454,united kingdom,7/1/2003,2003,3,1.82307E+12
1455,united kingdom,10/1/2003,2003,4,1.85616E+12
1456,united kingdom,1/1/2004,2004,1,1.8927E+12
1457,united kingdom,4/1/2004,2004,2,1.92666E+12
1458,united kingdom,7/1/2004,2004,3,1.93474E+12
1459,united kingdom,10/1/2004,2004,4,1.94169E+12
1460,united kingdom,1/1/2005,2005,1,1.93899E+12
1461,united kingdom,4/1/2005,2005,2,1.95739E+12
1462,united kingdom,7/1/2005,2005,3,1.98577E+12
1463,united kingdom,10/1/2005,2005,4,2.02988E+12
1464,united kingdom,1/1/2006,2006,1,2.07644E+12
1465,united kingdom,4/1/2006,2006,2,2.11489E+12
1466,united kingdom,7/1/2006,2006,3,2.13354E+12
1467,united kingdom,10/1/2006,2006,4,2.13316E+12
1468,united kingdom,1/1/2007,2007,1,2.14407E+12
1469,united kingdom,4/1/2007,2007,2,2.16475E+12
1470,united kingdom,7/1/2007,2007,3,2.18884E+12
1471,united kingdom,10/1/2007,2007,4,2.22147E+12
1472,united kingdom,1/1/2008,2008,1,2.26933E+12
1473,united kingdom,4/1/2008,2008,2,2.29248E+12
1474,united kingdom,7/1/2008,2008,3,2.28658E+12
1475,united kingdom,10/1/2008,2008,4,2.24266E+12
1476,united kingdom,1/1/2009,2009,1,2.18597E+12
1477,united kingdom,4/1/2009,2009,2,2.17351E+12
1478,united kingdom,7/1/2009,2009,3,2.18328E+12
1479,united kingdom,10/1/2009,2009,4,2.19957E+12
1480,united kingdom,1/1/2010,2010,1,2.24744E+12
1481,united kingdom,4/1/2010,2010,2,2.29181E+12
1482,united kingdom,7/1/2010,2010,3,2.31561E+12
1483,united kingdom,10/1/2010,2010,4,2.32934E+12
1484,united kingdom,1/1/2011,2011,1,2.34569E+12
1485,united kingdom,4/1/2011,2011,2,2.34895E+12
1486,united kingdom,7/1/2011,2011,3,2.36519E+12
1487,united kingdom,10/1/2011,2011,4,2.36842E+12
1488,united kingdom,1/1/2012,2012,1,2.40296E+12
1489,united kingdom,4/1/2012,2012,2,2.41561E+12
1490,united kingdom,7/1/2012,2012,3,2.46463E+12
1491,united kingdom,10/1/2012,2012,4,2.48457E+12
1492,united kingdom,1/1/2013,2013,1,2.51735E+12
1493,united kingdom,4/1/2013,2013,2,2.5492E+12
1494,united kingdom,7/1/2013,2013,3,2.58301E+12
1495,united kingdom,10/1/2013,2013,4,2.60466E+12
1496,united kingdom,1/1/2014,2014,1,2.62722E+12
1497,united kingdom,4/1/2014,2014,2,2.65084E+12
1498,united kingdom,7/1/2014,2014,3,2.68391E+12
1499,united kingdom,10/1/2014,2014,4,2.70636E+12
1500,united kingdom,1/1/2015,2015,1,2.72564E+12
1501,united kingdom,4/1/2015,2015,2,2.75911E+12
1502,united kingdom,7/1/2015,2015,3,2.78879E+12
1503,united kingdom,10/1/2015,2015,4,2.8222E+12
1504,united kingdom,1/1/2016,2016,1,2.84469E+12
1505,united kingdom,4/1/2016,2016,2,2.88739E+12
1506,united kingdom,7/1/2016,2016,3,2.92034E+12
1507,united kingdom,10/1/2016,2016,4,2.96261E+12
1508,united kingdom,1/1/2017,2017,1,3.00563E+12
1509,united kingdom,4/1/2017,2017,2,3.0314E+12
1510,united kingdom,7/1/2017,2017,3,3.05682E+12
1511,united kingdom,10/1/2017,2017,4,3.0884E+12
1512,united kingdom,1/1/2018,2018,1,3.09455E+12
1513,united kingdom,4/1/2018,2018,2,3.12399E+12
1514,united kingdom,7/1/2018,2018,3,3.14997E+12
1515,united kingdom,10/1/2018,2018,4,3.17971E+12
1516,united kingdom,1/1/2019,2019,1,3.22125E+12
1517,united kingdom,4/1/2019,2019,2,3.26342E+12
1518,united kingdom,7/1/2019,2019,3,3.32251E+12
1519,united kingdom,10/1/2019,2019,4,3.37129E+12
