country,date,co2_quarterly,pop_quarterly,gdp_quarterly,co2_quarterly_cap,gdp_quarterly_cap
greece,2013-07,19157640.82,10955600.0,287194700000.0,1.7486619464018403,26214.420022636827
greece,2013-12,21175302.628,10936400.0,291125700000.0,1.9362223974982626,26619.884056910865
greece,2014-01,21261308.504,10918000.0,289861100000.0,1.9473629331379374,26548.919215973623
greece,2014-04,18226084.897,10901100.0,290702600000.0,1.6719491516452467,26667.272110154023
greece,2014-07,18923722.456,10883800.0,292383900000.0,1.7387054572851395,26864.137525496608
greece,2014-12,19657839.162,10866600.0,288427700000.0,1.809014702114737,26542.589218338762
greece,2015-01,20625116.826,10848600.0,289409900000.0,1.9011777396161718,26677.165717235403
greece,2015-04,16858727.377,10830400.0,290035600000.0,1.556611701968533,26779.768060274782
greece,2015-07,19139746.287,10811600.0,286016800000.0,1.7702972998446114,26454.622812534686
greece,2015-12,20119028.138,10793000.0,291262300000.0,1.8640811765032892,26986.22255165385
greece,2016-01,19760705.312,10781800.0,292036800000.0,1.8327835159249846,27086.08952123022
greece,2016-04,16099392.649,10778000.0,293398200000.0,1.4937272823343848,27221.95212469846
greece,2016-07,17930795.642,10774000.0,298949200000.0,1.664265420642287,27747.280490068682
greece,2016-12,21183891.558,10770100.0,302274100000.0,1.966916886379885,28066.04395502363
greece,2017-01,21405061.299999997,10764800.0,304888100000.0,1.9884309322978595,28322.690621284186
greece,2017-04,16670715.236000001,10758100.0,305456600000.0,1.5495966049767154,28393.173515769515
greece,2017-07,17537711.659,10751300.0,311215400000.0,1.6312177745016883,28946.769227907324
greece,2017-12,19573077.711999997,10744500.0,308757600000.0,1.8216834391549162,28736.33952254642
greece,2018-01,20407897.332999997,10739100.0,313276200000.0,1.9003359064539855,29171.55068860519
greece,2018-04,16570555.662999999,10735000.0,316494700000.0,1.5436009001397297,29482.505822077317
greece,2018-07,17403496.157,10730800.0,317341300000.0,1.6218265326909458,29572.9395758005
greece,2018-12,18932789.153,10726700.0,321997900000.0,1.765015256602683,30018.35606477295
greece,2019-01,19461393.237,10723800.0,327434200000.0,1.8147851728864768,30533.4116637759
greece,2019-04,15287075.584999999,10722300.0,334650500000.0,1.4257272772632736,31210.701062272088
greece,2019-07,15714486.236,10720800.0,334485100000.0,1.4657941791657338,31199.63995224237
greece,2019-12,17812403.892,10719300.0,335562200000.0,1.661713348073102,31304.488166204883
hungary,2000-01,19182888.938,10217100.0,116472300000.0,1.877527766000137,11399.741609654402
hungary,2000-04,13728652.678,10211300.0,119002900000.0,1.3444568936374408,11654.040132010616
hungary,2000-07,13486816.993,10205800.0,122385500000.0,1.3214855271512278,11991.759587685434
hungary,2000-12,16673361.68,10201000.0,126176000000.0,1.634483058523674,12368.983432996765
hungary,2001-01,17777112.759999998,10197200.0,129627900000.0,1.7433327540893577,12712.107245126113
hungary,2001-04,14274414.358,10191900.0,133762900000.0,1.4005646011047987,13124.432147097205
hungary,2001-07,13987210.101,10185600.0,136491299999.99998,1.3732337909401509,13400.41823751178
hungary,2001-12,19299038.582,10178200.0,138371300000.0,1.896115087343538,13594.869426814172
hungary,2002-01,18297964.909,10170200.0,144289000000.0,1.7991745402253645,14187.42994238068
hungary,2002-04,14294267.962000001,10161700.0,145694000000.0,1.406680768178553,14337.561628467678
hungary,2002-07,13370864.480999999,10153200.0,148614500000.0,1.3169113659732892,14637.20797384076
hungary,2002-12,18012430.466,10145500.0,151619600000.0,1.7754108191809175,14944.517273668129
hungary,2003-01,19766727.052,10136800.0,153133400000.0,1.9499967496645885,15106.680609265251
hungary,2003-04,14491303.296999998,10129300.0,155372000000.0,1.4306322546474088,15338.868431184781
hungary,2003-07,14588343.161999999,10123200.0,157874400000.0,1.4410802080369842,15595.305832147937
hungary,2003-12,17474212.163000003,10117900.0,160534600000.0,1.727059188467963,15866.395200585102
hungary,2004-01,19487692.788,10113200.0,162630800000.0,1.9269561353478621,16081.042597792983
hungary,2004-04,14467044.966,10108800.0,164332800000.0,1.431133761277303,16256.410256410256
hungary,2004-07,13966977.474,10103100.0,165187400000.0,1.3824447421088577,16350.16974987875
hungary,2004-12,17869990.314,10097900.0,165570500000.0,1.7696739236871033,16396.527990968418
hungary,2005-01,20815340.606,10094100.0,167101300000.0,2.0621294227320908,16554.3535332521
hungary,2005-04,14783219.262,10088600.0,171371400000.0,1.4653390224609957,16986.638383918482
hungary,2005-07,14721006.748,10082700.0,174014000000.0,1.4600262576492407,17258.670792545647
hungary,2005-12,18735699.424,10077800.0,177654100000.0,1.8591060969656075,17628.262120700947
hungary,2006-01,20996473.095,10074400.0,179815000000.0,2.0841412982410863,17848.705630111966
hungary,2006-04,14914413.383000001,10071500.0,184552500000.0,1.480853237650797,18324.231743037282
hungary,2006-07,14437338.989,10067500.0,187340000000.0,1.4340540341693568,18608.393344921777
hungary,2006-12,18160244.726,10064400.0,188765600000.0,1.804404110130758,18755.772823019754
hungary,2007-01,17963168.372,10062300.0,188737700000.0,1.7851950719020504,18756.914423143815
hungary,2007-04,14787552.616,10057200.0,189574200000.0,1.470344888835859,18849.60028636201
hungary,2007-07,14692405.943,10051700.0,193221000000.0,1.4616836896246406,19222.71854512172
hungary,2007-12,19891733.926,10046500.0,196623400000.0,1.9799665481510973,19571.33330015428
hungary,2008-01,19162298.692,10042200.0,203899100000.0,1.908177360737687,20304.226165581247
hungary,2008-04,15220730.888999999,10038600.0,208094100000.0,1.5162204778554778,20729.394537086846
hungary,2008-07,14923307.652999999,10035600.0,211162800000.0,1.4870369138865638,21041.372713141216
hungary,2008-12,18443063.594,10032000.0,209121100000.0,1.8384234045055823,20845.40470494418
hungary,2009-01,19068530.618,10027400.0,204467200000.0,1.9016425611823604,20390.849073538506
hungary,2009-04,13493406.336000001,10023400.0,206723800000.0,1.3461905477183391,20624.119560229065
hungary,2009-07,13307674.599999998,10020100.0,208593400000.0,1.3280979830540611,20817.49683136895
hungary,2009-12,17543451.17,10015800.0,211079000000.0,1.7515776243535217,21074.602128636754
hungary,2010-01,19264078.105,10011300.0,212282300000.0,1.9242334267277976,21204.269175831312
hungary,2010-04,13856189.179,10006000.0,215948900000.0,1.3847880450729562,21581.9408354987
hungary,2010-07,13490145.390999999,9997500.0,219511600000.0,1.3493518770692672,21956.649162290574
hungary,2010-12,18227278.129,9988500.0,221923700000.0,1.8248263632177004,22217.920608700006
hungary,2011-01,19394948.711999997,9981400.0,226116900000.0,1.9431090540405151,22653.826116576834
hungary,2011-04,13712099.028,9974700.0,228396200000.0,1.374687863093627,22897.550803532937
hungary,2011-07,13599028.121,9968500.0,230595800000.0,1.364200042233034,23132.44720870743
hungary,2011-12,17776397.203,9963500.0,233418800000.0,1.7841518746424452,23427.389973402922
hungary,2012-01,18757493.478,9952100.0,229751400000.0,1.8847774316978327,23085.720601682056
hungary,2012-04,12855266.103999998,9943500.0,228860800000.0,1.292831106149746,23016.12108412531
hungary,2012-07,12911850.719999999,9935100.0,231334400000.0,1.2996196032249296,23284.556773459753
hungary,2012-12,16568122.661,9927300.0,233338600000.0,1.668945499884158,23504.739455843985
hungary,2013-01,18194580.48,9903700.0,236811000000.0,1.8371498005795814,23911.36645900017
hungary,2013-04,12532230.125,9895300.0,241061900000.0,1.2664830904570856,24361.252311703534
hungary,2013-07,12623846.503,9886800.0,245625800000.0,1.276838461686289,24843.811951288586
hungary,2013-12,16012106.454,9879300.0,247969200000.0,1.6207733800977802,25099.87549725183
hungary,2014-01,16757973.143,9873600.0,249965700000.0,1.697250561396046,25316.571463296063
hungary,2014-04,12755668.224,9868300.0,252815100000.0,1.2925902358055592,25618.91105864232
hungary,2014-07,12783596.518,9862500.0,255261700000.0,1.296182156451204,25882.048162230672
hungary,2014-12,16547095.336,9856800.0,255844000000.0,1.6787492224657088,25956.091226361496
hungary,2015-01,18039866.468000002,9849600.0,259724300000.0,1.831532901640676,26369.020061728395
hungary,2015-04,13252912.517,9842200.0,261180900000.0,1.3465396473349456,26536.841356607263
hungary,2015-07,13404337.245000001,9836100.0,264634200000.0,1.3627695168816911,26904.38283466008
hungary,2015-12,17464644.834,9830900.0,268950200000.0,1.7765051860968983,27357.63765270728
hungary,2016-01,17493451.809,9826000.0,267975700000.0,1.7803227975778546,27272.10462039487
hungary,2016-04,13434964.173,9818300.0,274129200000.0,1.3683595095892365,27920.230589816976
hungary,2016-07,13571805.231,9809600.0,276114200000.0,1.3835227971578863,28147.345457511008
hungary,2016-12,18521602.573,9801500.0,278672200000.0,1.889670210988114,28431.58700198949
hungary,2017-01,19359340.179,9792500.0,283076200000.0,1.9769558518253767,28907.449578759253
hungary,2017-04,14146421.824,9786400.0,286208300000.0,1.4455184566336956,29245.514182947765
hungary,2017-07,13910686.317,9782000.0,289869200000.0,1.422069752300143,29632.917603762013
hungary,2017-12,17696381.388,9778300.0,295533300000.0,1.8097605297444341,30223.382387531576
hungary,2018-01,18646120.972999997,9775900.0,302994000000.0,1.9073559440051553,30993.974979285795
hungary,2018-04,14166271.817,9774200.0,308573900000.0,1.4493535856642998,31570.24615825336
hungary,2018-07,13875049.952,9772800.0,315636800000.0,1.4197619875573018,32297.478716437457
hungary,2018-12,17751910.501000002,9771400.0,320350400000.0,1.8167212989950265,32784.49352191088
hungary,2019-01,18575641.58,9769700.0,329829700000.0,1.9013523015036284,33760.47370953049
hungary,2019-04,14287812.478,9767400.0,334093900000.0,1.4628061181071728,34204.99825951635
hungary,2019-07,13950303.963,9766400.0,342949700000.0,1.4283977681643185,35115.2625327654
hungary,2019-12,17644255.488,9766900.0,347299600000.0,1.806535900644012,35558.83647830939
iceland,2000-01,810752.8913999998,280000.0,8247500000.0,2.8955460407142852,29455.35714285714
iceland,2000-04,711585.1223,281100.0,8248600000.0,2.5314305311277128,29344.005691924584
iceland,2000-07,583524.9119,282100.0,8514600000.0,2.06850376426799,30182.913860333214
iceland,2000-12,767022.2491,283200.0,8486000000.0,2.7084118965395483,29964.689265536723
iceland,2001-01,835949.073,284100.0,8673100000.0,2.9424465786694824,30528.335093277015
iceland,2001-04,734870.9055999999,285000.0,9058300000.0,2.578494405614035,31783.508771929824
iceland,2001-07,620943.1054,285700.0,8977600000.0,2.173409539376969,31423.17115855793
iceland,2001-12,786285.7235000001,286500.0,9609900000.0,2.7444527870855153,33542.40837696335
iceland,2002-01,909182.2604,287000.0,9131800000.0,3.1678824404181185,31818.118466898955
iceland,2002-04,771277.9057,287500.0,9449300000.0,2.682705758956522,32867.13043478261
iceland,2002-07,651930.9951,287900.0,9387600000.0,2.264435550885724,32607.155262243836
iceland,2002-12,818010.9671,288400.0,9535600000.0,2.8363764462552012,33063.80027739251
iceland,2003-01,872045.4883,288800.0,9627000000.0,3.0195480896814404,33334.48753462604
iceland,2003-04,762271.6906999999,289200.0,9282900000.0,2.6357942278699857,32098.547717842324
iceland,2003-07,640696.0272,289800.0,9329700000.0,2.2108213498964804,32193.5817805383
iceland,2003-12,847492.189,290500.0,9633100000.0,2.9173569328743545,33160.41308089501
iceland,2004-01,901604.8017,291500.0,10147900000.0,3.0929838823327613,34812.69296740995
iceland,2004-04,778515.621,292500.0,10094500000.0,2.661591866666667,34511.11111111111
iceland,2004-07,659933.6373,293000.0,10613100000.0,2.252333233105802,36222.184300341294
iceland,2004-12,872308.1716,293600.0,10750200000.0,2.971076878746594,36615.12261580381
iceland,2005-01,883746.9134999999,294600.0,10460500000.0,2.9998198014256614,35507.46775288527
iceland,2005-04,778202.9122,295800.0,11125200000.0,2.630841488167681,37610.5476673428
iceland,2005-07,670798.9629,297800.0,11261200000.0,2.252514986232371,37814.64069845534
iceland,2005-12,850420.4176,299900.0,11460000000.0,2.835679951983995,38212.73757919306
iceland,2006-01,902497.7939,301900.0,11584000000.0,2.98939315634316,38370.321298443196
iceland,2006-04,819047.892,304200.0,12126400000.0,2.692465128205128,39863.24786324786
iceland,2006-07,697789.4552,305900.0,12224600000.0,2.281103155279503,39962.73291925466
iceland,2006-12,871032.1939000001,307700.0,12280200000.0,2.8307838605784856,39909.65225869353
iceland,2007-01,983673.7518,309400.0,12372300000.0,3.1792946082740787,39988.04137039431
iceland,2007-04,859003.1505,311300.0,12931800000.0,2.7594062014134275,41541.27850947639
iceland,2007-07,753999.6956,313400.0,12912600000.0,2.4058701199744736,41201.65922144225
iceland,2007-12,921073.7437,315500.0,13463800000.0,2.919409647226624,42674.48494453249
iceland,2008-01,1062583.3771000002,317200.0,13233000000.0,3.3498845431904165,41718.15889029004
iceland,2008-04,936696.7585,319200.0,14018500000.0,2.9345136544486214,43917.606516290725
iceland,2008-07,802785.889,319400.0,13640100000.0,2.5134185629304944,42705.385097056984
iceland,2008-12,1012616.3674999999,319500.0,14579200000.0,3.1693783020344286,45631.298904538344
iceland,2009-01,1071868.4264,319200.0,13184100000.0,3.35798379197995,41303.57142857143
iceland,2009-04,941620.9828000001,319100.0,13268400000.0,2.9508648787214042,41580.695706675026
iceland,2009-07,816855.6331,318500.0,13461600000.0,2.5646958653061223,42265.62009419152
iceland,2009-12,1018380.0622,317600.0,13404500000.0,3.206486341939547,42205.60453400504
iceland,2010-01,1039346.5917,317800.0,12468500000.0,3.270442390497168,39233.79483952171
iceland,2010-04,926338.476,317800.0,12757000000.0,2.9148473127753305,40141.59848961611
iceland,2010-07,789240.9671,318300.0,12416000000.0,2.4795506349355954,39007.22588752749
iceland,2010-12,1000452.0320000001,318600.0,12955100000.0,3.140150759573133,40662.58631512869
iceland,2011-01,996995.8833000001,319000.0,12593100000.0,3.125378944514107,39476.80250783699
iceland,2011-04,897177.9199000001,319100.0,12931600000.0,2.8115885926041995,40525.22720150423
iceland,2011-07,768820.0275000001,319200.0,13232200000.0,2.4085840460526318,41454.260651629076
iceland,2011-12,960327.9841,319600.0,13485700000.0,3.004780926470588,42195.556946182725
iceland,2012-01,1003551.2704,320000.0,13258100000.0,3.13609772,41431.5625
iceland,2012-04,910812.1371,320200.0,13334900000.0,2.844510109618988,41645.53404122424
iceland,2012-07,780680.2083999999,320700.0,13486400000.0,2.4343006186467098,42053.00904271905
iceland,2012-12,977223.8662,321900.0,13811600000.0,3.035799522211867,42906.49269959615
iceland,2013-01,1037428.623,322900.0,14123700000.0,3.2128480117683496,43740.167234437904
iceland,2013-04,944970.5557,323800.0,14226000000.0,2.9183772566399013,43934.52748610253
iceland,2013-07,808369.1093,325000.0,14333900000.0,2.4872895670769233,44104.307692307695
iceland,2013-12,1012907.068,325600.0,14845500000.0,3.1108939434889433,45594.28746928747
iceland,2014-01,1002473.2778,326300.0,14615600000.0,3.072244185718664,44791.90928593319
iceland,2014-04,889722.2918,327100.0,14672300000.0,2.7200314637725467,44855.7016202996
iceland,2014-07,767737.3548,328100.0,15464700000.0,2.339949267906126,47134.105455653764
iceland,2014-12,968124.7985,329100.0,15458400000.0,2.9417344226678823,46971.74111212397
iceland,2015-01,1035501.9192,329700.0,15499700000.0,3.140739821656051,47011.525629360025
iceland,2015-04,937786.2046999999,330600.0,16418800000.0,2.8366188889897153,49663.641863278885
iceland,2015-07,795019.627,331200.0,16473800000.0,2.40042157910628,49739.73429951691
iceland,2015-12,988865.2417,332800.0,16767900000.000002,2.9713498849158655,50384.314903846156
iceland,2016-01,898422.0146,334300.0,16604300000.0,2.6874723739156448,49668.860305115166
iceland,2016-04,799154.917,336100.0,17828000000.0,2.3777295953585242,53043.73698304076
iceland,2016-07,699678.3378,337400.0,18409400000.0,2.0737354410195614,54562.53704801422
iceland,2016-12,836502.1279,338500.0,19007400000.0,2.471202741211226,56151.846381093055
iceland,2017-01,914733.3221999999,340200.0,18445800000.0,2.6888104708994707,54220.45855379189
iceland,2017-04,837562.6768,344000.0,19013500000.0,2.434775223255814,55271.8023255814
iceland,2017-07,727178.8415999999,346500.0,19267500000.0,2.098640235497835,55606.06060606061
iceland,2017-12,902693.3212,348700.0,19687300000.0,2.58873909148265,56459.133926010894
iceland,2018-01,908556.6468,350800.0,19665000000.0,2.5899562337514253,56057.582668187
iceland,2018-04,833851.0271000001,353200.0,20128400000.0,2.3608466225934315,56988.67497168743
iceland,2018-07,725314.4444,355300.0,20087100000.0,2.0414141412890516,56535.60371517028
iceland,2018-12,899131.0800999999,357100.0,20828700000.0,2.5178691685802295,58327.359283113976
iceland,2019-01,895608.0348,358800.0,21092500000.0,2.4961204983277594,58786.23188405797
iceland,2019-04,822681.6702,360600.0,21467300000.0,2.2814244875207987,59532.16860787576
iceland,2019-07,716695.6822,362500.0,21447900000.0,1.9770915371034483,59166.620689655174
iceland,2019-12,885870.6129000001,364300.0,21960200000.0,2.431706321438375,60280.53801811694
ireland,2000-01,12285078.969,3783400.0,108954000000.0,3.2471002191150817,28797.90664481683
ireland,2000-04,10990822.186999999,3795200.0,113299500000.0,2.8959797077887854,29853.367411467116
ireland,2000-07,9398415.962,3809600.0,116825800000.0,2.467034849328013,30666.159176816465
ireland,2000-12,12303893.215,3828700.0,119494300000.0,3.21359553242615,31210.149659153238
ireland,2001-01,13413452.89,3839900.0,122644000000.0,3.493177658272351,31939.373421182845
ireland,2001-04,11359862.48,3855000.0,124360200000.0,2.946786635538262,32259.455252918287
ireland,2001-07,9982285.303,3871600.0,124995000000.0,2.5783359084099597,32285.101766711436
ireland,2001-12,12474071.192,3888700.0,127798800000.0,3.207774112685473,32864.14482989174
ireland,2002-01,12096378.913,3906100.0,133769299999.99998,3.096791918537672,34246.255856224874
ireland,2002-04,12111773.333,3924900.0,134681400000.0,3.085880744222783,34314.606741573036
ireland,2002-07,9608213.17,3940100.0,138915400000.0,2.438570891601736,35256.82089287074
ireland,2002-12,12240212.997000001,3956200.0,140253000000.0,3.0939318024872358,35451.44330418078
ireland,2003-01,11724486.79,3973400.0,140076400000.0,2.9507441460713744,35253.5360144964
ireland,2003-04,11353493.965,3988300.0,140920600000.0,2.8467000890103553,35333.50048893012
ireland,2003-07,9745107.728,4004800.0,141868800000.0,2.4333569037155414,35424.690371554134
ireland,2003-12,13008127.977,4021300.0,151316200000.0,3.2348066488449008,37628.67729341258
ireland,2004-01,13207842.553,4037700.0,152149800000.0,3.271130235777794,37682.29437551081
ireland,2004-04,11010334.527,4055200.0,156291800000.0,2.7151150441408562,38541.083053856775
ireland,2004-07,9648450.792,4076700.0,156090700000.0,2.366730638016042,38288.49314396448
ireland,2004-12,12442239.378999999,4099800.0,160283700000.0,3.0348405724669494,39095.492463046976
ireland,2005-01,13452101.848,4122500.0,162131300000.0,3.263093231776834,39328.392965433595
ireland,2005-04,11810012.561999999,4145399.9999999995,165310300000.0,2.848944025184542,39878.00935977228
ireland,2005-07,10069685.373,4172600.0000000005,165728600000.0,2.4132879674543446,39718.30513348991
ireland,2005-12,13184419.251,4199800.0,173151200000.0,3.1392969310443353,41228.43944949759
ireland,2006-01,14127259.684,4226200.0,181337600000.0,3.3427806738914394,42907.95513700251
ireland,2006-04,11932677.285,4245400.0,185132000000.0,2.8107309758797756,43607.669477552176
ireland,2006-07,10017990.895,4287400.0,190138700000.0,2.3366121413910528,44348.25302047861
ireland,2006-12,13078867.513,4320800.0,192582900000.0,3.0269550807720793,44571.12108868728
ireland,2007-01,13473476.463999998,4354400.0,205006700000.0,3.094221124379937,47080.35550248025
ireland,2007-04,11386748.435,4386200.0,203608000000.0,2.5960394954630432,46420.13588071679
ireland,2007-07,10495899.734000001,4415700.0,199570000000.0,2.3769503666462852,45195.552234073875
ireland,2007-12,13124178.798,4444800.0,205718700000.0,2.9527040132289417,46283.00485961123
ireland,2008-01,13170067.092,4472100.0,201775600000.0,2.9449402052726907,45118.758525077705
ireland,2008-04,11475628.087,4491700.0,197836200000.0,2.554851857203286,44044.83825723
ireland,2008-07,10139654.675,4504600.0,197031200000.0,2.250955617590907,43739.99911201883
ireland,2008-12,13131092.538999999,4515800.0,188246300000.0,2.907810917002524,41686.146419239114
ireland,2009-01,12276035.030000001,4526600.0,186826100000.0,2.711976987142668,41272.942164096676
ireland,2009-04,10179502.455,4537800.0,187216600000.0,2.2432682037551235,41257.12900524483
ireland,2009-07,8951978.378,4545200.0,185883400000.0,1.9695455377101119,40896.63821173986
ireland,2009-12,11718844.435,4547000.0,181378200000.0,2.577269504068617,39889.64152188256
ireland,2010-01,12363400.436999999,4552200.0,190137400000.0,2.7159176743113216,41768.2439260138
ireland,2010-04,9861126.352,4556700.0,194250700000.0,2.1640938293062963,42629.68815151315
ireland,2010-07,8711730.039,4562100.0,196116800000.0,1.9095876984283555,42988.27294447732
ireland,2010-12,12060840.504999999,4567900.0,195309200000.0,2.640346878215372,42756.890474835265
ireland,2011-01,11329091.424,4572200.0,203534200000.0,2.47782061677092,44515.594243471416
ireland,2011-04,9235108.809,4576900.0,208167800000.0,2.017765039437174,45482.26965850248
ireland,2011-07,8504060.311,4580500.0,206601300000.0,1.8565790439908307,45104.53007313612
ireland,2011-12,10121436.465,4584600.0,207056700000.0,2.207703281638529,45163.52571652925
ireland,2012-01,10523332.536,4590000.0,210954500000.0,2.2926650405228757,45959.58605664488
ireland,2012-04,9744545.121,4594800.0,213825600000.0,2.12077677396187,46536.43248890049
ireland,2012-07,8387725.683,4600100.0,213082800000.0,1.823378988065477,46321.34084041651
ireland,2012-12,10909553.551,4604800.0,214805100000.0,2.3691698990184156,46648.084607366225
ireland,2013-01,11100297.543,4610300.0,216226400000.0,2.4077169691777107,46900.72229572913
ireland,2013-04,9366153.423999999,4616100.0,219397400000.0,2.0290187439613523,47528.73637919456
ireland,2013-07,8008742.813999999,4623100.0,225135600000.0,1.7323317284938675,48697.97322143151
ireland,2013-12,10098788.181,4630500.0,221100000000.0,2.1809282325882733,47748.62325882734
ireland,2014-01,10423428.339,4638300.0,227672800000.0,2.2472518679257485,49085.39766724878
ireland,2014-04,9415807.939,4647100.0,234804000000.0,2.026168565126638,50526.99533042112
ireland,2014-07,8465137.533,4657000.0,241046500000.0,1.8177233268198412,51760.038651492374
ireland,2014-12,10359332.953,4667400.0,246600800000.0,2.2195082814843383,52834.72597163303
ireland,2015-01,11036526.17,4677800.0,312856600000.0,2.3593411796143484,66881.14070717004
ireland,2015-04,9957824.839,4689500.0,315037000000.0,2.123429968866617,67179.23019511675
ireland,2015-07,9057664.368,4702000.0,332705400000.0,1.926342911101659,70758.27307528711
ireland,2015-12,10231248.088,4713900.0,339804900000.0,2.170442327584378,72085.72519569783
ireland,2016-01,11529227.412,4726000.0,325690000000.0,2.439531826491748,68914.51544646635
ireland,2016-04,10330086.259,4741200.0,329653000000.0,2.178791499831266,69529.4440226103
ireland,2016-07,8709175.42,4758000.0,333376100000.0,1.8304277889869693,70066.43547709122
ireland,2016-12,11416241.541000001,4771300.0,369195800000.0,2.3926899463458597,77378.45031752353
ireland,2017-01,11507014.139,4783400.0,353972100000.0,2.4056140274700004,74000.10452815989
ireland,2017-04,9910712.488,4793700.0,361402000000.0,2.0674452902768214,75391.03406554436
ireland,2017-07,8766715.583,4807100.0,380300600000.0,1.8237015212914232,79112.2714318404
ireland,2017-12,11006925.553,4825300.0,402694900000.0,2.2810862646882057,83454.89399622822
ireland,2018-01,11430520.17,4828900.0,402596000000.0,2.3671064155397707,83372.19656650582
ireland,2018-04,9935014.945999999,4857800.0,412233300000.0,2.0451675544485153,84860.0806949648
ireland,2018-07,8879447.398,4870600.0,414208500000.0,1.8230705453126925,85042.60255410011
ireland,2018-12,11085716.083,4885500.0,419577600000.0,2.2691057380002047,85882.22290451336
ireland,2019-01,10729173.646,4902400.0,427898100000.0,2.188555329226501,87283.39180809399
ireland,2019-04,9495834.342,4922100.0,437338800000.0,1.9292241811421955,88852.07533369903
ireland,2019-07,8653297.973,4935100.0,445383300000.0,1.7534189728678242,90248.08007943102
ireland,2019-12,10547344.985,4949100.0,454839300000.0,2.1311642490553835,91903.43698854337
italy,2000-01,139429660.32,56929000.0,1512974300000.0,2.44918513095259,26576.51284933865
italy,2000-04,105705492.27,56937600.0,1534647800000.0,1.8565147155833754,26953.15222278424
italy,2000-07,102043368.39999999,56946400.0,1550545700000.0,1.791919566469522,27228.160164646055
italy,2000-12,122630667.91,56955400.0,1578806700000.0,2.153099932754401,27720.05288348427
italy,2001-01,131541124.44,56964700.0,1593338000000.0,2.3091690896291914,27970.62040175758
italy,2001-04,107608800.09,56974500.0,1595303900000.0,1.8887186388647554,28000.31417563998
italy,2001-07,100423579.41000001,56984700.0,1597090200000.0,1.7622902184270517,28026.649258485173
italy,2001-12,130604815.25,56995300.0,1602115900000.0,2.291501496614633,28109.614301530128
italy,2002-01,141628760.03,57015800.0,1615829400000.0,2.484026533522287,28340.028553488683
italy,2002-04,111665397.3,57065400.0,1631454200000.0,1.9567968909356632,28589.20116217533
italy,2002-07,103304770.63,57114500.0,1645881000000.0,1.8087310688179008,28817.21804445456
italy,2002-12,125972077.02000001,57163500.0,1663240300000.0,2.2037152557138735,29096.19424982725
italy,2003-01,149255693.66,57239900.0,1667088000000.0,2.607546373421337,29124.579183401787
italy,2003-04,116075424.65,57345600.0,1669129100000.0,2.024138288726598,29106.489425518263
italy,2003-07,108365370.96000001,57452200.0,1673134900000.0,1.8861831393749937,29122.20767873119
italy,2003-12,135150544.46,57559100.0,1688098300000.0,2.3480308840826214,29328.08713131373
italy,2004-01,152279573.89,57666100.0,1693499200000.0,2.64071220162279,29367.326730956316
italy,2004-04,119379809.37,57773800.0,1703740700000.0,2.066331267287248,29489.85007044716
italy,2004-07,112425237.03,57882300.0,1701630300000.0,1.9423077007997263,29398.11133973598
italy,2004-12,135102988.36,57990700.0,1709603300000.0,2.329735429301595,29480.646034622794
italy,2005-01,154338090.51,58074900.0,1707180200000.0,2.6575696300811535,29396.17976096386
italy,2005-04,118464142.21000001,58135800.0,1729682400000.0,2.037714148768917,29752.448577296607
italy,2005-07,111869866.81,58197400.0,1760669300000.0,1.9222485336114672,30253.401354699694
italy,2005-12,142534939.6,58258700.0,1792539400000.0,2.446586339894299,30768.613099846032
italy,2006-01,162158734.77,58316300.0,1828397900000.0,2.78067598201532,31353.119110780346
italy,2006-04,115255366.81,58371500.0,1875025000000.0,1.974514391612345,32122.26857284805
italy,2006-07,111056914.78,58427700.0,1908941700000.0,1.9007579415243112,32671.86112066708
italy,2006-12,136760496.16,58484100.0,1946878700000.0,2.3384218302068427,33289.02556421318
italy,2007-01,148906066.13,58572700.0,1959019600000.0,2.5422435047385554,33445.95007571787
italy,2007-04,115906264.10000001,58694100.0,1982651500000.0,1.9747515355035687,33779.40031451202
italy,2007-07,111111534.72,58817400.0,2009097800000.0,1.889092933723694,34158.221886720596
italy,2007-12,149423559.85000002,58940600.0,2029600600000.0,2.535155051865777,34434.67830324089
italy,2008-01,154929691.71,59054800.0,2082834800000.0,2.623490244823452,35269.52593184635
italy,2008-04,115958781.86,59158300.0,2096602200000.0,1.960143916576372,35440.541732943646
italy,2008-07,108987128.4,59263300.0,2105826000000.0,1.8390323927287209,35533.39081691367
italy,2008-12,139082540.72,59368500.0,2071935400000.0,2.3426992549921253,34899.57469028189
italy,2009-01,141688198.18,59454500.0,2036744600000.0,2.383136653743619,34257.19836177245
italy,2009-04,99817981.2,59521300.0,2032291900000.0,1.6770127870191007,34143.94342865495
italy,2009-07,97680738.57,59589300.0,2048777200000.0,1.6392328584158564,34381.6289166008
italy,2009-12,129191477.53,59656900.0,2055891000000.0,2.1655747705630026,34461.914715648985
italy,2010-01,144658332.07999998,59723500.0,2054099400000.0,2.422134203119375,34393.48665098328
italy,2010-04,103293119.85,59787200.0,2071018000000.0,1.727679500796157,34639.82257071748
italy,2010-07,99556185.04,59851100.0,2085948800000.0,1.6633977494147978,34852.30513724894
italy,2010-12,131079418.14,59915700.0,2115761299999.9998,2.1877307306766007,35312.30211780885
italy,2011-01,139333880.22,59967900.0,2151426500000.0,2.323474395801754,35876.30215498625
