,country,date,co2_monthly
673,Bulgaria,2016-02-01,4137907.2530000005
674,Bulgaria,2016-03-01,4284499.904999999
675,Bulgaria,2016-04-01,3681796.229
676,Bulgaria,2016-05-01,3644743.247
677,Bulgaria,2016-06-01,3855726.11
678,Bulgaria,2016-07-01,4342292.754
679,Bulgaria,2016-08-01,4313489.687
680,Bulgaria,2016-09-01,4427924.839000001
681,Bulgaria,2016-10-01,4781614.868
682,Bulgaria,2016-11-01,4970778.707
683,Bulgaria,2016-12-01,5426984.556000001
684,Bulgaria,2017-01-01,5842668.772
685,Bulgaria,2017-02-01,4960176.35
686,Bulgaria,2017-03-01,4779255.731000001
687,Bulgaria,2017-04-01,4174797.17
688,Bulgaria,2017-05-01,4115723.4
689,Bulgaria,2017-06-01,3971081.71
690,Bulgaria,2017-07-01,4254419.555000001
691,Bulgaria,2017-08-01,4242790.082
692,Bulgaria,2017-09-01,4376858.682
693,Bulgaria,2017-10-01,4725694.14
694,Bulgaria,2017-11-01,5083356.884
695,Bulgaria,2017-12-01,4904740.665999999
696,Bulgaria,2018-01-01,5642946.501999999
697,Bulgaria,2018-02-01,4828423.932
698,Bulgaria,2018-03-01,4684782.683999999
699,Bulgaria,2018-04-01,4153605.9729999998
700,Bulgaria,2018-05-01,4061138.1270000003
701,Bulgaria,2018-06-01,3901292.212
702,Bulgaria,2018-07-01,4148013.053
703,Bulgaria,2018-08-01,4138912.1269999994
704,Bulgaria,2018-09-01,4278442.380000001
705,Bulgaria,2018-10-01,4628062.293
706,Bulgaria,2018-11-01,4960184.524999999
707,Bulgaria,2018-12-01,4832002.7870000005
708,Bulgaria,2019-01-01,5480778.409
709,Bulgaria,2019-02-01,4701905.990999999
710,Bulgaria,2019-03-01,4584056.451
711,Bulgaria,2019-04-01,4100544.368
712,Bulgaria,2019-05-01,3989945.338
713,Bulgaria,2019-06-01,3821901.5009999997
714,Bulgaria,2019-07-01,4044793.983
715,Bulgaria,2019-08-01,4040129.29
716,Bulgaria,2019-09-01,4189639.0979999998
717,Bulgaria,2019-10-01,4538404.361
718,Bulgaria,2019-11-01,4846426.233999999
719,Bulgaria,2019-12-01,4726621.687
720,Croatia,2000-01-01,3078088.777
721,Croatia,2000-02-01,2586918.128
722,Croatia,2000-03-01,2456383.994
723,Croatia,2000-04-01,1822786.002
724,Croatia,2000-05-01,1583388.0489999999
725,Croatia,2000-06-01,1574508.179
726,Croatia,2000-07-01,1559893.365
727,Croatia,2000-08-01,1506478.7510000002
728,Croatia,2000-09-01,1584056.215
729,Croatia,2000-10-01,1800506.53
730,Croatia,2000-11-01,2094191.894
731,Croatia,2000-12-01,2548401.081
732,Croatia,2001-01-01,2715665.1489999997
733,Croatia,2001-02-01,2557499.507
734,Croatia,2001-03-01,2249078.727
735,Croatia,2001-04-01,2139060.46
736,Croatia,2001-05-01,1699214.974
737,Croatia,2001-06-01,1674901.177
738,Croatia,2001-07-01,1656148.862
739,Croatia,2001-08-01,1592173.8900000001
740,Croatia,2001-09-01,1676024.447
741,Croatia,2001-10-01,1811762.591
742,Croatia,2001-11-01,2701089.187
743,Croatia,2001-12-01,3250564.032
744,Croatia,2002-01-01,3200772.62
745,Croatia,2002-02-01,2550335.878
746,Croatia,2002-03-01,2491197.182
747,Croatia,2002-04-01,2244317.548
748,Croatia,2002-05-01,1759167.995
749,Croatia,2002-06-01,1726674.2480000001
750,Croatia,2002-07-01,1720684.2650000001
751,Croatia,2002-08-01,1648761.3599999999
752,Croatia,2002-09-01,1759372.291
753,Croatia,2002-10-01,2150135.4540000004
754,Croatia,2002-11-01,2323412.5560000003
755,Croatia,2002-12-01,2987098.813
756,Croatia,2003-01-01,3215074.678
757,Croatia,2003-02-01,3203201.972
758,Croatia,2003-03-01,2738529.68
759,Croatia,2003-04-01,2310576.72
760,Croatia,2003-05-01,1871692.267
761,Croatia,2003-06-01,1859334.499
762,Croatia,2003-07-01,1833622.5520000001
763,Croatia,2003-08-01,1781874.395
764,Croatia,2003-09-01,1873274.404
765,Croatia,2003-10-01,2374904.6360000004
766,Croatia,2003-11-01,2488428.715
767,Croatia,2003-12-01,2997140.0840000003
768,Croatia,2004-01-01,3299498.798
769,Croatia,2004-02-01,2985175.574
770,Croatia,2004-03-01,2947250.68
771,Croatia,2004-04-01,2301538.683
772,Croatia,2004-05-01,1981535.694
773,Croatia,2004-06-01,1890554.105
774,Croatia,2004-07-01,1873755.928
775,Croatia,2004-08-01,1821209.296
776,Croatia,2004-09-01,1912937.025
777,Croatia,2004-10-01,2086537.017
778,Croatia,2004-11-01,2692813.4839999997
779,Croatia,2004-12-01,3037659.443
780,Croatia,2005-01-01,3200264.418
781,Croatia,2005-02-01,3212905.2369999997
782,Croatia,2005-03-01,2946684.147
783,Croatia,2005-04-01,2316884.638
784,Croatia,2005-05-01,1937434.792
785,Croatia,2005-06-01,1921986.089
786,Croatia,2005-07-01,1898401.466
787,Croatia,2005-08-01,1832122.625
788,Croatia,2005-09-01,1933773.663
789,Croatia,2005-10-01,2244289.304
790,Croatia,2005-11-01,2749733.926
791,Croatia,2005-12-01,3122937.1
792,Croatia,2006-01-01,3460227.388
793,Croatia,2006-02-01,3104174.888
794,Croatia,2006-03-01,3027750.807
795,Croatia,2006-04-01,2272709.22
796,Croatia,2006-05-01,1951492.3220000002
797,Croatia,2006-06-01,1942317.636
798,Croatia,2006-07-01,1927980.622
799,Croatia,2006-08-01,1868469.121
800,Croatia,2006-09-01,1964941.591
801,Croatia,2006-10-01,2186273.1829999997
802,Croatia,2006-11-01,2670014.2219999996
803,Croatia,2006-12-01,2999321.092
804,Croatia,2007-01-01,3032200.2630000003
805,Croatia,2007-02-01,2854119.641
806,Croatia,2007-03-01,2880771.1180000002
807,Croatia,2007-04-01,2328479.338
808,Croatia,2007-05-01,2130334.0640000002
809,Croatia,2007-06-01,2087842.9850000003
810,Croatia,2007-07-01,2051685.0180000002
811,Croatia,2007-08-01,2004230.21
812,Croatia,2007-09-01,2101666.896
813,Croatia,2007-10-01,2653346.6939999997
814,Croatia,2007-11-01,3161765.415
815,Croatia,2007-12-01,3521230.56
816,Croatia,2008-01-01,3177249.9039999996
817,Croatia,2008-02-01,2966868.931
818,Croatia,2008-03-01,2910313.251
819,Croatia,2008-04-01,2426927.9379999996
820,Croatia,2008-05-01,2021674.552
821,Croatia,2008-06-01,1998952.838
822,Croatia,2008-07-01,1988039.274
823,Croatia,2008-08-01,1905350.152
824,Croatia,2008-09-01,2098182.715
825,Croatia,2008-10-01,2339895.0300000003
826,Croatia,2008-11-01,2747435.408
827,Croatia,2008-12-01,3102286.138
828,Croatia,2009-01-01,3255034.708
829,Croatia,2009-02-01,2849180.0039999997
830,Croatia,2009-03-01,2688658.234
831,Croatia,2009-04-01,2032902.608
832,Croatia,2009-05-01,1828249.154
833,Croatia,2009-06-01,1806033.152
834,Croatia,2009-07-01,1793254.0
835,Croatia,2009-08-01,1759892.711
836,Croatia,2009-09-01,1858070.216
837,Croatia,2009-10-01,2284492.773
838,Croatia,2009-11-01,2540809.32
839,Croatia,2009-12-01,2956713.853
840,Croatia,2010-01-01,3132892.374
841,Croatia,2010-02-01,2788791.7
842,Croatia,2010-03-01,2656230.407
843,Croatia,2010-04-01,2117241.222
844,Croatia,2010-05-01,1791744.777
845,Croatia,2010-06-01,1753555.9949999999
846,Croatia,2010-07-01,1753755.182
847,Croatia,2010-08-01,1698480.748
848,Croatia,2010-09-01,1785411.365
849,Croatia,2010-10-01,2306968.027
850,Croatia,2010-11-01,2353729.124
851,Croatia,2010-12-01,3040034.769
852,Croatia,2011-01-01,2945915.831
853,Croatia,2011-02-01,2798467.415
854,Croatia,2011-03-01,2607462.696
855,Croatia,2011-04-01,1951771.989
856,Croatia,2011-05-01,1764635.981
857,Croatia,2011-06-01,1715572.656
858,Croatia,2011-07-01,1700417.936
859,Croatia,2011-08-01,1664317.184
860,Croatia,2011-09-01,1752471.074
861,Croatia,2011-10-01,2184311.572
862,Croatia,2011-11-01,2723472.944
863,Croatia,2011-12-01,2732691.518
864,Croatia,2012-01-01,2748747.763
865,Croatia,2012-02-01,3118758.0840000003
866,Croatia,2012-03-01,2252083.056
867,Croatia,2012-04-01,1998031.647
868,Croatia,2012-05-01,1647993.661
869,Croatia,2012-06-01,1625279.809
870,Croatia,2012-07-01,1615206.33
871,Croatia,2012-08-01,1588848.1260000002
872,Croatia,2012-09-01,1646285.421
873,Croatia,2012-10-01,1936257.72
874,Croatia,2012-11-01,2144283.585
875,Croatia,2012-12-01,2780747.922
876,Croatia,2013-01-01,2749818.3290000004
877,Croatia,2013-02-01,2650871.5870000003
878,Croatia,2013-03-01,2612377.611
879,Croatia,2013-04-01,1924562.789
880,Croatia,2013-05-01,1638060.658
881,Croatia,2013-06-01,1595831.441
882,Croatia,2013-07-01,1590002.311
883,Croatia,2013-08-01,1558474.4149999998
884,Croatia,2013-09-01,1634152.738
885,Croatia,2013-10-01,1850487.7719999999
886,Croatia,2013-11-01,2284216.008
887,Croatia,2013-12-01,2642155.523
888,Croatia,2014-01-01,2495981.187
889,Croatia,2014-02-01,2319878.157
890,Croatia,2014-03-01,2216450.278
891,Croatia,2014-04-01,1884641.585
892,Croatia,2014-05-01,1638064.0229999998
893,Croatia,2014-06-01,1550556.127
894,Croatia,2014-07-01,1526335.683
895,Croatia,2014-08-01,1484588.05
896,Croatia,2014-09-01,1586887.948
897,Croatia,2014-10-01,1859209.447
898,Croatia,2014-11-01,2167198.7600000002
899,Croatia,2014-12-01,2637024.555
900,Croatia,2015-01-01,2629643.776
901,Croatia,2015-02-01,2599236.484
902,Croatia,2015-03-01,2379805.0979999998
903,Croatia,2015-04-01,1969592.828
904,Croatia,2015-05-01,1590879.508
905,Croatia,2015-06-01,1562725.581
906,Croatia,2015-07-01,1564277.671
907,Croatia,2015-08-01,1529744.59
908,Croatia,2015-09-01,1610096.426
909,Croatia,2015-10-01,1995540.236
910,Croatia,2015-11-01,2297517.672
911,Croatia,2015-12-01,2592478.679
912,Croatia,2016-01-01,2747863.766
913,Croatia,2016-02-01,2284337.804
914,Croatia,2016-03-01,2391788.209
915,Croatia,2016-04-01,1855883.421
916,Croatia,2016-05-01,1611597.744
917,Croatia,2016-06-01,1586409.827
918,Croatia,2016-07-01,1569474.129
919,Croatia,2016-08-01,1540106.76
920,Croatia,2016-09-01,1644138.554
921,Croatia,2016-10-01,2112228.171
922,Croatia,2016-11-01,2392664.466
923,Croatia,2016-12-01,2892837.028
924,Croatia,2017-01-01,3225539.221
925,Croatia,2017-02-01,2412119.627
926,Croatia,2017-03-01,2181099.697
927,Croatia,2017-04-01,1993371.423
928,Croatia,2017-05-01,1659450.136
929,Croatia,2017-06-01,1635736.1539999999
930,Croatia,2017-07-01,1633044.237
931,Croatia,2017-08-01,1573224.309
932,Croatia,2017-09-01,1645336.473
933,Croatia,2017-10-01,1999237.659
934,Croatia,2017-11-01,2411980.4009999996
935,Croatia,2017-12-01,2657776.737
936,Croatia,2018-01-01,3100052.994
937,Croatia,2018-02-01,2325083.794
938,Croatia,2018-03-01,2113108.778
939,Croatia,2018-04-01,1940628.477
940,Croatia,2018-05-01,1619270.448
941,Croatia,2018-06-01,1592011.487
942,Croatia,2018-07-01,1585418.601
943,Croatia,2018-08-01,1532845.9109999998
944,Croatia,2018-09-01,1607389.529
945,Croatia,2018-10-01,1943910.081
946,Croatia,2018-11-01,2336590.3600000003
947,Croatia,2018-12-01,2559675.976
948,Croatia,2019-01-01,3113793.7
949,Croatia,2019-02-01,2354343.683
950,Croatia,2019-03-01,2149633.643
951,Croatia,2019-04-01,1976952.1360000002
952,Croatia,2019-05-01,1661600.508
953,Croatia,2019-06-01,1632776.548
954,Croatia,2019-07-01,1629444.2100000002
955,Croatia,2019-08-01,1574024.6970000002
956,Croatia,2019-09-01,1650836.3260000001
957,Croatia,2019-10-01,1987930.4279999998
958,Croatia,2019-11-01,2376235.31
959,Croatia,2019-12-01,2587369.423
960,Czech Republic,2000-01-01,15722476.940000001
961,Czech Republic,2000-02-01,13901964.25
962,Czech Republic,2000-03-01,13708966.53
963,Czech Republic,2000-04-01,10826953.98
964,Czech Republic,2000-05-01,9551626.366
965,Czech Republic,2000-06-01,9034564.778
966,Czech Republic,2000-07-01,8688454.179
967,Czech Republic,2000-08-01,8709286.319
968,Czech Republic,2000-09-01,9930632.397
969,Czech Republic,2000-10-01,11346823.32
970,Czech Republic,2000-11-01,12711678.86
971,Czech Republic,2000-12-01,14128198.850000001
972,Czech Republic,2001-01-01,15586488.79
973,Czech Republic,2001-02-01,14092391.86
974,Czech Republic,2001-03-01,13206679.58
975,Czech Republic,2001-04-01,11444277.13
976,Czech Republic,2001-05-01,9352389.691
977,Czech Republic,2001-06-01,9072235.381000001
978,Czech Republic,2001-07-01,8155050.069
979,Czech Republic,2001-08-01,8285693.436
980,Czech Republic,2001-09-01,9562851.975
981,Czech Republic,2001-10-01,10959637.7
982,Czech Republic,2001-11-01,13958590.58
983,Czech Republic,2001-12-01,15110729.600000001
984,Czech Republic,2002-01-01,13855472.09
985,Czech Republic,2002-02-01,12561504.58
986,Czech Republic,2002-03-01,12946896.52
987,Czech Republic,2002-04-01,11838693.950000001
988,Czech Republic,2002-05-01,9279624.819
989,Czech Republic,2002-06-01,8628731.946
990,Czech Republic,2002-07-01,8522618.527
991,Czech Republic,2002-08-01,8472862.417
992,Czech Republic,2002-09-01,9620180.298999999
993,Czech Republic,2002-10-01,11950359.06
994,Czech Republic,2002-11-01,12544134.09
995,Czech Republic,2002-12-01,14520819.38
996,Czech Republic,2003-01-01,16145144.13
997,Czech Republic,2003-02-01,15402279.1
998,Czech Republic,2003-03-01,13053424.49
999,Czech Republic,2003-04-01,11200188.58
1000,Czech Republic,2003-05-01,9209086.968
1001,Czech Republic,2003-06-01,8510646.686
1002,Czech Republic,2003-07-01,8396431.737000002
1003,Czech Republic,2003-08-01,8665398.863
1004,Czech Republic,2003-09-01,9225353.153
1005,Czech Republic,2003-10-01,12433820.77
1006,Czech Republic,2003-11-01,12615222.180000002
1007,Czech Republic,2003-12-01,13782496.870000001
1008,Czech Republic,2004-01-01,16292723.27
1009,Czech Republic,2004-02-01,14663469.440000001
1010,Czech Republic,2004-03-01,13748471.100000001
1011,Czech Republic,2004-04-01,11199548.2
1012,Czech Republic,2004-05-01,10147013.69
1013,Czech Republic,2004-06-01,9275306.451000001
1014,Czech Republic,2004-07-01,8590421.528
1015,Czech Republic,2004-08-01,8662515.78
1016,Czech Republic,2004-09-01,9603144.925
1017,Czech Republic,2004-10-01,11603308.26
1018,Czech Republic,2004-11-01,13012532.4
1019,Czech Republic,2004-12-01,14089751.879999999
1020,Czech Republic,2005-01-01,14650845.92
1021,Czech Republic,2005-02-01,14245535.78
1022,Czech Republic,2005-03-01,13554115.0
1023,Czech Republic,2005-04-01,11244903.94
1024,Czech Republic,2005-05-01,9905599.184999999
1025,Czech Republic,2005-06-01,9041925.722
1026,Czech Republic,2005-07-01,8488122.06
1027,Czech Republic,2005-08-01,8800195.474
1028,Czech Republic,2005-09-01,9350979.938000001
1029,Czech Republic,2005-10-01,11377098.66
1030,Czech Republic,2005-11-01,12808512.74
1031,Czech Republic,2005-12-01,14055724.58
1032,Czech Republic,2006-01-01,15875514.010000002
1033,Czech Republic,2006-02-01,13870414.049999999
1034,Czech Republic,2006-03-01,13751173.61
1035,Czech Republic,2006-04-01,10524384.879999999
1036,Czech Republic,2006-05-01,9558597.63
1037,Czech Republic,2006-06-01,9432209.743999999
1038,Czech Republic,2006-07-01,9284085.988
1039,Czech Republic,2006-08-01,9059274.776
1040,Czech Republic,2006-09-01,9579025.345
1041,Czech Republic,2006-10-01,11863811.66
1042,Czech Republic,2006-11-01,12828865.75
1043,Czech Republic,2006-12-01,13328378.76
1044,Czech Republic,2007-01-01,15199374.58
1045,Czech Republic,2007-02-01,14537444.38
1046,Czech Republic,2007-03-01,13190806.68
1047,Czech Republic,2007-04-01,10951777.08
1048,Czech Republic,2007-05-01,9926973.313000001
1049,Czech Republic,2007-06-01,9225159.979
1050,Czech Republic,2007-07-01,8967345.089
1051,Czech Republic,2007-08-01,9165501.467
1052,Czech Republic,2007-09-01,10218914.629999999
1053,Czech Republic,2007-10-01,12556368.860000001
1054,Czech Republic,2007-11-01,13793477.84
1055,Czech Republic,2007-12-01,14472022.48
1056,Czech Republic,2008-01-01,14449815.23
1057,Czech Republic,2008-02-01,13653885.59
1058,Czech Republic,2008-03-01,13334755.709999999
1059,Czech Republic,2008-04-01,11971631.299999999
1060,Czech Republic,2008-05-01,9707129.753999999
1061,Czech Republic,2008-06-01,9017917.781
1062,Czech Republic,2008-07-01,8563414.99
1063,Czech Republic,2008-08-01,8913738.339
1064,Czech Republic,2008-09-01,9993258.063
1065,Czech Republic,2008-10-01,11945802.75
1066,Czech Republic,2008-11-01,12749133.889999999
1067,Czech Republic,2008-12-01,13357690.25
1068,Czech Republic,2009-01-01,15663100.49
1069,Czech Republic,2009-02-01,14086014.0
1070,Czech Republic,2009-03-01,12419194.2
1071,Czech Republic,2009-04-01,9555553.236
1072,Czech Republic,2009-05-01,8896531.281
1073,Czech Republic,2009-06-01,8405016.339
1074,Czech Republic,2009-07-01,8046908.562
1075,Czech Republic,2009-08-01,8140782.02
1076,Czech Republic,2009-09-01,8851438.002999999
1077,Czech Republic,2009-10-01,11585644.54
1078,Czech Republic,2009-11-01,11618715.68
1079,Czech Republic,2009-12-01,13538492.05
1080,Czech Republic,2010-01-01,14461503.62
1081,Czech Republic,2010-02-01,13088777.67
1082,Czech Republic,2010-03-01,12698034.58
1083,Czech Republic,2010-04-01,10489004.1
1084,Czech Republic,2010-05-01,9404137.85
1085,Czech Republic,2010-06-01,8504674.402
1086,Czech Republic,2010-07-01,8558946.737
1087,Czech Republic,2010-08-01,8250426.984
1088,Czech Republic,2010-09-01,9520195.284
1089,Czech Republic,2010-10-01,11752079.52
1090,Czech Republic,2010-11-01,11979630.8
1091,Czech Republic,2010-12-01,14330350.63
1092,Czech Republic,2011-01-01,14464266.69
1093,Czech Republic,2011-02-01,13450413.13
1094,Czech Republic,2011-03-01,13565903.05
1095,Czech Republic,2011-04-01,10572506.12
1096,Czech Republic,2011-05-01,9707895.844
1097,Czech Republic,2011-06-01,8388109.033000001
1098,Czech Republic,2011-07-01,8478986.585
1099,Czech Republic,2011-08-01,7938834.858999999
1100,Czech Republic,2011-09-01,8234273.880000001
1101,Czech Republic,2011-10-01,10858469.510000002
1102,Czech Republic,2011-11-01,12746765.75
1103,Czech Republic,2011-12-01,12753846.39
1104,Czech Republic,2012-01-01,13227404.77
1105,Czech Republic,2012-02-01,14218177.83
1106,Czech Republic,2012-03-01,11808618.49
1107,Czech Republic,2012-04-01,10390027.4
1108,Czech Republic,2012-05-01,8747482.897
1109,Czech Republic,2012-06-01,8139733.7
1110,Czech Republic,2012-07-01,7928519.96
1111,Czech Republic,2012-08-01,7940687.031
1112,Czech Republic,2012-09-01,8658971.244
1113,Czech Republic,2012-10-01,10962653.33
1114,Czech Republic,2012-11-01,11539259.17
1115,Czech Republic,2012-12-01,14687973.79
1116,Czech Republic,2013-01-01,14494021.23
1117,Czech Republic,2013-02-01,12412875.309999999
1118,Czech Republic,2013-03-01,13070193.069999998
1119,Czech Republic,2013-04-01,10092988.149999999
1120,Czech Republic,2013-05-01,8615229.235000001
1121,Czech Republic,2013-06-01,7536524.011000001
1122,Czech Republic,2013-07-01,7554046.666999999
1123,Czech Republic,2013-08-01,7578342.984
1124,Czech Republic,2013-09-01,8556019.812
1125,Czech Republic,2013-10-01,10874427.5
1126,Czech Republic,2013-11-01,11701270.51
1127,Czech Republic,2013-12-01,12107228.36
1128,Czech Republic,2014-01-01,12945760.94
1129,Czech Republic,2014-02-01,12242496.68
1130,Czech Republic,2014-03-01,11605937.47
1131,Czech Republic,2014-04-01,9954118.780000001
1132,Czech Republic,2014-05-01,8688514.409
1133,Czech Republic,2014-06-01,7636277.390000001
1134,Czech Republic,2014-07-01,7534806.124
1135,Czech Republic,2014-08-01,7776311.222
1136,Czech Republic,2014-09-01,8587113.223000001
1137,Czech Republic,2014-10-01,10911525.91
1138,Czech Republic,2014-11-01,11853218.38
1139,Czech Republic,2014-12-01,12762438.85
1140,Czech Republic,2015-01-01,13108047.81
1141,Czech Republic,2015-02-01,12991043.39
1142,Czech Republic,2015-03-01,12474276.6
1143,Czech Republic,2015-04-01,10056650.78
1144,Czech Republic,2015-05-01,8601515.178
1145,Czech Republic,2015-06-01,7487207.505
1146,Czech Republic,2015-07-01,7549485.106
1147,Czech Republic,2015-08-01,7814464.3100000005
1148,Czech Republic,2015-09-01,8809102.004
1149,Czech Republic,2015-10-01,10928822.94
1150,Czech Republic,2015-11-01,11244813.260000002
1151,Czech Republic,2015-12-01,13005891.86
1152,Czech Republic,2016-01-01,13602587.84
1153,Czech Republic,2016-02-01,12187042.33
1154,Czech Republic,2016-03-01,12338397.01
1155,Czech Republic,2016-04-01,10597949.64
1156,Czech Republic,2016-05-01,8524593.295
1157,Czech Republic,2016-06-01,7842061.045
1158,Czech Republic,2016-07-01,7711580.53
1159,Czech Republic,2016-08-01,8057703.961
1160,Czech Republic,2016-09-01,8450865.795
1161,Czech Republic,2016-10-01,11147841.03
1162,Czech Republic,2016-11-01,12736245.12
1163,Czech Republic,2016-12-01,13196535.809999999
1164,Czech Republic,2017-01-01,14405717.959999999
1165,Czech Republic,2017-02-01,12775292.29
1166,Czech Republic,2017-03-01,11797586.78
1167,Czech Republic,2017-04-01,10944418.58
1168,Czech Republic,2017-05-01,9135594.467
1169,Czech Republic,2017-06-01,7964715.26
1170,Czech Republic,2017-07-01,7851774.635
1171,Czech Republic,2017-08-01,7942239.94
1172,Czech Republic,2017-09-01,8889130.150999999
1173,Czech Republic,2017-10-01,10586729.11
1174,Czech Republic,2017-11-01,12066498.28
1175,Czech Republic,2017-12-01,12596413.58
1176,Czech Republic,2018-01-01,14320342.68
1177,Czech Republic,2018-02-01,12483384.899999999
1178,Czech Republic,2018-03-01,11586086.24
1179,Czech Republic,2018-04-01,10794094.33
1180,Czech Republic,2018-05-01,8884138.78
1181,Czech Republic,2018-06-01,7931311.472999999
1182,Czech Republic,2018-07-01,7852794.183
1183,Czech Republic,2018-08-01,7900935.588
1184,Czech Republic,2018-09-01,8972246.2
1185,Czech Republic,2018-10-01,10485042.48
1186,Czech Republic,2018-11-01,12047829.89
1187,Czech Republic,2018-12-01,12394304.459999999
1188,Czech Republic,2019-01-01,14140152.86
1189,Czech Republic,2019-02-01,11927731.91
1190,Czech Republic,2019-03-01,11305233.72
1191,Czech Republic,2019-04-01,10745594.02
1192,Czech Republic,2019-05-01,8612237.038999999
1193,Czech Republic,2019-06-01,7668239.197
1194,Czech Republic,2019-07-01,7352692.261
1195,Czech Republic,2019-08-01,7603085.3889999995
1196,Czech Republic,2019-09-01,9087655.7
1197,Czech Republic,2019-10-01,10332150.09
1198,Czech Republic,2019-11-01,11790225.18
1199,Czech Republic,2019-12-01,11951114.52
1200,France,2000-01-01,50540172.019999996
1201,France,2000-02-01,44291729.019999996
1202,France,2000-03-01,44301156.589999996
1203,France,2000-04-01,39264501.8
1204,France,2000-05-01,30113825.64
1205,France,2000-06-01,29943600.13
1206,France,2000-07-01,29522009.72
1207,France,2000-08-01,28568265.029999997
1208,France,2000-09-01,29872261.05
1209,France,2000-10-01,37012301.61
1210,France,2000-11-01,42719436.64
1211,France,2000-12-01,43883962.440000005
1212,France,2001-01-01,45914489.83
1213,France,2001-02-01,44176740.080000006
1214,France,2001-03-01,40990663.19
1215,France,2001-04-01,40237022.85
1216,France,2001-05-01,31319406.76
1217,France,2001-06-01,30360782.29
1218,France,2001-07-01,29765652.61
1219,France,2001-08-01,28801517.8
1220,France,2001-09-01,31469541.349999998
1221,France,2001-10-01,32236909.009999998
1222,France,2001-11-01,46471382.7
1223,France,2001-12-01,52208165.1
1224,France,2002-01-01,48191837.86
1225,France,2002-02-01,42566895.53
1226,France,2002-03-01,42647933.03
1227,France,2002-04-01,38693782.23
1228,France,2002-05-01,33748485.98
1229,France,2002-06-01,29975488.08
1230,France,2002-07-01,29519150.310000002
1231,France,2002-08-01,28443905.93
1232,France,2002-09-01,30096184.529999997
1233,France,2002-10-01,36765933.39
1234,France,2002-11-01,41567680.86
1235,France,2002-12-01,45020081.3
1236,France,2003-01-01,50002702.79000001
1237,France,2003-02-01,47528597.96
1238,France,2003-03-01,41091375.69
1239,France,2003-04-01,37101908.7
1240,France,2003-05-01,31442297.57
1241,France,2003-06-01,29997154.5
1242,France,2003-07-01,29487403.66
1243,France,2003-08-01,28762535.59
1244,France,2003-09-01,29984171.709999997
1245,France,2003-10-01,39442714.66
1246,France,2003-11-01,41703559.58
1247,France,2003-12-01,46912110.0
1248,France,2004-01-01,46955478.93
1249,France,2004-02-01,45809899.44
1250,France,2004-03-01,45749030.35
1251,France,2004-04-01,38706416.53
1252,France,2004-05-01,33035995.450000003
1253,France,2004-06-01,29975626.44
1254,France,2004-07-01,29410960.18
1255,France,2004-08-01,28762508.720000003
1256,France,2004-09-01,29926553.42
1257,France,2004-10-01,34468841.78
1258,France,2004-11-01,43924416.79000001
1259,France,2004-12-01,48386710.720000006
1260,France,2005-01-01,47676897.8
1261,France,2005-02-01,48890290.480000004
1262,France,2005-03-01,44883075.63
1263,France,2005-04-01,38133582.81
1264,France,2005-05-01,31960662.560000002
1265,France,2005-06-01,30548843.580000002
1266,France,2005-07-01,30190071.169999998
1267,France,2005-08-01,29047086.99
1268,France,2005-09-01,30452349.48
1269,France,2005-10-01,32993589.05
1270,France,2005-11-01,44955528.9
1271,France,2005-12-01,51053438.54000001
1272,France,2006-01-01,50810737.45999999
1273,France,2006-02-01,48182658.669999994
1274,France,2006-03-01,45711675.14
1275,France,2006-04-01,36506431.199999996
1276,France,2006-05-01,30311128.46
1277,France,2006-06-01,29059494.0
1278,France,2006-07-01,28916225.669999998
1279,France,2006-08-01,27826276.76
1280,France,2006-09-01,29182971.57
1281,France,2006-10-01,31451672.159999996
1282,France,2006-11-01,40542539.900000006
1283,France,2006-12-01,47162383.01
1284,France,2007-01-01,44194718.99
1285,France,2007-02-01,41344482.129999995
1286,France,2007-03-01,43867385.15
1287,France,2007-04-01,33203866.909999996
1288,France,2007-05-01,31183510.89
1289,France,2007-06-01,29685761.84
1290,France,2007-07-01,29173850.470000003
1291,France,2007-08-01,28346817.79
1292,France,2007-09-01,30062573.759999998
1293,France,2007-10-01,37462682.18000001
1294,France,2007-11-01,45694704.8
1295,France,2007-12-01,49111342.31
1296,France,2008-01-01,44175670.89
1297,France,2008-02-01,42554737.4
1298,France,2008-03-01,43874975.019999996
1299,France,2008-04-01,38562565.39
1300,France,2008-05-01,29773028.54
1301,France,2008-06-01,29675133.6
1302,France,2008-07-01,29280585.11
1303,France,2008-08-01,28157932.85
1304,France,2008-09-01,30484400.07
1305,France,2008-10-01,37025618.79
1306,France,2008-11-01,42597260.53
1307,France,2008-12-01,48161526.15
1308,France,2009-01-01,50156192.92
1309,France,2009-02-01,44812133.61
1310,France,2009-03-01,42613917.82
1311,France,2009-04-01,34581768.64
1312,France,2009-05-01,28283943.599999998
1313,France,2009-06-01,28085737.18
1314,France,2009-07-01,27902622.240000002
1315,France,2009-08-01,27463881.42
1316,France,2009-09-01,28899232.349999998
1317,France,2009-10-01,35316779.690000005
1318,France,2009-11-01,39220049.09
1319,France,2009-12-01,47120172.18
1320,France,2010-01-01,49418542.13
1321,France,2010-02-01,43885440.96
1322,France,2010-03-01,42865847.51
1323,France,2010-04-01,35110493.07
1324,France,2010-05-01,32621098.569999997
1325,France,2010-06-01,29174594.580000002
1326,France,2010-07-01,29205248.47
1327,France,2010-08-01,28042953.16
