country,date,co2_m_stat,pop_m_stat,gdp_m_stat,co2_m_cap_stat,gdp_m_cap_stat
Bulgaria,2001-03-01,-0.01703667506460249,-2.3163898946521044e-05,-3.133154838863561e-05,0.1145759144489551,-8.167649443890923e-06
Bulgaria,2001-04-01,0.06102057820553597,-2.338849089511541e-05,-3.0983714747634394e-05,-0.052612242891092675,-7.595223856071698e-06
Bulgaria,2001-05-01,0.04462780296791102,0.004208127134960549,0.0009625339742918015,-0.0325391060436957,-0.0032455931606616417
Bulgaria,2001-06-01,0.038219016573071585,-4.095311059160167e-07,-4.214944864244785e-05,0.058970368734103995,-4.1739917541860905e-05
Bulgaria,2001-07-01,0.06719356291608847,-4.100557671193883e-07,-4.160743657521948e-05,0.03128828766122471,-4.1197380806323736e-05
Bulgaria,2001-08-01,0.042479460304024386,0.0002965115529161011,-0.0020369426793465095,-0.05047680997458959,-0.0023334542322626106
Bulgaria,2001-09-01,0.05230104940348035,-1.1841077451890669e-07,-1.9211092880055958e-05,0.02904201492901959,-1.909268210553705e-05
Bulgaria,2001-10-01,0.028582295936981694,-1.1849230929783516e-07,-1.9043786636530058e-05,0.004318775465043778,-1.892529432900858e-05
Bulgaria,2001-11-01,0.10172412817849619,-1.1857392756553509e-07,-1.8878656490528556e-05,0.07188650764560245,-1.876008255763395e-05
Bulgaria,2001-12-01,0.16431860272873422,-1.1865563287472014e-07,-1.8715664850788016e-05,0.021374738132562965,-1.8597009223242367e-05
Bulgaria,2002-01-01,0.037451993991798105,-0.0006187455071753334,0.02270152963350469,-0.20287764043364004,0.0233202751406818
Bulgaria,2002-02-01,-0.03947019807815799,0.0005785472101731415,-0.01862626655358568,-0.07428959402496915,-0.019204813763760598
Bulgaria,2002-03-01,-0.01436598771556774,-1.480679010512631e-07,-6.984117537811585e-05,0.21657930105046058,-6.969310747528823e-05
Bulgaria,2002-04-01,-0.020332495876543177,-1.4818192184407053e-07,-6.868828783268555e-05,-0.08370620172363219,-6.854010590728876e-05
Bulgaria,2002-05-01,-0.05144864292240747,-0.000266888917803243,-0.0007114955007061496,-0.05321372887582099,-0.0004446065829064594
Bulgaria,2002-06-01,-0.051049790556085384,-4.2526006538423644e-07,-5.6456945916494305e-05,0.09048538387524685,-5.6031685852886426e-05
Bulgaria,2002-07-01,-0.069717124065928,-4.258152443981089e-07,-5.561799098430242e-05,0.012222117544540945,-5.519217573812796e-05
Bulgaria,2002-08-01,-0.07806414584229238,0.00031179815438342473,-0.00402835296051407,-0.0401717848425821,-0.004340151114897495
Bulgaria,2002-09-01,-0.05090657461517267,-1.1629336071905527e-07,-1.1531800556241478e-05,0.06454660581509264,-1.1415507193746066e-05
Bulgaria,2002-10-01,-0.014230403370044442,-1.1637272123721232e-07,-1.1453876936684537e-05,0.013837373363463468,-1.1337504219000039e-05
Bulgaria,2002-11-01,-0.08029868108612348,-1.1645215636235662e-07,-1.1376740495450122e-05,-0.030857943437377577,-1.1260288337311408e-05
Bulgaria,2002-12-01,-0.10286841879092101,-1.1653167852898605e-07,-1.1300380649004182e-05,0.06487327601989401,-1.118384896869884e-05
Bulgaria,2003-01-01,0.02504970941652651,-0.0007932503086287568,0.014119915547929907,-0.052215269719944835,0.014913165856556887
Bulgaria,2003-02-01,0.18327036964838506,0.0006881021130435983,-0.013567629766061629,-0.04409661690342698,-0.01425573187910878
Bulgaria,2003-03-01,0.10828587558965985,-1.9951728624789666e-07,-1.5214916224692843e-05,-0.016625801790741357,-1.5015398933115875e-05
Bulgaria,2003-04-01,0.07322341768121454,-1.9969564490907032e-07,-1.5096911138101632e-05,-0.043784114059624735,-1.4897215493192562e-05
Bulgaria,2003-05-01,0.12082241493670587,-0.0001663436145200592,0.000965368914986442,0.029347180984830135,0.0011317125295047248
Bulgaria,2003-06-01,0.12984118832876845,-3.7638817929064317e-07,-2.3344533072844342e-05,0.05190511113993246,-2.2968144895330056e-05
Bulgaria,2003-07-01,0.15270632093717218,-3.768504353018898e-07,-2.3120572478774193e-05,0.026068427796071547,-2.274372203991959e-05
Bulgaria,2003-08-01,0.17381160791041594,0.00031713421812007425,-0.00015354602396655537,-0.04193696654147516,-0.000470680242088406
Bulgaria,2003-09-01,0.10980515455385209,-8.819698749107374e-08,-2.146051997442555e-05,-0.020565162611092758,-2.1372322988710835e-05
Bulgaria,2003-10-01,0.09613990799159922,-8.824939179419289e-08,-2.1263058240350574e-05,0.06417855203445022,-2.1174808845003668e-05
Bulgaria,2003-11-01,0.05563604821472268,-8.83018529407309e-08,-2.106830934067716e-05,-0.05769658480230855,-2.0980007491289143e-05
Bulgaria,2003-12-01,0.034518476989157776,-8.835435139076253e-08,-2.0876223818078188e-05,0.08425953639387718,-2.0787869466687425e-05
Bulgaria,2004-01-01,0.031627511783121065,-0.0006002392320407779,0.010754128571612398,-0.034181674776999904,0.011354367803656729
Bulgaria,2004-02-01,-0.047198608214204185,0.000521181392160841,-0.0065682840263221465,-0.11986485097383531,-0.007089465418484764
Bulgaria,2004-03-01,-0.008968007165762515,-1.4169010498221724e-07,-7.580328828993288e-05,0.10043086142784524,-7.566159818672702e-05
Bulgaria,2004-04-01,-0.026505959602822315,-1.4179683383019892e-07,-7.450034065570321e-05,-0.09955272544393917,-7.43585438183203e-05
Bulgaria,2004-05-01,-0.02779775751252167,-0.00020571375819500304,0.0003931765286040445,0.045632705655866856,0.0005988902867990475
Bulgaria,2004-06-01,-0.039260180231742936,-3.3932198739705655e-07,-8.005331093485779e-05,0.0417344492642191,-7.971398894923709e-05
Bulgaria,2004-07-01,-0.06966681642191475,-3.397176548958214e-07,-7.863976782118698e-05,0.007124177192341152,-7.830005016806751e-05
Bulgaria,2004-08-01,-0.0878917116971305,0.000297389123613101,-0.004026649820634276,-0.02973548053201347,-0.004324038944243824
Bulgaria,2004-09-01,-0.05217947285411739,-8.160996856076963e-08,-2.2948999173877382e-05,0.03337196492011896,-2.286738920709297e-05
Bulgaria,2004-10-01,-0.038121352941990594,-8.165661746772912e-08,-2.2730692993633284e-05,0.04252442651078514,-2.264903637794191e-05
Bulgaria,2004-11-01,0.025361623414687173,-8.170330012546856e-08,-2.251548707832285e-05,-0.008271734956305898,-2.2433783774644667e-05
Bulgaria,2004-12-01,0.021881092861164575,-8.175003429755634e-08,-2.230332301422777e-05,0.017296022879357442,-2.222157298348293e-05
Bulgaria,2005-01-01,-0.02837990042614713,-0.0005775695863476926,0.026588279063258113,-0.08098480715648226,0.027165848649607582
Bulgaria,2005-02-01,0.02718252516816122,0.00047663299690547944,-0.023442483551477267,-0.01399688369695734,-0.023919116548382746
Bulgaria,2005-03-01,0.0292596125329716,-1.4974729900529837e-07,-6.125604425477604e-05,0.04694553125553885,-6.110629695577074e-05
Bulgaria,2005-04-01,-0.004165320142261564,-1.4986325957977442e-07,-6.0308314534296414e-05,-0.13505473741755492,-6.015845127471664e-05
Bulgaria,2005-05-01,0.0036246336126257717,-0.0002024906744217958,-0.0002518736350189954,0.08684436900221315,-4.938296059542324e-05
Bulgaria,2005-06-01,0.030801981462378336,-3.479363854808071e-07,-5.559228436879948e-05,0.06112185197348052,-5.5244347988647746e-05
Bulgaria,2005-07-01,0.042200719340348414,-3.483472141851962e-07,-5.477245863616531e-05,-0.008654424149881268,-5.4424111416651044e-05
Bulgaria,2005-08-01,0.038627425643642965,0.0002799692530590647,-0.002630470083921921,-0.04469009223613474,-0.0029104393369809856
Bulgaria,2005-09-01,0.03435513734314988,-9.638702458403259e-08,-2.2390076519940294e-05,0.0326729850933869,-2.2293689497132618e-05
Bulgaria,2005-10-01,0.01147221169071777,-9.644690024401825e-08,-2.217967845297153e-05,0.023913803949132006,-2.2083231556280225e-05
Bulgaria,2005-11-01,0.011975874422919475,-9.650683274742278e-08,-2.1972232175926365e-05,0.01511486823185787,-2.1875725337849872e-05
Bulgaria,2005-12-01,-0.007639091983021373,-9.6566823870603e-08,-2.1767682707007907e-05,-0.002822591441992761,-2.1671115886690018e-05
Bulgaria,2006-01-01,0.0606840911898594,-0.0006221806282660225,0.014628240492218225,0.00699795346425508,0.0152504211204878
Bulgaria,2006-02-01,0.020731704235076975,0.0005353356877577653,-0.010643570156712912,-0.12233115651547338,-0.011178905844470677
Bulgaria,2006-03-01,0.00984182918251264,-1.581846529319364e-07,-7.400002676760664e-05,0.07600805159511115,-7.384184212000378e-05
Bulgaria,2006-04-01,0.010419011883440632,-1.583105522229289e-07,-7.274310077676205e-05,-0.12358767121676983,-7.258479021921005e-05
Bulgaria,2006-05-01,0.03473740314643159,-0.00019061978651535583,0.0011541190035799787,0.11057370667636968,0.0013447387900953345
Bulgaria,2006-06-01,0.02849578110812878,-3.4663225711994983e-07,-9.217144919659859e-05,0.030561837368060063,-9.182481694303135e-05
Bulgaria,2006-07-01,0.03224127615033545,-3.470407783368046e-07,-9.042677254456066e-05,0.001332691624190141,-9.007973176622386e-05
Bulgaria,2006-08-01,0.022210970194027624,0.0003187856207667039,-0.004772582606026532,-0.05850470960235443,-0.005091368226789683
Bulgaria,2006-09-01,0.031012420521046025,-7.31844131962589e-08,-2.1908131699888145e-05,0.05150471817410007,-2.18349472902446e-05
Bulgaria,2006-10-01,0.020478440789529984,-7.322402595377753e-08,-2.1704474626460524e-05,0.004578350667723219,-2.163125059873039e-05
Bulgaria,2006-11-01,0.003999198168582296,-7.326367068571926e-08,-2.150364419151174e-05,0.009169582099263496,-2.1430380519049663e-05
Bulgaria,2006-12-01,-0.003340698250202223,-7.33033473920841e-08,-2.130558834068097e-05,0.0063167314966960375,-2.1232284995065243e-05
Bulgaria,2007-01-01,-0.016299341113738208,-0.0005889171158521833,0.02316962526997912,0.0013459435070890535,0.023758542385831305
Bulgaria,2007-02-01,0.015455884651101925,0.0004599916344432131,-0.016818843858306565,-0.07754194383378266,-0.017278835492748
Bulgaria,2007-03-01,0.009085903829662456,-1.598304102401471e-07,-0.00011873284637076154,0.037882846654589075,-0.00011857301596229775
Bulgaria,2007-04-01,0.05604745987898241,-1.5995828128723133e-07,-0.00011618692360571004,-0.07025613269828423,-0.00011602696532797552
Bulgaria,2007-05-01,0.05210719696022004,-0.00017855630478003093,-0.0025309859082334185,0.059659824226556246,-0.0023524296034480585
Bulgaria,2007-06-01,0.047707058860076756,-3.349534143382016e-07,-6.653204172479832e-05,0.030101950507835207,-6.619708831046012e-05
Bulgaria,2007-07-01,0.03860840872950355,-3.3534145948976857e-07,-6.545979466920926e-05,-0.003365832105558908,-6.512445321149585e-05
Bulgaria,2007-08-01,0.06078179469468381,0.0003099828893340373,-0.0013490493339745058,-0.0272238707751698,-0.0016590322233120958
Bulgaria,2007-09-01,0.042258962222614826,-7.252669398383205e-08,-4.471071831346762e-05,0.010808499079133171,-4.4638191612378364e-05
Bulgaria,2007-10-01,0.08665970101866449,-7.256577383429885e-08,-4.411872987830634e-05,0.06750192127758836,-4.404616411157747e-05
Bulgaria,2007-11-01,0.1298511457197975,-7.260488388283193e-08,-4.3538421437006036e-05,0.007960287345561423,-4.3465816547794134e-05
Bulgaria,2007-12-01,0.1367385950879818,-7.264402945850179e-08,-4.2969487704880294e-05,-0.029987264495572097,-4.289684367719815e-05
Bulgaria,2008-01-01,0.05039276892876998,-0.0004243052737695763,0.02124055883713538,-0.09205194386238813,0.021664864110906734
Bulgaria,2008-02-01,-0.012832477119724572,0.0003402024685605909,-0.01978110592449056,-0.05430157455718526,-0.020121308393052928
Bulgaria,2008-03-01,-0.05426250345284345,-1.2512296621025598e-07,-6.33834036527503e-05,0.059678031662523,-6.325828069009276e-05
Bulgaria,2008-04-01,-0.004783388592606741,-1.2521153003319796e-07,-6.238607647190975e-05,0.020652973748322145,-6.226086493654748e-05
Bulgaria,2008-05-01,-0.03308627725290769,-0.00017937868845407934,0.0003040949405672677,-0.01812135691031197,0.00048347362901779434
Bulgaria,2008-06-01,-0.04206314342841644,-2.84553939522425e-07,-6.623140688333251e-05,0.04942792259315476,-6.594685293848102e-05
Bulgaria,2008-07-01,-0.029645358256876975,-2.848577693725929e-07,-6.516639015075043e-05,0.018028768757799518,-6.488153238493055e-05
Bulgaria,2008-08-01,-0.04993094625892347,0.0003106063327251718,-0.005549932340965569,-0.05992786739214784,-0.0058605386736907406
Bulgaria,2008-09-01,-0.013921364726597218,-4.985472656926504e-08,-6.185192159335884e-06,0.06710364594154039,-6.1353374363193325e-06
Bulgaria,2008-10-01,-0.03577764116157489,-4.987699497860376e-08,-6.154541306813144e-06,0.009636040621504471,-6.104664304729113e-06
Bulgaria,2008-11-01,-0.07427912513619184,-4.9899284704224556e-08,-6.124117714279009e-06,-0.00868494289967875,-6.0742184331274984e-06
Bulgaria,2008-12-01,-0.08850045605230861,-4.992158153527271e-08,-6.093919157734717e-06,-0.005707134159516958,-6.0439975779758015e-06
Bulgaria,2009-01-01,-0.12852078334286787,-0.0003025203402700072,-0.04658998370403111,-0.11797272517033153,-0.04628746336375755
Bulgaria,2009-02-01,-0.13829116611654868,0.0001707859636432829,0.04436648899902451,-0.02388221353538833,0.04419570303537945
Bulgaria,2009-03-01,-0.09169431648165727,-1.2620527911622048e-07,-5.8572116046207157e-08,0.1160452651534053,6.763315951729965e-08
Bulgaria,2009-04-01,-0.1891096079265857,-1.2629499224203755e-07,-5.8543779601905044e-08,-0.12335916624803511,6.775121796920303e-08
Bulgaria,2009-05-01,-0.17405608696403085,-0.00033825425744993254,0.005390929489546892,0.09450633106617168,0.005729183746996824
Bulgaria,2009-06-01,-0.16994631679876804,-4.815502645527658e-07,-3.155145221711564e-05,0.038484368792181645,-3.106990195789194e-05
Bulgaria,2009-07-01,-0.15715168385847278,-4.822192885001186e-07,-3.1199960456973486e-05,0.02671382889435514,-3.071774116492065e-05
Bulgaria,2009-08-01,-0.15585373203616548,0.00034890943961762844,-0.010918801218736007,-0.0714628516170277,-0.011267710658350083
Bulgaria,2009-09-01,-0.1772143190677209,-1.1958566403791338e-07,-2.8762440059892924e-05,0.04444517681861071,-2.8642854402960438e-05
Bulgaria,2009-10-01,-0.15589488950273633,-1.1966841029220632e-07,-2.907345156799579e-05,0.052316127009462754,-2.8953783150598156e-05
Bulgaria,2009-11-01,-0.20529434668145718,-1.1975125069341175e-07,-2.938953499764807e-05,-0.07940375979141612,-2.9269783750507372e-05
Bulgaria,2009-12-01,-0.14441779208366157,-1.198341728070318e-07,-2.971080125746539e-05,0.10456894752958656,-2.9590967088211073e-05
Bulgaria,2010-01-01,0.05786442392860991,-0.0008837248710076295,0.03167864409117627,0.02401414077488312,0.03256236896218745
Bulgaria,2010-02-01,0.06571595278194664,0.0006651682263978387,-0.018418782528584643,-0.21880728295707663,-0.019083950754980705
Bulgaria,2010-03-01,0.05424551389727306,-3.191649540212893e-07,-6.028050164985643e-05,0.09672349037507161,-5.9961336695835143e-05
Bulgaria,2010-04-01,0.07480330196129792,-3.1952588308570284e-07,-5.9355235539015894e-05,-0.09133074606844771,-5.903570965770655e-05
Bulgaria,2010-05-01,0.07532842682002183,-0.00033638299970384367,-0.002873517493121369,0.07447179660312175,-0.002537134493419302
Bulgaria,2010-06-01,0.05789473882522067,-8.13993564108273e-07,-2.2940254961412165e-05,0.020525888381961455,-2.2126261397303892e-05
Bulgaria,2010-07-01,0.07541362212825575,-8.154643502678027e-07,-2.2722073243386376e-05,0.06166673343725093,-2.190660888956586e-05
Bulgaria,2010-08-01,0.08491409456594035,0.00046471074489851105,-0.0017836964183182147,-0.07959706378766229,-0.002248407163218502
Bulgaria,2010-09-01,0.08914800601710304,-1.9256648009502442e-07,-8.80495537103343e-06,0.03917868881290998,-8.612388890938405e-06
Bulgaria,2010-10-01,0.07797680814458552,-1.9273559459520584e-07,-8.752932771471933e-06,0.03691109075296445,-8.560197178653084e-06
Bulgaria,2010-11-01,0.04976544116827064,-1.929049364690627e-07,-8.701369878849619e-06,-0.0964438557415287,-8.508464940604199e-06
Bulgaria,2010-12-01,0.08715513268086816,-1.9307449861116766e-07,-8.650261268172699e-06,0.17017007925882532,-8.457186767785174e-06
Bulgaria,2011-01-01,0.11213049943819975,-0.009238319755034752,0.002405683830321692,0.01995441090364669,0.011644003585352891
Bulgaria,2011-02-01,0.12816400353881185,0.006327491120941886,0.000797914849052006,-0.2334114685083407,-0.005529576271886327
Bulgaria,2011-03-01,0.15670470819098448,-1.1262438539105801e-05,-3.747462188030681e-05,0.10924163420021532,-2.6212183341201012e-05
Bulgaria,2011-04-01,0.11107277747390398,-1.1338413482775422e-05,-3.701998341298918e-05,-0.1654923625501017,-2.5681569935542825e-05
Bulgaria,2011-05-01,0.11093444758455462,0.00276586017772118,-0.0024787812074009707,0.11686315425343036,-0.005244641385116822
Bulgaria,2011-06-01,0.10624456385698622,-3.687557779130657e-07,-1.2821540757101957e-05,0.015973889305952393,-1.2452784980965248e-05
Bulgaria,2011-07-01,0.0970630778948216,-3.6920403800877466e-07,-1.2730210652733831e-05,0.05717468494234457,-1.23610066129487e-05
Bulgaria,2011-08-01,0.08701763923476591,0.00022660491308101882,-0.0023456779817614404,-0.08022291065373338,-0.0025722828948477883
Bulgaria,2011-09-01,0.0668560745807305,-1.4536987258395584e-07,-1.476624309049157e-06,0.02906251562232004,-1.3312544311361307e-06
Bulgaria,2011-10-01,0.03205461092370143,-1.45480788305008e-07,-1.4730421504793867e-06,0.02227114449516604,-1.3275613621743787e-06
Bulgaria,2011-11-01,0.17229445248029585,-1.4559183192375258e-07,-1.4694730161579628e-06,0.07859740215898808,-1.3238811895632807e-06
Bulgaria,2011-12-01,0.041534443457946324,-1.4570299811111909e-07,-1.4659168421360391e-06,-0.10082981869161561,-1.3202138386958495e-06
Bulgaria,2012-01-01,-0.06665548223093687,-0.001078519076861184,0.010118151914145557,0.03436469355893523,0.01119667099100674
Bulgaria,2012-02-01,0.0231729337421811,0.001004943656749191,-0.01174750842021055,-0.030070579382144857,-0.012752452076963294
Bulgaria,2012-03-01,-0.14873200581610035,-2.0744619355639315e-07,-1.7591879597489424e-07,-0.15250277632353093,3.1527401134212596e-08
Bulgaria,2012-04-01,-0.13716724591549223,-2.0763528851830415e-07,-1.7606645030809887e-07,0.017966206130596574,3.156883465749161e-08
Bulgaria,2012-05-01,-0.1091895012023496,-0.0001416044126631988,0.0016285967520808242,0.1361836036563474,0.0017702011647457994
Bulgaria,2012-06-01,-0.08749976412508076,-3.57074263490631e-07,-1.4596892121687688e-06,0.00968586998856591,-1.1026149504544946e-06
Bulgaria,2012-07-01,-0.09825925793516177,-3.5750139204537845e-07,-1.4561684729130775e-06,0.024725442352346194,-1.0986670790913422e-06
Bulgaria,2012-08-01,-0.07788668284620925,0.000293887114994007,-0.0008461545465294762,-0.04915812395661234,-0.0011400416615217068
Bulgaria,2012-09-01,-0.09358255220340439,-9.256936372992186e-08,-1.2943506533247273e-07,-0.007005981624334301,-3.686570515526455e-08
Bulgaria,2012-10-01,-0.051623796074594,-9.2625716874295e-08,-1.2934198423408816e-07,0.07992571712609609,-3.6716263807079486e-08
Bulgaria,2012-11-01,-0.13380135456843512,-9.268212330937331e-08,-1.292489990589729e-07,-0.04553896537336821,-3.656687752595644e-08
Bulgaria,2012-12-01,-0.015440900220712095,-9.273857948244313e-08,-1.2915611335984067e-07,0.0997081411855289,-3.6417535653754385e-08
Bulgaria,2013-01-01,-0.09576768417663395,-0.0002307150368814348,9.132298419700646e-05,-0.16517034878468972,0.00032203802108377033
Bulgaria,2013-02-01,-0.20450351687361135,0.00029271469880676193,0.0005981141288557978,-0.057767399165260025,0.00030539943004370684
Bulgaria,2013-03-01,-0.061674543140664895,-5.885778442404899e-08,-1.0987359040370848e-06,0.09906188151798734,-1.039878117836679e-06
Bulgaria,2013-04-01,-0.05442838519667603,-5.88863553474539e-08,-1.0964361187859595e-06,-0.11761675840729713,-1.0375497616621487e-06
Bulgaria,2013-05-01,-0.08451141431618403,-0.0003711733851066157,0.0034498807064728965,0.09908398556529607,0.003821054091577736
Bulgaria,2013-06-01,-0.11363891669450688,-3.770653247414657e-07,-2.012751360069842e-05,0.01064141672081187,-1.9750448275956956e-05
Bulgaria,2013-07-01,-0.07922085625133946,-3.7752883130792725e-07,-1.994812189209938e-05,0.08827102520127406,-1.957059306256781e-05
Bulgaria,2013-08-01,-0.082344806942098,0.00022914405111507108,-0.0023110285556597887,-0.08663539202665793,-0.0025401726067730834
Bulgaria,2013-09-01,-0.051783078191631304,-1.486509617620868e-07,-4.5926192306922076e-06,0.026679753898487535,-4.443968270706478e-06
Bulgaria,2013-10-01,-0.055498121659658395,-1.4876565401777953e-07,-4.572997980289983e-06,0.04564900104754244,-4.424232324495847e-06
Bulgaria,2013-11-01,-0.07419032414684601,-1.4888047772387836e-07,-4.553502193971326e-06,-0.06051606819417399,-4.404621714471091e-06
Bulgaria,2013-12-01,-0.06477768919886806,-1.4899543820945382e-07,-4.534130820132987e-06,0.1278130348775482,-4.38513538369989e-06
Bulgaria,2014-01-01,0.013633124137353292,-0.0003313160630913359,0.014612285390132485,-0.0960715693702337,0.01494360145322382
Bulgaria,2014-02-01,-0.013080065149351228,0.0005425630516455726,-0.011606556068247897,-0.16314125014102215,-0.01214911911989347
Bulgaria,2014-03-01,-0.017642359679442166,-3.056974939852353e-08,-2.6211288080446593e-05,0.12121274798656284,-2.6180718332824426e-05
Bulgaria,2014-04-01,0.03600149821506804,-3.058044129033988e-08,-2.5944945818423548e-05,-0.0594106342886086,-2.591436537535685e-05
Bulgaria,2014-05-01,0.06779968366580036,-0.000672370728461047,-0.0034464892183052598,0.07753951046487118,-0.00277411848984066
Bulgaria,2014-06-01,0.10078776644556342,-7.184560022466258e-07,-2.6661469689770456e-06,0.011831655440521116,-1.9476909720594904e-06
Bulgaria,2014-07-01,0.06782358084453577,-7.196755067440108e-07,-2.657461497079794e-06,0.022319098967160333,-1.937785988559426e-06
Bulgaria,2014-08-01,0.07062443751048164,0.0003557530793667496,8.89797083374333e-05,-0.050996958787937086,-0.0002667733710293163
Bulgaria,2014-09-01,0.08563364600530221,-2.4311335344862073e-07,-2.945858067704421e-06,0.038888200189751365,-2.702744716032157e-06
Bulgaria,2014-10-01,0.06688452245756515,-2.4335326997970697e-07,-2.9357717892253277e-06,0.011890763592603215,-2.69241851391655e-06
Bulgaria,2014-11-01,0.07717574365421243,-2.4359354533487476e-07,-2.925737213388402e-06,-0.03147562873672466,-2.6821436733825976e-06
Bulgaria,2014-12-01,0.018963342048923693,-2.4383417596141044e-07,-2.915754013343985e-06,0.05930950691435316,-2.671919835606218e-06
Bulgaria,2015-01-01,0.06959438527434791,0.00010527161900775184,0.002622441428183464,0.012335287778379112,0.0025171698091774886
Bulgaria,2015-02-01,0.10045193355430193,0.00021740875431497386,-0.0013060908016768735,-0.1825895907891642,-0.0015234995559954
Bulgaria,2015-03-01,0.10109454907477122,-2.9327212658358803e-08,-9.107689855625267e-06,0.09099781398454465,-9.078362639414195e-06
Bulgaria,2015-04-01,0.05639798033706889,-2.933725973264245e-08,-9.052965474154462e-06,-0.10474981978996267,-9.02362821975089e-06
Bulgaria,2015-05-01,0.008161189837187166,-0.0003983582240110195,0.004446211831936608,0.07372527619824315,0.004844570055954733
Bulgaria,2015-06-01,0.006366831721694055,-3.2469079336294726e-07,-5.509971619943599e-05,0.05827369405969718,-5.477502541140211e-05
Bulgaria,2015-07-01,0.04644331953263503,-3.250611353422528e-07,-5.4290722502514654e-05,0.06418955027922452,-5.39656613671724e-05
Bulgaria,2015-08-01,0.032751101555280826,2.4589159508536795e-06,-0.0042614074006550595,-0.10441237041281676,-0.0042638663166023605
Bulgaria,2015-09-01,0.0007750892161464407,-3.226311129367332e-07,-9.45546666031305e-06,0.020604485345733503,-9.13283555092903e-06
Bulgaria,2015-10-01,0.017576566780181935,-3.2299793595313986e-07,-9.397583013992516e-06,0.06066833314043735,-9.074585074486663e-06
Bulgaria,2015-11-01,0.06005899719997565,-3.233653895762245e-07,-9.340229265575317e-06,-0.0057945961091226406,-9.016863879551806e-06
Bulgaria,2015-12-01,0.04615124751497213,-3.2373346847691664e-07,-9.283398970438839e-06,0.0029194067088485487,-8.959665500185565e-06
Bulgaria,2016-01-01,-0.049437968285369394,-0.0012045190925622506,0.017925486294775084,-0.06803638762538872,0.019130005387340887
Bulgaria,2016-02-01,-0.15021079631204515,0.001563961885956644,-0.010945830038860294,-0.189119756147139,-0.012509791924824043
Bulgaria,2016-03-01,-0.10499367731426901,-4.3981170705365e-08,-9.944238270165329e-05,0.23698777566295348,-9.939840152739521e-05
Bulgaria,2016-04-01,-0.1414434787075347,-4.399962527656953e-08,-9.748831726597018e-05,-0.1864167255186393,-9.744431763891725e-05
Bulgaria,2016-05-01,-0.10973191552688277,-0.00038717359705842114,-0.004860008364371282,0.1418754561452077,-0.004472834767314637
Bulgaria,2016-06-01,-0.06990548464955637,-3.5656989716414955e-07,-2.452894338134115e-05,0.06638859363547756,-2.4172373484177e-05
Bulgaria,2016-07-01,-0.03169855216267692,-3.5699611977690893e-07,-2.428776754115347e-05,0.06257008382376134,-2.3930771421376562e-05
Bulgaria,2016-08-01,-0.014580100754052694,3.3813593773857065e-06,-0.0010942650034877488,-0.12550177393449835,-0.0010976463628651345
Bulgaria,2016-09-01,0.014773224232939697,-3.533890602369638e-07,-1.4551043935995267e-05,0.03283938968204769,-1.4197654875758303e-05
Bulgaria,2016-10-01,0.03412203433885175,-3.5380958784969607e-07,-1.4440663186121583e-05,0.05066384907100979,-1.4086853598271887e-05
Bulgaria,2016-11-01,0.021216658031878666,-3.5423087396679875e-07,-1.4331533684242004e-05,-0.03804875165652577,-1.3977302812051562e-05
Bulgaria,2016-12-01,0.054401157349696305,-3.546529026010603e-07,-1.4223636572552323e-05,0.049009313253076725,-1.3868983666398549e-05
Bulgaria,2017-01-01,0.14282344806026082,-0.0013174444988894862,0.009014453900864083,-0.012685670826316109,0.010331898399751793
Bulgaria,2017-02-01,0.1812511289528853,0.0016033250128728582,-0.009226269421365174,-0.2391537290919939,-0.010829594434239809
Bulgaria,2017-03-01,0.10928099261430901,-9.602081618709235e-08,-1.257560036549421e-05,0.12659001047139562,-1.2479579547530761e-05
Bulgaria,2017-04-01,0.1256650362842251,-9.608034901020801e-08,-1.2486880866191541e-05,-0.09806249342942103,-1.2390800517181333e-05
Bulgaria,2017-05-01,0.1215286913484217,-0.00036201563325910513,0.0007312018828109501,0.12132990957568607,0.0010932175160700552
Bulgaria,2017-06-01,0.02947918395708804,-4.519307115202764e-07,-1.8059136277059906e-05,-0.021524473459232696,-1.7607205563763273e-05
Bulgaria,2017-07-01,-0.020444155037187883,-4.5253895741836914e-07,-1.790662011202926e-05,0.10469634776365122,-1.7454081158163604e-05
Bulgaria,2017-08-01,-0.016526157626545412,0.00013331905843294578,-0.0016098006663440856,-0.0717903752286344,-0.0017431197247717023
Bulgaria,2017-09-01,-0.01159976948348529,-2.9134415235887445e-07,-6.809321405398805e-06,0.03384771836955974,-6.517977258369001e-06
Bulgaria,2017-10-01,-0.011763869850213382,-2.916589227908162e-07,-6.773922564207169e-06,0.045573298410552465,-6.482263639639996e-06
Bulgaria,2017-11-01,0.022395337968402984,-2.919741977081003e-07,-6.73879902990393e-06,-0.0037255057278510195,-6.446824830419473e-06
Bulgaria,2017-12-01,-0.10118142904224747,-2.9228999309793835e-07,-6.703947974529001e-06,-0.10872672393910604,-6.411657984983776e-06
Bulgaria,2018-01-01,-0.03478131543888985,-0.0011599201244276713,0.013615333623363313,0.1771336854132333,0.014775253747794537
Bulgaria,2018-02-01,-0.02692118820039191,0.001483183954146483,-0.010582775114233556,-0.2975735743981285,-0.012065959068383592
Bulgaria,2018-03-01,-0.019965300439443112,-4.7325608321102663e-08,-3.139020861198105e-05,0.12568572229863964,-3.134288300365995e-05
