country,date,co2,population,gdp,co2_cap,gdp_cap
Greece,2018-02-01,6547670.927999999,10737733.333333334,314349033333.3333,0.609781480386922,29275.176014801382
Greece,2018-03-01,6120791.097999999,10736366.666666666,315421866666.6667,0.5700989252726714,29378.827722600137
Greece,2018-04-01,5598896.736,10735000.0,316494700000.0,0.5215553550069865,29482.505822077317
Greece,2018-05-01,5382587.547,10733600.0,316776900000.0,0.5014708529291197,29512.64254304241
Greece,2018-06-01,5589071.38,10732200.0,317059100000.0,0.5207759247870893,29542.787126591007
Greece,2018-07-01,5923710.971000001,10730800.0,317341300000.0,0.5520288301897343,29572.9395758005
Greece,2018-08-01,5816286.572,10729433.333333334,318893500000.0,0.5420870228002099,29721.373915366763
Greece,2018-09-01,5663498.614,10728066.666666666,320445700000.0,0.5279141890119997,29869.846073539193
Greece,2018-10-01,5957345.447,10726700.0,321997900000.0,0.5553754134076649,30018.35606477295
Greece,2018-11-01,6457160.649,10725733.333333334,323810000000.0,0.6020250968698333,30190.01031786482
Greece,2018-12-01,6518283.057,10724766.666666666,325622100000.0,0.607778542843201,30361.695514743136
Greece,2019-01-01,7551640.962,10723800.0,327434200000.0,0.704194498405416,30533.4116637759
Greece,2019-02-01,6087777.500999999,10723300.0,329839633333.3333,0.5677149292661773,30759.153743095252
Greece,2019-03-01,5821974.774,10722800.0,332245066666.6667,0.5429528457119409,30984.9168749456
Greece,2019-04-01,5170200.563999999,10722300.0,334650500000.0,0.4821913734926275,31210.701062272088
Greece,2019-05-01,5059941.123,10721800.0,334595366666.6667,0.471930191105971,31207.014369477765
Greece,2019-06-01,5056933.898,10721300.0,334540233333.3333,0.4716717094009122,31203.327332817225
Greece,2019-07-01,5234456.233,10720800.0,334485100000.0,0.48825239095962986,31199.63995224237
Greece,2019-08-01,5233702.584,10720300.0,334844133333.3333,0.4882048621773644,31234.586096782117
Greece,2019-09-01,5246327.419,10719800.0,335203166666.6667,0.48940534515569317,31269.53550128423
Greece,2019-10-01,5466576.025,10719300.0,335562200000.0,0.5099750939893464,31304.488166204883
Greece,2019-11-01,6093378.374,,,,
Greece,2019-12-01,6252449.493,,,,
Hungary,2000-01-01,7257626.701,10217100.0,116472300000.0,0.7103411634416812,11399.741609654402
Hungary,2000-02-01,5949641.676999999,10215166.666666666,117315833333.33333,0.5824321688665546,11484.475697900181
Hungary,2000-03-01,5975620.5600000005,10213233.333333334,118159366666.66667,0.5850860706860707,11569.241865945163
Hungary,2000-04-01,4774741.231,10211300.0,119002900000.0,0.46759386473808423,11654.040132010616
Hungary,2000-05-01,4509105.089,10209466.666666666,120130433333.33333,0.44165922042940536,11766.57285395254
Hungary,2000-06-01,4444806.358,10207633.333333334,121257966666.66667,0.43543946112223203,11879.14599858276
Hungary,2000-07-01,4413243.017,10205800.0,122385500000.0,0.432424995296792,11991.759587685434
Hungary,2000-08-01,4571853.2930000005,10204200.0,123649000000.0,0.44803642549146433,12117.461437447326
Hungary,2000-09-01,4501720.682999999,10202600.0,124912500000.0,0.44123269392115727,12243.202713033932
Hungary,2000-10-01,4822729.934,10201000.0,126176000000.0,0.47277031016567006,12368.983432996765
Hungary,2000-11-01,5407609.047,10199733.333333334,127326633333.33333,0.5301716104015791,12483.329629532796
Hungary,2000-12-01,6443022.699,10198466.666666666,128477266666.66667,0.6317638630970669,12597.704230047655
Hungary,2001-01-01,6532083.063,10197200.0,129627900000.0,0.6405761447260032,12712.107245126113
Hungary,2001-02-01,5715006.894,10195433.333333334,131006233333.33333,0.5605457568257683,12849.501247290453
Hungary,2001-03-01,5530022.802999999,10193666.666666666,132384566666.66667,0.5424959422190249,12986.942873025737
Hungary,2001-04-01,5134922.913000001,10191900.0,133762900000.0,0.5038239104583052,13124.432147097205
Hungary,2001-05-01,4626223.535,10189800.0,134672366666.66666,0.4540053322930774,13216.389592206584
Hungary,2001-06-01,4513267.909999999,10187700.0,135581833333.33333,0.44301146578717465,13308.384947861963
Hungary,2001-07-01,4614682.226,10185600.0,136491299999.99998,0.45305943940464966,13400.41823751178
Hungary,2001-08-01,4563689.79,10183133.333333334,137117966666.66666,0.4481616454005643,13465.20389925825
Hungary,2001-09-01,4808838.085,10180666.666666666,137744633333.3333,0.472350018171698,13530.020954750833
Hungary,2001-10-01,4914237.2299999995,10178200.0,138371300000.0,0.4828198728655361,13594.869426814172
Hungary,2001-11-01,6505379.994,10175533.333333334,140343866666.66666,0.639315874745304,13792.28607181933
Hungary,2001-12-01,7879421.358,10172866.666666666,142316433333.33334,0.774552701434535,13989.806216536803
Hungary,2002-01-01,6982280.082,10170200.0,144289000000.0,0.6865430455644924,14187.42994238068
Hungary,2002-02-01,5610940.831,10167366.666666666,144757333333.33334,0.5518578226745045,14237.44594634468
Hungary,2002-03-01,5704743.996,10164533.333333334,145225666666.66666,0.56124012868274,14287.489833932364
Hungary,2002-04-01,5112389.771,10161700.0,145694000000.0,0.5031037888345453,14337.561628467678
Hungary,2002-05-01,4636060.714000001,10158866.666666666,146667500000.0,0.45635609424935863,14437.388028848363
Hungary,2002-06-01,4545817.477,10156033.333333334,147641000000.0,0.44759773110236606,14537.270128429405
Hungary,2002-07-01,4449861.967,10153200.0,148614500000.0,0.4382718716266793,14637.20797384076
Hungary,2002-08-01,4304326.057999999,10150633.333333334,149616200000.0,0.42404507350937043,14739.592603417192
Hungary,2002-09-01,4616676.456,10148066.666666666,150617900000.0,0.4549316246772785,14842.029023590701
Hungary,2002-10-01,5221081.33,10145500.0,151619600000.0,0.5146204060913706,14944.517273668129
Hungary,2002-11-01,5637644.404,10142600.0,152124200000.0,0.555838187841382,14998.540808076825
Hungary,2002-12-01,7153704.732,10139700.0,152628800000.0,0.7055144365217906,15052.59524443524
Hungary,2003-01-01,7025587.68,10136800.0,153133400000.0,0.6930774682345513,15106.680609265251
Hungary,2003-02-01,6874545.04,10134300.0,153879600000.0,0.6783443395202431,15184.038364761256
Hungary,2003-03-01,5866594.3319999995,10131800.0,154625800000.0,0.579027846187252,15261.434295978997
Hungary,2003-04-01,4997567.852,10129300.0,155372000000.0,0.49337741522119,15338.868431184781
Hungary,2003-05-01,4754887.368,10127266.666666666,156206133333.33334,0.46951339630963274,15424.313240163521
Hungary,2003-06-01,4738848.077,10125233.333333334,157040266666.66666,0.46802359224643375,15509.792366924876
Hungary,2003-07-01,4857186.47,10123200.0,157874400000.0,0.47980741959064327,15595.305832147937
Hungary,2003-08-01,4877679.597999999,10121433.333333334,158761133333.33334,0.4819158944550013,15685.637409721285
Hungary,2003-09-01,4853477.094,10119666.666666666,159647866666.66666,0.47960839559932805,15776.000527026581
Hungary,2003-10-01,5538687.393,10117900.0,160534600000.0,0.5474147197540992,15866.395200585102
Hungary,2003-11-01,5451278.731000001,10116333.333333334,161233333333.33334,0.5388591450459653,15937.922172064977
Hungary,2003-12-01,6484246.039,10114766.666666666,161932066666.66666,0.6410672883210357,16009.47130103512
Hungary,2004-01-01,7171877.4229999995,10113200.0,162630800000.0,0.7091600505280228,16081.042597792983
Hungary,2004-02-01,6237931.839,10111733.333333334,163198133333.33334,0.6169003506487513,16139.481526411562
Hungary,2004-03-01,6077883.526,10110266.666666666,163765466666.66666,0.6011595664473077,16197.937410157332
Hungary,2004-04-01,5014966.061,10108800.0,164332800000.0,0.49609904845283315,16256.410256410256
Hungary,2004-05-01,4796609.36,10106900.0,164617666666.66666,0.47458759461358085,16287.651670311041
Hungary,2004-06-01,4655469.545,10105000.0,164902533333.33334,0.46070950470064326,16318.904832591128
Hungary,2004-07-01,4629670.9,10103100.0,165187400000.0,0.45824260870425915,16350.16974987875
Hungary,2004-08-01,4587463.705,10101366.666666666,165315100000.0,0.4541428755514931,16365.617193713062
Hungary,2004-09-01,4749842.869,10099633.333333334,165442800000.0,0.47029854572278196,16381.069939832798
Hungary,2004-10-01,5101069.585,10097900.0,165570500000.0,0.5051614281187178,16396.527990968418
Hungary,2004-11-01,5968511.449,10096633.333333334,166080766666.66666,0.5911387738817229,16449.12330512811
Hungary,2004-12-01,6800409.28,10095366.666666666,166591033333.33334,0.6736168684644112,16501.731817566477
Hungary,2005-01-01,7104948.448,10094100.0,167101300000.0,0.7038714147868557,16554.3535332521
Hungary,2005-02-01,7124681.48,10092266.666666666,168524666666.66666,0.705954540770491,16698.396131691592
Hungary,2005-03-01,6585710.678,10090433.333333334,169948033333.33334,0.6526687665874937,16842.491072401914
Hungary,2005-04-01,5055485.45,10088600.0,171371400000.0,0.501108721725512,16986.638383918482
Hungary,2005-05-01,4896756.64,10086633.333333334,172252266666.66666,0.48546987663541513,17077.28049332615
Hungary,2005-06-01,4830977.172,10084666.666666666,173133133333.33334,0.47904182970846837,17167.957955972764
Hungary,2005-07-01,4861955.082,10082700.0,174014000000.0,0.4822076509268351,17258.670792545647
Hungary,2005-08-01,4823060.664,10081066.666666666,175227366666.66666,0.4784276132155328,17381.827981166014
Hungary,2005-09-01,5035991.001999999,10079433.333333334,176440733333.33334,0.4996303696305678,17505.025084082106
Hungary,2005-10-01,5358073.001,10077800.0,177654100000.0,0.5316709004941554,17628.262120700947
Hungary,2005-11-01,6410061.950999999,10076666.666666666,178374400000.0,0.6361292045319219,17701.726761495203
Hungary,2005-12-01,6967564.472,10075533.333333334,179094700000.0,0.6915330674306736,17775.20792943963
Hungary,2006-01-01,7539380.574,10074400.0,179815000000.0,0.7483701832367188,17848.705630111966
Hungary,2006-02-01,6776198.1450000005,10073433.333333334,181394166666.66666,0.6726801002968203,18007.183912800334
Hungary,2006-03-01,6680894.376,10072466.666666666,182973333333.33334,0.6632828478955834,18165.692614189178
Hungary,2006-04-01,5075874.954,10071500.0,184552500000.0,0.5039840097304275,18324.231743037282
Hungary,2006-05-01,4953393.326,10070166.666666666,185481666666.66666,0.49188791903477275,18418.92719418745
Hungary,2006-06-01,4885145.103,10068833.333333334,186410833333.33334,0.4851748898084849,18513.64772482744
Hungary,2006-07-01,4803707.533,10067500.0,187340000000.0,0.47714999086168364,18608.393344921777
Hungary,2006-08-01,4618724.981000001,10066466.666666666,187815200000.0,0.45882285552030844,18657.509751849375
Hungary,2006-09-01,5014906.475,10065433.333333334,188290400000.0,0.49823055887641854,18706.636243513276
Hungary,2006-10-01,5278911.191000001,10064400.0,188765600000.0,0.5245132537458767,18755.772823019754
Hungary,2006-11-01,6063101.252,10063700.0,188756300000.0,0.6024723761638364,18756.15330345698
Hungary,2006-12-01,6818232.283,10063000.0,188747000000.0,0.6775546341051376,18756.533836827984
Hungary,2007-01-01,6295804.762,10062300.0,188737700000.0,0.625682474384584,18756.914423143815
Hungary,2007-02-01,5908242.3209999995,10060600.0,189016533333.33334,0.5872654037532552,18787.799269758598
Hungary,2007-03-01,5759121.289,10058900.0,189295366666.66666,0.5725398690711708,18818.694555733397
Hungary,2007-04-01,4985842.586,10057200.0,189574200000.0,0.4957485767410413,18849.60028636201
Hungary,2007-05-01,4942479.526000001,10055366.666666666,190789800000.0,0.4915265340232911,18973.927687039428
Hungary,2007-06-01,4859230.504,10053533.333333334,192005400000.0,0.48333559385423364,19098.300431689022
Hungary,2007-07-01,4882639.2930000005,10051700.0,193221000000.0,0.4857525884178796,19222.71854512172
Hungary,2007-08-01,4844550.489999999,10049966.666666666,194355133333.33334,0.4820464237028978,19338.88337938103
Hungary,2007-09-01,4965216.16,10048233.333333334,195489266666.66666,0.49413822263946894,19455.088290810654
Hungary,2007-10-01,5684004.898,10046500.0,196623400000.0,0.5657696608769223,19571.33330015428
Hungary,2007-11-01,6705937.576,10045066.666666666,199048633333.33334,0.6675851737502987,19815.561204173195
Hungary,2007-12-01,7501791.4520000005,10043633.333333334,201473866666.66666,0.7469200839005805,20059.85881603271
Hungary,2008-01-01,6979388.289000001,10042200.0,203899100000.0,0.6950059039851826,20304.226165581247
Hungary,2008-02-01,6121720.396,10041000.0,205297433333.33334,0.6096723828303954,20445.915081499188
Hungary,2008-03-01,6061190.007,10039800.0,206695766666.66666,0.6037162101834698,20587.637867952217
Hungary,2008-04-01,5337233.408,10038600.0,208094100000.0,0.5316710903910904,20729.394537086846
Hungary,2008-05-01,4968221.203,10037600.0,209117000000.0,0.4949610666892484,20833.36654180282
Hungary,2008-06-01,4915276.278,10036600.0,210139900000.0,0.48973519697905665,20937.35926508977
Hungary,2008-07-01,4904801.958,10035600.0,211162800000.0,0.48874028040176964,21041.372713141216
Hungary,2008-08-01,4855227.151,10034400.0,210482233333.33334,0.4838582427449573,20976.06566743735
Hungary,2008-09-01,5163278.544,10033200.0,209801666666.66666,0.5146193182633656,20910.742999906975
Hungary,2008-10-01,5532646.827,10032000.0,209121100000.0,0.5514998830741626,20845.40470494418
Hungary,2008-11-01,6210902.01,10030466.666666666,207569800000.0,0.6192036937463861,20693.93248569359
Hungary,2008-12-01,6699514.757,10028933.333333334,206018500000.0,0.6680186750003324,20542.4139489743
Hungary,2009-01-01,7130475.768999999,10027400.0,204467200000.0,0.7110991651873865,20390.849073538506
Hungary,2009-02-01,6169897.045,10026066.666666666,205219400000.0,0.615385599370973,20468.5852211901
Hungary,2009-03-01,5768157.8040000005,10024733.333333334,205971600000.0,0.5753926425973094,20546.342047336253
Hungary,2009-04-01,4582509.321,10023400.0,206723800000.0,0.45718112825987195,20624.119560229065
Hungary,2009-05-01,4563931.432,10022300.0,207347000000.0,0.45537765103818484,20688.564501162407
Hungary,2009-06-01,4346965.583000001,10021200.0,207970200000.0,0.4337769511635334,20753.02358998922
Hungary,2009-07-01,4412869.157,10020100.0,208593400000.0,0.44040170826638453,20817.49683136895
Hungary,2009-08-01,4341931.182999999,10018666.666666666,209421933333.33334,0.43338413458211333,20903.17407505989
Hungary,2009-09-01,4552874.26,10017233.333333334,210250466666.66666,0.45450416382434267,20988.875837307038
Hungary,2009-10-01,5232302.8610000005,10015800.0,211079000000.0,0.5224048863795204,21074.602128636754
Hungary,2009-11-01,5689651.6959999995,10014300.0,211480100000.0,0.5681527112229511,21117.811529512797
Hungary,2009-12-01,6621496.613,10012800.0,211881200000.0,0.6613031932126877,21161.033876637903
Hungary,2010-01-01,7200674.959,10011300.0,212282300000.0,0.719254738046008,21204.269175831312
Hungary,2010-02-01,6255900.265000001,10009533.333333334,213504500000.0,0.6249941986972419,21330.115290090114
Hungary,2010-03-01,5807502.881,10007766.666666666,214726700000.0,0.5802995887527355,21456.00583546779
Hungary,2010-04-01,4738507.947,10006000.0,215948900000.0,0.4735666547071757,21581.9408354987
Hungary,2010-05-01,4618948.851,10003166.666666666,217136466666.66666,0.461748664689515,21706.7728552625
Hungary,2010-06-01,4498732.381,10000333.333333334,218324033333.33334,0.4498582428252391,21831.675610812974
Hungary,2010-07-01,4482041.296,9997500.0,219511600000.0,0.44831620865216304,21956.649162290574
Hungary,2010-08-01,4370469.322,9994500.0,220315633333.33334,0.43728744029216066,22043.687361382094
Hungary,2010-09-01,4637634.773,9991500.0,221119666666.66666,0.4641580116098684,22130.77782782031
Hungary,2010-10-01,5588795.228,9988500.0,221923700000.0,0.5595229742203535,22217.920608700006
Hungary,2010-11-01,5505537.654,9986133.333333334,223321433333.33334,0.5513182600539415,22363.153572954496
Hungary,2010-12-01,7132945.2469999995,9983766.666666666,224719166666.66666,0.7144543222163979,22508.4553925873
Hungary,2011-01-01,6943075.490999999,9981400.0,226116900000.0,0.6956013676438174,22653.826116576834
Hungary,2011-02-01,6536467.14,9979166.666666666,226876666666.66666,0.6550113209185804,22735.031315240085
Hungary,2011-03-01,5915406.081,9976933.333333334,227636433333.33334,0.5929082497961965,22816.272869418794
Hungary,2011-04-01,4666481.740999999,9974700.0,228396200000.0,0.4678317885249681,22897.550803532937
Hungary,2011-05-01,4575434.625,9972633.333333334,229129400000.0,0.4587990425464354,22975.817152941883
Hungary,2011-06-01,4470182.6620000005,9970566.666666666,229862600000.0,0.4483378740091671,23054.115947940107
Hungary,2011-07-01,4530853.768,9968500.0,230595800000.0,0.45451710568290116,23132.44720870743
Hungary,2011-08-01,4468045.897,9966833.333333334,231536800000.0,0.44829142291934915,23230.72858313406
Hungary,2011-09-01,4600128.456,9965166.666666666,232477800000.0,0.46162082480640904,23329.042832533327
Hungary,2011-10-01,5043940.045,9963500.0,233418800000.0,0.5062417870226326,23427.389973402922
Hungary,2011-11-01,6436438.373,9959700.0,232196333333.33334,0.6462482176169965,23313.587089303226
Hungary,2011-12-01,6296018.785,9955900.0,230973866666.66666,0.6323907215821775,23199.697331900345
Hungary,2012-01-01,6457626.902,9952100.0,229751400000.0,0.6488707812421499,23085.720601682056
Hungary,2012-02-01,7127320.713,9949233.333333334,229454533333.33334,0.7163688370963257,23062.53413160813
Hungary,2012-03-01,5172545.863,9946366.666666666,229157666666.66666,0.520043754302241,23039.33429627569
Hungary,2012-04-01,4330285.972,9943500.0,228860800000.0,0.43548911067531554,23016.12108412531
Hungary,2012-05-01,4278258.465,9940700.0,229685333333.33334,0.4303779879686541,23105.54924032848
Hungary,2012-06-01,4246721.666999999,9937900.0,230509866666.66666,0.42732586029241587,23195.027789237833
Hungary,2012-07-01,4295461.954,9935100.0,231334400000.0,0.4323521609243993,23284.556773459753
Hungary,2012-08-01,4278950.623,9932500.0,232002466666.66666,0.430802982431412,23357.912576558436
Hungary,2012-09-01,4337438.143,9929900.0,232670533333.33334,0.4368058231200717,23431.306793958986
Hungary,2012-10-01,4717517.417,9927300.0,233338600000.0,0.47520649290340783,23504.739455843985
Hungary,2012-11-01,5201610.356,9919433.333333334,234496066666.66666,0.5243858374974376,23640.066804891405
Hungary,2012-12-01,6648994.888,9911566.666666666,235653533333.33334,0.670831878714095,23775.608968646062
Hungary,2013-01-01,6555969.237000001,9903700.0,236811000000.0,0.6619717112796228,23911.36645900017
Hungary,2013-02-01,5747289.021,9900900.0,238227966666.66666,0.5804814735024089,24061.243590650007
Hungary,2013-03-01,5891322.222,9898100.0,239644933333.33334,0.5951972825087644,24211.205517557242
Hungary,2013-04-01,4301742.233,9895300.0,241061900000.0,0.434725802451669,24361.252311703534
Hungary,2013-05-01,4167953.664,9892466.666666666,242583200000.0,0.4213260255952341,24522.013383921774
Hungary,2013-06-01,4062534.228,9889633.333333334,244104500000.0,0.41078714357458485,24682.86657071883
Hungary,2013-07-01,4173015.2470000004,9886800.0,245625800000.0,0.42207946423514187,24843.811951288586
Hungary,2013-08-01,4152403.711,9884300.0,246406933333.33334,0.4201009389638113,24929.123289796276
Hungary,2013-09-01,4298427.545,9881800.0,247188066666.66666,0.43498426855431194,25014.477794194037
Hungary,2013-10-01,4494196.392,9879300.0,247969200000.0,0.45491040782241654,25099.87549725183
Hungary,2013-11-01,5167159.751999999,9877400.0,248634700000.0,0.5231295434021098,25172.07969708628
Hungary,2013-12-01,6350750.3100000005,9875500.0,249300200000.0,0.6430813943597793,25244.311680421244
Hungary,2014-01-01,6272735.069,9873600.0,249965700000.0,0.6353037462526333,25316.571463296063
Hungary,2014-02-01,5497757.895,9871833.333333334,250915500000.0,0.5569135650250713,25417.315257213282
Hungary,2014-03-01,4987480.1790000005,9870066.666666666,251865300000.0,0.5053137276006242,25518.095115872235
Hungary,2014-04-01,4325208.527,9868300.0,252815100000.0,0.4382931737989319,25618.91105864232
Hungary,2014-05-01,4245249.677,9866366.666666666,253630633333.33334,0.4302748742698258,25706.589051694144
Hungary,2014-06-01,4185210.0200000005,9864433.333333334,254446166666.66666,0.42427272592107,25794.30141281979
Hungary,2014-07-01,4238198.365999999,9862500.0,255261700000.0,0.42972860491761716,25882.048162230672
Hungary,2014-08-01,4152553.8349999995,9860600.0,255455800000.0,0.42112587824270326,25906.719672230898
Hungary,2014-09-01,4392844.317,9858700.0,255649900000.0,0.44558048393804456,25931.40069177478
Hungary,2014-10-01,4796876.601,9856800.0,255844000000.0,0.4866565823593864,25956.091226361496
Hungary,2014-11-01,5455145.724,9854400.0,257137433333.33334,0.5535746188504628,26093.66712669806
Hungary,2014-12-01,6295073.011,9852000.0,258430866666.66666,0.6389639678237922,26231.310055487887
Hungary,2015-01-01,6439937.034,9849600.0,259724300000.0,0.6538272654727095,26369.020061728395
Hungary,2015-02-01,6007855.892,9847133.333333334,260209833333.33334,0.6101121705809474,26424.932467655563
Hungary,2015-03-01,5592073.542,9844666.666666666,260695366666.66666,0.5680307654229025,26480.87289225977
Hungary,2015-04-01,4626812.693,9842200.0,261180900000.0,0.4700994384385605,26536.841356607263
Hungary,2015-05-01,4389449.487,9840166.666666666,262332000000.0,0.44607470947307803,26659.304551074678
Hungary,2015-06-01,4236650.337,9838133.333333334,263483100000.0,0.4306355884246334,26781.818366627813
Hungary,2015-07-01,4404571.369,9836100.0,264634200000.0,0.44779652189384006,26904.38283466008
Hungary,2015-08-01,4421539.044,9834366.666666666,266072866666.66666,0.4496007921879396,27055.41451576275
Hungary,2015-09-01,4578226.832,9832633.333333334,267511533333.33334,0.4656155352075911,27206.499445723253
Hungary,2015-10-01,5177527.011,9830900.0,268950200000.0,0.5266584962719588,27357.63765270728
Hungary,2015-11-01,5847060.439,9829266.666666666,268625366666.66666,0.5948623266910384,27329.136117309532
Hungary,2015-12-01,6440057.384,9827633.333333334,268300533333.33334,0.6553009423089315,27300.625108113516
Hungary,2016-01-01,6757568.508,9826000.0,267975700000.0,0.6877232350905761,27272.10462039487
Hungary,2016-02-01,5236291.000999999,9823433.333333334,270026866666.66666,0.5330408242535705,27488.033715299807
Hungary,2016-03-01,5499592.3,9820866.666666666,272078033333.33334,0.5599905269731795,27704.075675602293
Hungary,2016-04-01,4506561.779,9818300.0,274129200000.0,0.4589961377224163,27920.230589816976
Hungary,2016-05-01,4495192.881,9815400.0,274790866666.66666,0.45797347851335657,27995.890811038436
Hungary,2016-06-01,4433209.512999999,9812500.0,275452533333.3333,0.4517920522802547,28071.595753715497
Hungary,2016-07-01,4460674.983,9809600.0,276114200000.0,0.45472547127303864,28147.345457511008
Hungary,2016-08-01,4465058.414,9806900.0,276966866666.6667,0.4552976388053309,28242.04046810579
Hungary,2016-09-01,4646071.834000001,9804200.0,277819533333.3333,0.47388586870932875,28336.787635231158
Hungary,2016-10-01,5436722.603,9801500.0,278672200000.0,0.5546827121358976,28431.58700198949
Hungary,2016-11-01,6038018.667,9798500.0,280140200000.0,0.616218672960147,28590.110731234374
Hungary,2016-12-01,7046861.302999999,9795500.0,281608200000.0,0.7193978156296258,28748.731560410393
Hungary,2017-01-01,7969879.918,9792500.0,283076200000.0,0.8138759170793974,28907.449578759253
Hungary,2017-02-01,6028522.172,9790466.666666666,284120233333.3333,0.6157543227765786,29020.09097285114
Hungary,2017-03-01,5360938.089000001,9788433.333333334,285164266666.6667,0.547680911381801,29132.779164524116
Hungary,2017-04-01,4973381.452,9786400.0,286208300000.0,0.5081931509032943,29245.514182947765
Hungary,2017-05-01,4644520.395,9784933.333333334,287428600000.0,0.4746604025576736,29374.609944540585
Hungary,2017-06-01,4528519.977,9783466.666666666,288648900000.0,0.46287477959414525,29503.74441234191
Hungary,2017-07-01,4578588.807,9782000.0,289869200000.0,0.468062646391331,29632.917603762013
Hungary,2017-08-01,4593636.006,9780766.666666666,291757233333.3333,0.46966011587367046,29829.68956080471
Hungary,2017-09-01,4738461.504,9779533.333333334,293645266666.6667,0.4845283862215647,30026.51114913459
Hungary,2017-10-01,5143861.342999999,9778300.0,295533300000.0,0.5260486324821287,30223.382387531576
Hungary,2017-11-01,6077696.821,9777500.0,298020200000.0,0.6216002885195603,30480.204551265662
Hungary,2017-12-01,6474823.223999999,9776700.0,300507100000.0,0.6622708300346742,30737.068745077584
Hungary,2018-01-01,7677357.819,9775900.0,302994000000.0,0.7853351424421281,30993.974979285795
Hungary,2018-02-01,5793785.636,9775333.333333334,304853966666.6667,0.5926944318352315,31186.04310168451
Hungary,2018-03-01,5174977.517999999,9774766.666666666,306713933333.3333,0.5294221022837714,31378.133493382622
Hungary,2018-04-01,4978495.789,9774200.0,308573900000.0,0.5093507181150375,31570.24615825336
Hungary,2018-05-01,4656778.381,9773733.333333334,310928200000.0,0.47645850589334676,31812.63386218845
Hungary,2018-06-01,4530997.647,9773266.666666666,313282500000.0,0.46361138005716274,32055.04471381115
Hungary,2018-07-01,4551698.697,9772800.0,315636800000.0,0.46575174944744596,32297.478716437457
Hungary,2018-08-01,4615146.659,9772333.333333334,317208000000.0,0.47226660221032163,32459.801480369748
Hungary,2018-09-01,4708204.596,9771866.666666666,318779200000.0,0.48181220196755314,32622.139748120455
Hungary,2018-10-01,5134848.429,9771400.0,320350400000.0,0.5254977207974292,32784.49352191088
Hungary,2018-11-01,6117270.411,9770833.333333334,323510166666.6667,0.626074583641791,33109.78251599147
Hungary,2018-12-01,6499791.661,9770266.666666666,326669933333.3333,0.6652624624029368,33435.1092430094
Hungary,2019-01-01,7570449.7639999995,9769700.0,329829700000.0,0.7748907094383655,33760.47370953049
Hungary,2019-02-01,5777730.19,9768933.333333334,331251100000.0,0.5914392076241691,33908.62530197769
Hungary,2019-03-01,5227461.626,9768166.666666666,332672500000.0,0.5351527880700917,34056.80015014759
Hungary,2019-04-01,5022331.196,9767400.0,334093900000.0,0.514193254704425,34204.99825951635
Hungary,2019-05-01,4700972.176999999,9767066.666666666,337045833333.3333,0.481308496955756,34508.39897342088
Hungary,2019-06-01,4564509.105,9766733.333333334,339997766666.6667,0.4673526909372632,34811.820397130396
Hungary,2019-07-01,4580115.695,9766400.0,342949700000.0,0.4689666299762451,35115.2625327654
Hungary,2019-08-01,4628247.59,9766566.666666666,344399666666.6667,0.47388685788591695,35263.12556101257
Hungary,2019-09-01,4741940.678,9766733.333333334,345849633333.3333,0.4855196221868793,35410.98354277445
Hungary,2019-10-01,5163321.4180000005,9766900.0,347299600000.0,0.5286550919943893,35558.83647830939
Hungary,2019-11-01,6041476.338,,,,
Hungary,2019-12-01,6439457.732,,,,
Iceland,2000-01-01,264125.41069999995,280000.0,8247500000.0,0.9433050382142856,29455.35714285714
Iceland,2000-02-01,272183.02369999996,280366.6666666667,8247866666.666667,0.9708109274759242,29418.14290809654
Iceland,2000-03-01,274444.457,280733.3333333333,8248233333.333333,0.9775983982426978,29381.025884587983
Iceland,2000-04-01,261408.83710000003,281100.0,8248600000.0,0.9299496161508362,29344.005691924584
Iceland,2000-05-01,232847.5747,281433.3333333333,8337266666.666667,0.8273631696079593,29624.304157290066
Iceland,2000-06-01,217328.7105,281766.6666666667,8425933333.333333,0.7713073837690759,29903.93942978824
Iceland,2000-07-01,193274.89429999999,282100.0,8514600000.0,0.6851290120524636,30182.913860333214
Iceland,2000-08-01,185518.3515,282466.6666666667,8505066666.666667,0.6567796253245219,30109.983478876562
Iceland,2000-09-01,204731.6661,282833.3333333333,8495533333.333333,0.723859750500884,30037.242192103713
Iceland,2000-10-01,241821.7743,283200.0,8486000000.0,0.8538904459745762,29964.689265536723
Iceland,2000-11-01,259005.9323,283500.0,8548366666.666667,0.9136011721340388,30152.96884185773
Iceland,2000-12-01,266194.54250000004,283800.0,8610733333.333334,0.9379652660324174,30340.85036410618
Iceland,2001-01-01,268479.2961,284100.0,8673100000.0,0.9450168817317846,30528.335093277015
Iceland,2001-02-01,277583.4668,284400.0,8801500000.0,0.9760318804500703,30947.60900140647
Iceland,2001-03-01,289886.3101,284700.0,8929900000.0,1.0182167548296452,31365.999297506147
Iceland,2001-04-01,262934.2656,285000.0,9058300000.0,0.9225763705263157,31783.508771929824
Iceland,2001-05-01,242841.1642,285233.3333333333,9031400000.0,0.8513772263643801,31663.199719527875
Iceland,2001-06-01,229095.47580000001,285466.6666666667,9004500000.0,0.8025296910322279,31543.08734236338
Iceland,2001-07-01,210593.57979999998,285700.0,8977600000.0,0.7371143850192509,31423.17115855793
Iceland,2001-08-01,197324.8653,285966.6666666667,9188366666.666666,0.690027504254575,32130.901037416945
